trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,9,Sleneset,full_baseline,full_source_unweighted,none,500,,5531,0.1868235914238058,,3.740729665548223,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1248887957879256,,3.861539523231909,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1349928824703524,,3.8597635472814,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.1195951845574221,,3.925941465273872,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.1102351848719886,,3.950229491935828,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.140803519582425,,3.877907884075905,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1503431853746482,,3.842710397863279,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1678169947459027,,3.79987423920776,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1745481334249471,,3.7862977378577902,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1661017389871917,,3.787752448618597,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.0878272073525737,,3.890550609066011,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.117966161429353,,3.948312673984325,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.1012481778532868,,3.946080595927696,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.1208131412698707,,3.895020740357536,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1308567390898964,,3.892556302844519,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.1443505117335472,,3.847735577301799,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1546059422494945,,3.814076628247518,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1432614246836108,,3.827809495109197,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1592733149883343,,3.797504111652174,1
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,500,0.07482057119200154,0.05259380875865371,3.992380175795816,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,1000,0.08635674924544787,0.039551039661020346,3.9513314171625327,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,1500,0.10233370047698376,0.05820644356705015,3.9285849489084788,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,2000,0.12764573501199042,0.06204319790457412,3.8559091433493107,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,2500,0.14227176004851227,0.04489133268255351,3.804027787209697,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,3000,0.1486812458358553,0.04615557568197849,3.7872337356002297,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,3500,0.16247946669121632,0.03010188713692057,3.773977798226229,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,4000,0.17573131385046242,0.01781873660294391,3.75902341150479,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,4500,0.18147497802121929,0.018967843622482917,3.7497092750894394,5
