trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
body_mass,10,full_train_pc_ridge,full_train,-1,-1,5128,5128,569,4000,100,4000,62178.10809025701,0.26788306691728003,1.2359721660614014,0.01599489524960518,0,0,0.0,1.115639735944569
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10000514,500,5128,569,4000,100,4000,62178.10809025701,0.10957853488860413,1.3430925607681274,0.04249690845608711,300,26403,58.42225608183071,0.02428413787856698
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10001014,1000,5128,569,4000,100,4000,62178.10809025701,0.2050956102489148,1.30568528175354,0.03382142633199692,300,26563,70.37657793983817,0.07158962404355407
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10001514,1500,5128,569,4000,100,4000,62178.10809025701,0.1874171310295326,1.3040597438812256,0.02871779538691044,300,26607,81.29289082600735,0.14007477811537683
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10002014,2000,5128,569,4000,100,4000,62178.10809025701,0.1909657796394627,1.2944799661636353,0.025233762338757515,300,26627,92.82545946189202,0.2719043481629342
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10002514,2500,5128,569,4000,100,4000,62178.10809025701,0.2426367203708163,1.261896014213562,0.02274170331656933,300,26451,102.0778405230958,0.3790293079800904
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10003014,3000,5128,569,4000,100,4000,62178.10809025701,0.24494300176863104,1.2536122798919678,0.020582327619194984,300,26529,113.90679916692898,0.5942160440608859
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10003514,3500,5128,569,4000,100,4000,62178.10809025701,0.26425418614487584,1.2489893436431885,0.01907365396618843,300,26603,126.12189044500701,0.7363106778357178
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10004014,4000,5128,569,4000,100,4000,62178.10809025701,0.26247066983772815,1.241911768913269,0.017776811495423317,300,26473,136.8642225570511,1.1097845351323485
body_mass,10,pevmean_ga_pc_ridge,pevmean_ga,0,10004514,4500,5128,569,4000,100,4000,62178.10809025701,0.2584828124270663,1.2481448650360107,0.016764873638749123,300,26592,128.11072560213506,1.1992790398653597
