trait,target_island,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,pevmean_ga,500,0.2700013219644017,,0.8903171420097351,1
body_mass,3,pevmean_ga,5503,0.218658316114165,,0.8971816897392273,1
body_mass,3,random_individual,500,0.0745813244207041,0.06572552530408841,0.9222565054893493,5
body_mass,3,random_individual,5503,0.218658316114165,,0.8971816897392273,1
