trait,method,n_train_size,pearson_r_mean,pearson_r_std,mse_adj_mean,mse_adj_std,n_evaluations,n_pcs,alpha,fit_time_total_seconds
thr_wing,pevmean_ga_pc_ridge,500,0.14670356526332037,0.11326601252277282,6368.31447265625,84.58498331038905,75,4500,32010.23,2.4469559389872266
thr_wing,pevmean_ga_pc_ridge,1000,0.1689129866335382,0.11205892521441432,6367.0899479166665,84.07878982096098,75,4500,32010.23,6.4269296670136065
thr_wing,pevmean_ga_pc_ridge,1500,0.17602144898503083,0.11733806168696191,6368.008958333333,83.0495323290602,75,4500,32010.23,13.870474167015342
thr_wing,pevmean_ga_pc_ridge,2000,0.1890567859497254,0.11672348701955149,6366.99837890625,83.94666014905395,75,4500,32010.23,13.612888979012494
thr_wing,pevmean_ga_pc_ridge,2500,0.18938089930498733,0.10657503914988856,6366.1016796875,82.59555585054827,75,4500,32010.23,13.870158270008686
thr_wing,pevmean_ga_pc_ridge,3000,0.19053429114083964,0.10824549918515079,6366.255423177084,83.47211602542625,75,4500,32010.23,17.38327333400593
thr_wing,pevmean_ga_pc_ridge,3500,0.19285840765922851,0.10033544320443244,6366.5212109375,82.4334331830262,75,4500,32010.23,21.22762390799471
thr_wing,pevmean_ga_pc_ridge,4000,0.19936433813656362,0.10166163177837237,6366.3889453125,82.74702022171655,75,4500,32010.23,24.954645951005656
thr_wing,pevmean_ga_pc_ridge,4500,0.2021431593567953,0.10290693323083255,6366.622604166667,82.83795892684074,75,4500,32010.23,31.248566167989335
