n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.09873229494955979,1.3437799215316772,shapley_mean,-1,1,92,0
13,2,384,0.04639592252023844,1.332729697227478,shapley_mean,-1,2,384,0
12,3,550,0.09937357588411252,1.321927785873413,shapley_mean,-1,3,550,0
11,4,1108,0.23609206674156666,1.305717945098877,shapley_mean,-1,4,1108,0
10,5,1464,0.2616199366626799,1.2877799272537231,shapley_mean,-1,5,1464,0
9,6,1861,0.2553711011751409,1.2995195388793945,shapley_mean,-1,6,1861,0
8,7,2444,0.26124218582035025,1.2940064668655396,shapley_mean,-1,7,2444,0
7,8,3028,0.23560130532698534,1.2952719926834106,shapley_mean,-1,8,3028,0
6,9,4106,0.19307953497871463,1.3199143409729004,shapley_mean,-1,9,4106,0
5,10,4592,0.1979556232534772,1.3127212524414062,shapley_mean,-1,10,4592,0
4,11,4786,0.20605679541676436,1.304882526397705,shapley_mean,-1,11,4786,0
3,12,4959,0.20995610931620995,1.29867422580719,shapley_mean,-1,12,4959,0
2,13,5161,0.21415496211654061,1.2977023124694824,shapley_mean,-1,13,5161,0
1,14,5319,0.22125472168342952,1.2944270372390747,shapley_mean,-1,14,5319,0
0,15,5578,0.19250734144615134,1.310692310333252,shapley_mean,-1,15,5578,0
14,1,92,0.19462182315712034,1.3300220966339111,random_individual,0,1,92,0
13,2,384,0.23861113022178823,1.3024640083312988,random_individual,0,2,384,0
12,3,550,0.3737572157363008,1.2840570211410522,random_individual,0,3,550,0
11,4,1108,0.19852872580641892,1.3127801418304443,random_individual,0,4,1108,0
10,5,1464,0.22580392609913963,1.2966688871383667,random_individual,0,5,1464,0
9,6,1861,0.17469682204694842,1.298032522201538,random_individual,0,6,1861,0
8,7,2444,0.1338457439576602,1.3070915937423706,random_individual,0,7,2444,0
7,8,3028,0.17457025467316065,1.3051609992980957,random_individual,0,8,3028,0
6,9,4106,0.13814458589144915,1.313341736793518,random_individual,0,9,4106,0
5,10,4592,0.14073711643508194,1.3148751258850098,random_individual,0,10,4592,0
4,11,4786,0.16472874157257347,1.315953254699707,random_individual,0,11,4786,0
3,12,4959,0.21363869018862014,1.2938411235809326,random_individual,0,12,4959,0
2,13,5161,0.20825958787337162,1.2962502241134644,random_individual,0,13,5161,0
1,14,5319,0.18037206040041398,1.3132328987121582,random_individual,0,14,5319,0
0,15,5578,0.19250734144615134,1.310692310333252,random_individual,0,15,5578,0
14,1,92,-0.018542189054946857,1.3629422187805176,random_individual,1,1,92,0
13,2,384,0.272214682411165,1.3055349588394165,random_individual,1,2,384,0
12,3,550,0.28868795818818943,1.3145442008972168,random_individual,1,3,550,0
11,4,1108,0.13361899054500193,1.3440500497817993,random_individual,1,4,1108,0
10,5,1464,0.14381464045535242,1.3453689813613892,random_individual,1,5,1464,0
9,6,1861,0.13946698478086206,1.335511326789856,random_individual,1,6,1861,0
8,7,2444,0.20471892950630627,1.3240593671798706,random_individual,1,7,2444,0
7,8,3028,0.21510671902049192,1.3280456066131592,random_individual,1,8,3028,0
