trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,pevmean_obj,pevmean_n_pcs,pevmean_lambda,ringnumber,source_island,source_island_name
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M31970,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M31973,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M31995,1,Myken
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M31997,1,Myken
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71060,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8L64895,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8L64598,12,Vega
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8L64466,13,Vikna
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71201,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71210,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71220,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71238,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71247,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71250,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71283,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M71299,6,Indre Kvarøy
