trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19540,8L19540,3,Selvær,1,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19578,8L19578,8,Lovund,2,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19663,8L19663,7,Onøy og Lurøy,3,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19666,8L19666,7,Onøy og Lurøy,4,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19825,8L19825,4,Gjerøy,5,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19839,8L19839,5,Hestmannøy,6,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,7,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19900,8L19900,6,Indre Kvarøy,8,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19919,8L19919,5,Hestmannøy,9,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19921,8L19921,5,Hestmannøy,10,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19922,8L19922,10,Aldra,11,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19931,8L19931,10,Aldra,12,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19944,8L19944,7,Onøy og Lurøy,13,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19951,8L19951,7,Onøy og Lurøy,14,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19960,8L19960,10,Aldra,15,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19969,8L19969,5,Hestmannøy,16,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19974,8L19974,5,Hestmannøy,17,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19986,8L19986,6,Indre Kvarøy,18,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19987,8L19987,4,Gjerøy,19,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19988,8L19988,4,Gjerøy,20,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19992,8L19992,4,Gjerøy,21,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19998,8L19998,5,Hestmannøy,22,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26526,8L26526,9,Sleneset,23,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26528,8L26528,6,Indre Kvarøy,24,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26579,8L26579,5,Hestmannøy,25,,
body_mass,0,Nesøy,0,2076391374,2000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26581,8L26581,6,Indre Kvarøy,26,,
