target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
8,Lovund,1,1014,1059,1059,8M72292,2,Træna,0.01161637398797969,1,0.3574654921003118,300,227
8,Lovund,1,1014,1618,1618,8N05916,9,Sleneset,0.005835354125063053,2,0.3574654921003118,300,210
8,Lovund,1,1014,1450,1450,8N05567,3,Selvær,0.00478139581015041,3,0.3574654921003118,300,203
8,Lovund,1,1014,2523,2523,8N28005,2,Træna,0.004070716616237761,4,0.3574654921003118,300,207
8,Lovund,1,1014,1431,1431,8N05442,6,Indre Kvarøy,0.004067059257298786,5,0.3574654921003118,300,194
8,Lovund,1,1014,2501,2501,8N27906,6,Indre Kvarøy,0.003337672314247676,6,0.3574654921003118,300,203
8,Lovund,1,1014,2560,2560,8N28402,2,Træna,0.002770885157488406,7,0.3574654921003118,300,203
8,Lovund,1,1014,76,76,8L26597,6,Indre Kvarøy,0.0024535935147055737,8,0.3574654921003118,300,205
8,Lovund,1,1014,3915,3915,8P14103,4,Gjerøy,0.0024502454916675376,9,0.3574654921003118,300,208
8,Lovund,1,1014,181,181,8L30972,9,Sleneset,0.002387092490944736,10,0.3574654921003118,300,199
8,Lovund,1,1014,4466,4466,8730932,3,Selvær,0.0023053755288659976,11,0.3574654921003118,300,199
8,Lovund,1,1014,2392,2392,8N27119,7,Onøy og Lurøy,0.0022850688313019517,12,0.3574654921003118,300,196
8,Lovund,1,1014,2845,2845,8N72487,3,Selvær,0.002267119194334899,13,0.3574654921003118,300,198
8,Lovund,1,1014,383,383,8L52695,9,Sleneset,0.002087833414391361,14,0.3574654921003118,300,199
8,Lovund,1,1014,2739,2739,8N42647,7,Onøy og Lurøy,0.0020373139471758493,15,0.3574654921003118,300,210
8,Lovund,1,1014,2302,2302,8N14758,2,Træna,0.001999725443832962,16,0.3574654921003118,300,193
8,Lovund,1,1014,4099,4099,8P26525,9,Sleneset,0.001995798540662575,17,0.3574654921003118,300,206
8,Lovund,1,1014,5032,5032,8887370,5,Hestmannøy,0.0019476355804099322,18,0.3574654921003118,300,203
8,Lovund,1,1014,2334,2334,8N14959,5,Hestmannøy,0.0018814893915340648,19,0.3574654921003118,300,196
8,Lovund,1,1014,4905,4905,8816949,4,Gjerøy,0.0018412543956515947,20,0.3574654921003118,300,198
8,Lovund,1,1014,4686,4686,8747742,9,Sleneset,0.0017810306684566957,21,0.3574654921003118,300,193
8,Lovund,1,1014,4065,4065,8N14980,6,Indre Kvarøy,0.0017739693422911373,22,0.3574654921003118,300,208
8,Lovund,1,1014,1640,1640,8N06296,9,Sleneset,0.0017380088308516365,23,0.3574654921003118,300,196
8,Lovund,1,1014,5003,5003,8887272,7,Onøy og Lurøy,0.001711142752918911,24,0.3574654921003118,300,197
8,Lovund,1,1014,101,101,8L30396,2,Træna,0.0016584673868097215,25,0.3574654921003118,300,196
8,Lovund,1,1014,5183,5183,8934899,0,Nesøy,0.0016388971622208358,26,0.3574654921003118,300,205
8,Lovund,1,1014,4625,4625,8747529,6,Indre Kvarøy,0.0015435721855892764,27,0.3574654921003118,300,187
8,Lovund,1,1014,5534,5534,8981962,2,Træna,0.001514498299922124,28,0.3574654921003118,300,203
8,Lovund,1,1014,5245,5245,8939376,7,Onøy og Lurøy,0.0015041026744968477,29,0.3574654921003118,300,197
8,Lovund,1,1014,938,938,8M71321,5,Hestmannøy,0.0014882249075991666,30,0.3574654921003118,300,204
8,Lovund,1,1014,67,67,8L26578,6,Indre Kvarøy,0.0014877131539464726,31,0.3574654921003118,300,200
8,Lovund,1,1014,1064,1064,8M72326,3,Selvær,0.001479680442197123,32,0.3574654921003118,300,196
8,Lovund,1,1014,1020,1020,8M71750,7,Onøy og Lurøy,0.0014709402811718232,33,0.3574654921003118,300,197
8,Lovund,1,1014,2389,2389,8N27095,2,Træna,0.0014531835779503291,34,0.3574654921003118,300,208
8,Lovund,1,1014,441,441,8L64148,2,Træna,0.0014339090478973227,35,0.3574654921003118,300,192
8,Lovund,1,1014,281,281,8L52207,9,Sleneset,0.0014314015256089352,36,0.3574654921003118,300,204
8,Lovund,1,1014,14,14,8L19688,3,Selvær,0.001406841272163128,37,0.3574654921003118,300,202
8,Lovund,1,1014,2345,2345,8N14973,7,Onøy og Lurøy,0.0013889828373691072,38,0.3574654921003118,300,207
8,Lovund,1,1014,3878,3878,8P11750,7,Onøy og Lurøy,0.001384194904269168,39,0.3574654921003118,300,197
8,Lovund,1,1014,1146,1146,8M72708,6,Indre Kvarøy,0.0013518638098633684,40,0.3574654921003118,300,201
8,Lovund,1,1014,164,164,8L30829,3,Selvær,0.0013407369235271542,41,0.3574654921003118,300,200
