n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
5503,0.21865831611416503,0.8971816897392273,pevmean_ga,-2,16597.565144808566,3,Selvær,0,261820732,body_mass
5503,0.21865831611416503,0.8971816897392273,random_individual,-2,16597.565144808566,3,Selvær,0,261820732,body_mass
50,0.1473492091530402,0.9789222478866577,pevmean_ga,-1,19228.98821578382,3,Selvær,0,261820732,body_mass
100,0.1527724043669039,0.9808778762817383,pevmean_ga,-1,18997.626406146468,3,Selvær,0,261820732,body_mass
250,0.19830679039736454,0.9093928337097168,pevmean_ga,-1,18737.02198960503,3,Selvær,0,261820732,body_mass
500,0.1957897550623314,0.9087433218955994,pevmean_ga,-1,18486.19534463615,3,Selvær,0,261820732,body_mass
2000,0.1811284539121586,0.9081093668937683,pevmean_ga,-1,17534.42320701774,3,Selvær,0,261820732,body_mass
3500,0.24050433566713753,0.8913819789886475,pevmean_ga,-1,17040.061054826623,3,Selvær,0,261820732,body_mass
50,0.14646409142018849,0.9550392627716064,random_individual,0,,3,Selvær,0,261820732,body_mass
100,0.08717225926754602,0.9507507085800171,random_individual,0,,3,Selvær,0,261820732,body_mass
250,0.06823870647889196,0.9228764176368713,random_individual,0,,3,Selvær,0,261820732,body_mass
500,0.06570848954132895,0.9219114184379578,random_individual,0,,3,Selvær,0,261820732,body_mass
2000,0.1945267732542432,0.8946622610092163,random_individual,0,,3,Selvær,0,261820732,body_mass
3500,0.23160327626892097,0.891642153263092,random_individual,0,,3,Selvær,0,261820732,body_mass
50,0.09256636978232066,0.9239142537117004,random_individual,1,,3,Selvær,0,261820732,body_mass
100,0.12124149647591202,0.9165372848510742,random_individual,1,,3,Selvær,0,261820732,body_mass
250,0.15933260642902014,0.9104084372520447,random_individual,1,,3,Selvær,0,261820732,body_mass
500,0.061471299875257894,0.91634202003479,random_individual,1,,3,Selvær,0,261820732,body_mass
2000,0.09452276749896385,0.926751971244812,random_individual,1,,3,Selvær,0,261820732,body_mass
3500,0.1491417037272386,0.9193547964096069,random_individual,1,,3,Selvær,0,261820732,body_mass
50,0.1266213767197541,0.9881471991539001,random_individual,2,,3,Selvær,0,261820732,body_mass
100,0.1125422279976071,0.923580527305603,random_individual,2,,3,Selvær,0,261820732,body_mass
250,0.144584994695214,0.910050630569458,random_individual,2,,3,Selvær,0,261820732,body_mass
500,0.1378203222667573,0.9108178615570068,random_individual,2,,3,Selvær,0,261820732,body_mass
2000,0.16011634033796784,0.9117655754089355,random_individual,2,,3,Selvær,0,261820732,body_mass
3500,0.18938002537165563,0.905273973941803,random_individual,2,,3,Selvær,0,261820732,body_mass
50,-0.0507090440201781,0.931121826171875,random_individual,3,,3,Selvær,0,261820732,body_mass
100,-0.004785274837069226,0.9236469268798828,random_individual,3,,3,Selvær,0,261820732,body_mass
250,-0.020566600446918267,0.9268171191215515,random_individual,3,,3,Selvær,0,261820732,body_mass
500,0.029367000817815334,0.9243839979171753,random_individual,3,,3,Selvær,0,261820732,body_mass
2000,0.17068932270581577,0.9052355885505676,random_individual,3,,3,Selvær,0,261820732,body_mass
3500,0.24932740927880323,0.8935474753379822,random_individual,3,,3,Selvær,0,261820732,body_mass
50,0.051226653172895376,1.0165023803710938,random_individual,4,,3,Selvær,0,261820732,body_mass
100,-0.0053444986840052895,0.9422674775123596,random_individual,4,,3,Selvær,0,261820732,body_mass
250,0.05354119059187922,0.9210841655731201,random_individual,4,,3,Selvær,0,261820732,body_mass
500,0.058315797857446346,0.923681914806366,random_individual,4,,3,Selvær,0,261820732,body_mass
2000,0.12570587697409802,0.9123284816741943,random_individual,4,,3,Selvær,0,261820732,body_mass
3500,0.15487266489784032,0.9108996987342834,random_individual,4,,3,Selvær,0,261820732,body_mass
