n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.32513538527836083,0.5444294214248657,shapley_mean,-1,3
2,244,0.39589763981976506,0.5283812880516052,shapley_mean,-1,3
3,592,0.275412776831003,0.5375213623046875,shapley_mean,-1,3
4,794,0.256061508549156,0.5403936505317688,shapley_mean,-1,3
5,1377,0.32049197682992825,0.5330115556716919,shapley_mean,-1,3
6,1550,0.3103740922328827,0.5329122543334961,shapley_mean,-1,3
7,1946,0.3014264530402443,0.5332688689231873,shapley_mean,-1,3
8,2109,0.3663254212483588,0.5265980362892151,shapley_mean,-1,3
9,2395,0.39907017775114934,0.511945366859436,shapley_mean,-1,3
10,2978,0.42632917102245926,0.5060519576072693,shapley_mean,-1,3
11,4041,0.43336262672190423,0.499296098947525,shapley_mean,-1,3
12,4527,0.38428350188677773,0.5070993900299072,shapley_mean,-1,3
13,5082,0.405928834008403,0.5003575682640076,shapley_mean,-1,3
14,5199,0.4078043339438329,0.498289555311203,shapley_mean,-1,3
15,5456,0.41614574940832993,0.4912671148777008,shapley_mean,-1,3
1,92,-0.0466800370676258,0.5624709725379944,random_individual,0,3
2,244,0.3402416496193216,0.543367326259613,random_individual,0,3
3,592,0.018295397510973112,0.5563992857933044,random_individual,0,3
4,794,0.0434761138993614,0.5552878379821777,random_individual,0,3
5,1377,0.20381271178637586,0.5459588170051575,random_individual,0,3
6,1550,0.17090897669540936,0.5510950684547424,random_individual,0,3
7,1946,0.23593605480608693,0.5367004871368408,random_individual,0,3
8,2109,0.2466226019453113,0.5321162343025208,random_individual,0,3
9,2395,0.24373768099646517,0.5300889611244202,random_individual,0,3
10,2978,0.22955899373751087,0.5299215316772461,random_individual,0,3
11,4041,0.3068112827521615,0.5154772996902466,random_individual,0,3
12,4527,0.31759115657227244,0.5134870409965515,random_individual,0,3
13,5082,0.38343478055525687,0.4995318651199341,random_individual,0,3
14,5199,0.3902043641837124,0.4990726709365845,random_individual,0,3
15,5456,0.41614574940832993,0.4912671148777008,random_individual,0,3
1,92,0.14696273831660273,0.5526270866394043,random_individual,1,3
2,244,0.10549950067665155,0.5598272681236267,random_individual,1,3
