target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,15,Southern 5,0.05938999347264966,0.00029400986867648347,202,1,1
14,5,Hestmannøy,0.04631954192994092,4.357435741292655e-05,1063,2,6
14,10,Aldra,0.030180272742166333,0.0001744524435963372,173,3,2
14,3,Selvær,0.02035699617247798,0.0001049329699612267,194,4,3
14,11,Southern 1,0.014411072688901157,2.4718821078732687e-05,583,5,11
14,8,Lovund,0.013933626381474704,9.166859461496515e-05,152,6,4
14,7,Onøy og Lurøy,0.013113713922796888,5.1026124213217466e-05,257,7,5
14,2,Træna,0.00736329568940506,2.5745789123793916e-05,286,8,10
14,9,Sleneset,0.006840778360432142,4.196796540142419e-05,163,9,7
14,0,Nesøy,0.003125716835560677,2.6715528509065614e-05,117,10,9
14,1,Myken,0.003039531059746242,3.303838108419828e-05,92,11,8
14,12,Southern 2,0.002148873024291972,5.4264470310403335e-06,396,12,12
14,4,Gjerøy,-0.025702951587009807,-4.6311624481098754e-05,555,13,13
14,13,Southern 3,-0.02818605064584599,-4.834657057606516e-05,583,14,14
14,6,Indre Kvarøy,-0.06210807650756683,-0.00017847148421714607,348,15,15
