n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
9,6,1536,0.15360095009646696,0.5541504621505737,random_individual,1,6,1536,5
8,7,1932,0.15820642679034383,0.5527716279029846,random_individual,1,7,1932,5
7,8,2189,0.17966139406315246,0.5498906373977661,random_individual,1,8,2189,5
6,9,2341,0.18614987923721849,0.548724353313446,random_individual,1,9,2341,5
5,10,2514,0.1816719272693981,0.5495193004608154,random_individual,1,10,2514,5
4,11,3000,0.19503618716377655,0.5464602708816528,random_individual,1,11,3000,5
3,12,3286,0.18109050784040356,0.5476744174957275,random_individual,1,12,3286,5
2,13,3869,0.2085517874111618,0.5424924492835999,random_individual,1,13,3869,5
1,14,4032,0.21974336381481868,0.5403993129730225,random_individual,1,14,4032,5
0,15,4587,0.23039527010947666,0.5382714867591858,random_individual,1,15,4587,5
14,1,92,0.04198107067199888,0.5634604096412659,random_individual,2,1,92,5
13,2,209,0.056237153618287954,0.563185453414917,random_individual,2,2,209,5
12,3,403,0.015083171253685213,0.5724162459373474,random_individual,2,3,403,5
11,4,605,0.07885000410186334,0.5623692274093628,random_individual,2,4,605,5
10,5,953,0.13205630979658503,0.5575591921806335,random_individual,2,5,953,5
9,6,1536,0.22968088356782346,0.5457144379615784,random_individual,2,6,1536,5
8,7,1932,0.24019500842890512,0.5423954129219055,random_individual,2,7,1932,5
7,8,2189,0.23885594065292956,0.5417875051498413,random_individual,2,8,2189,5
6,9,2341,0.22690143520408343,0.5432990193367004,random_individual,2,9,2341,5
5,10,2514,0.22743998991858022,0.5423429012298584,random_individual,2,10,2514,5
4,11,3000,0.23467302702814918,0.5397474765777588,random_individual,2,11,3000,5
3,12,3286,0.22711281706806727,0.5404665470123291,random_individual,2,12,3286,5
2,13,3869,0.24085612358449293,0.5374881625175476,random_individual,2,13,3869,5
1,14,4032,0.24961776973101563,0.5356040000915527,random_individual,2,14,4032,5
0,15,4587,0.23039527010947666,0.5382714867591858,random_individual,2,15,4587,5
14,1,92,0.12432460564848433,0.5626705884933472,random_individual,3,1,92,5
13,2,209,0.07940220694995657,0.5630150437355042,random_individual,3,2,209,5
12,3,403,0.09774308764629461,0.5604733228683472,random_individual,3,3,403,5
11,4,605,0.16210922087509633,0.554929792881012,random_individual,3,4,605,5
10,5,953,0.17730458562595297,0.552435040473938,random_individual,3,5,953,5
9,6,1536,0.24363917774021598,0.5440576672554016,random_individual,3,6,1536,5
8,7,1932,0.24516025850090373,0.5411625504493713,random_individual,3,7,1932,5
7,8,2189,0.24939448709433856,0.5401782989501953,random_individual,3,8,2189,5
6,9,2341,0.23801596129398875,0.5404020547866821,random_individual,3,9,2341,5
5,10,2514,0.23723467361643996,0.5404490232467651,random_individual,3,10,2514,5
4,11,3000,0.2198150083736793,0.5419020056724548,random_individual,3,11,3000,5
3,12,3286,0.2267306705229899,0.5400512218475342,random_individual,3,12,3286,5
2,13,3869,0.226043054500348,0.5399730205535889,random_individual,3,13,3869,5
1,14,4032,0.21740815509434278,0.5412579774856567,random_individual,3,14,4032,5
0,15,4587,0.23039527010947666,0.5382714867591858,random_individual,3,15,4587,5
14,1,92,-0.10010204196779246,0.5857276916503906,random_individual,4,1,92,5
13,2,209,-0.005576343325155251,0.5679687261581421,random_individual,4,2,209,5
12,3,403,-0.011791735232731785,0.5661454200744629,random_individual,4,3,403,5
11,4,605,0.0547543447225642,0.5625967979431152,random_individual,4,4,605,5
10,5,953,0.07701552446057107,0.5607943534851074,random_individual,4,5,953,5
9,6,1536,0.13706241604194572,0.5547138452529907,random_individual,4,6,1536,5
8,7,1932,0.1694829286026835,0.5504197478294373,random_individual,4,7,1932,5
7,8,2189,0.17706158679917197,0.5493332743644714,random_individual,4,8,2189,5
6,9,2341,0.17427104198402066,0.5491130948066711,random_individual,4,9,2341,5
5,10,2514,0.1957408862621391,0.5468891859054565,random_individual,4,10,2514,5
4,11,3000,0.18514627671157452,0.5470147728919983,random_individual,4,11,3000,5
3,12,3286,0.18743972827235253,0.5464935302734375,random_individual,4,12,3286,5
2,13,3869,0.21420447398193174,0.5419509410858154,random_individual,4,13,3869,5
1,14,4032,0.22262376413443333,0.5400819778442383,random_individual,4,14,4032,5
0,15,4587,0.23039527010947666,0.5382714867591858,random_individual,4,15,4587,5
