n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,202,-0.01498502551680707,0.6125076413154602,shapley_mean,-1,14
2,375,-0.026164795239773952,0.6160966753959656,shapley_mean,-1,14
3,569,-0.06640762863539625,0.6169252991676331,shapley_mean,-1,14
4,721,-0.026794585861078586,0.6150954365730286,shapley_mean,-1,14
5,978,0.0031832920581376326,0.6130860447883606,shapley_mean,-1,14
6,2041,0.027430356731089914,0.6125640869140625,shapley_mean,-1,14
7,2204,0.03834707628698658,0.6118544340133667,shapley_mean,-1,14
8,2296,0.01943749226289748,0.6136009097099304,shapley_mean,-1,14
9,2413,0.04021781823214887,0.6119517087936401,shapley_mean,-1,14
10,2699,0.03644150981298088,0.6119986772537231,shapley_mean,-1,14
11,3282,0.11174974443861889,0.606909453868866,shapley_mean,-1,14
12,3678,0.18806394048765945,0.5945211052894592,shapley_mean,-1,14
13,4233,0.16488042914500964,0.5977814197540283,shapley_mean,-1,14
14,4816,0.15910384896595325,0.5978137254714966,shapley_mean,-1,14
15,5164,0.15171142748088734,0.5991052985191345,shapley_mean,-1,14
1,202,0.12532522849367617,0.6162282228469849,random_individual,0,14
2,375,0.18950575052308063,0.6029490232467651,random_individual,0,14
3,569,0.23571912197284003,0.5976064801216125,random_individual,0,14
4,721,0.24253582040645102,0.5946357250213623,random_individual,0,14
5,978,0.2445794871806559,0.5926333069801331,random_individual,0,14
6,2041,0.16158464704945238,0.598737359046936,random_individual,0,14
7,2204,0.17061221241444,0.5978455543518066,random_individual,0,14
8,2296,0.16920215282399081,0.5978044271469116,random_individual,0,14
9,2413,0.17441025369151142,0.596920371055603,random_individual,0,14
10,2699,0.164250635363383,0.5984389781951904,random_individual,0,14
11,3282,0.14626202961700466,0.600897490978241,random_individual,0,14
12,3678,0.16050990064125278,0.5987416505813599,random_individual,0,14
13,4233,0.1805824917176092,0.5959569215774536,random_individual,0,14
14,4816,0.16567924133066683,0.5972092151641846,random_individual,0,14
15,5164,0.15171142748088734,0.5991052985191345,random_individual,0,14
1,202,0.16434382569410003,0.6059015393257141,random_individual,1,14
2,375,0.13893488497354176,0.6072832345962524,random_individual,1,14
3,569,0.11587009290242674,0.6073171496391296,random_individual,1,14
4,721,0.12215277150579945,0.6108846068382263,random_individual,1,14
5,978,0.12039315342897453,0.6096855998039246,random_individual,1,14
6,2041,0.10113976512611274,0.6096669435501099,random_individual,1,14
7,2204,0.11543358495315399,0.6060017347335815,random_individual,1,14
8,2296,0.11032201616096843,0.6062539219856262,random_individual,1,14
9,2413,0.09854070994190696,0.607957124710083,random_individual,1,14
10,2699,0.1399961657355785,0.6037446856498718,random_individual,1,14
11,3282,0.11565463552689108,0.6072194576263428,random_individual,1,14
12,3678,0.13900539702553313,0.6039940118789673,random_individual,1,14
13,4233,0.13556209791148305,0.6034905314445496,random_individual,1,14
14,4816,0.15305442186984095,0.6007587909698486,random_individual,1,14
15,5164,0.15171142748088734,0.5991052985191345,random_individual,1,14
1,202,0.035468372584145196,0.6128441095352173,random_individual,2,14
2,375,0.12766734159302418,0.6058691740036011,random_individual,2,14
3,569,0.14206420658812124,0.6044567823410034,random_individual,2,14
4,721,0.15947031289001545,0.6017414331436157,random_individual,2,14
5,978,0.21165934017489474,0.5956308245658875,random_individual,2,14
6,2041,0.18653428042602282,0.5948532819747925,random_individual,2,14
7,2204,0.16981263573989533,0.5971543192863464,random_individual,2,14
8,2296,0.17450106706634264,0.5966364741325378,random_individual,2,14
9,2413,0.17455297112916723,0.5970110297203064,random_individual,2,14
10,2699,0.14685156326426843,0.6003878712654114,random_individual,2,14
11,3282,0.1307257456567942,0.6037218570709229,random_individual,2,14
12,3678,0.1616598075992063,0.598423182964325,random_individual,2,14
13,4233,0.17316217461491493,0.5967812538146973,random_individual,2,14
14,4816,0.17051776007855096,0.5962699055671692,random_individual,2,14
15,5164,0.15171142748088734,0.5991052985191345,random_individual,2,14
1,202,0.009868991198471525,0.6118883490562439,random_individual,3,14
2,375,0.04582107493373678,0.6100950837135315,random_individual,3,14
3,569,0.07866451913109987,0.6092442274093628,random_individual,3,14
4,721,0.11859380130158527,0.6062034964561462,random_individual,3,14
5,978,0.10280527160928227,0.6070036888122559,random_individual,3,14
6,2041,0.12664708695571472,0.6062484979629517,random_individual,3,14
7,2204,0.14261767394252403,0.6027248501777649,random_individual,3,14
8,2296,0.1349922550293194,0.6037669777870178,random_individual,3,14
9,2413,0.13774932386104502,0.6031160950660706,random_individual,3,14
10,2699,0.1619266671477244,0.5999147295951843,random_individual,3,14
11,3282,0.17602744192208974,0.5974119305610657,random_individual,3,14
12,3678,0.1532444725093292,0.5991380214691162,random_individual,3,14
13,4233,0.13871021004795667,0.6019365191459656,random_individual,3,14
14,4816,0.15110174630586343,0.600304901599884,random_individual,3,14
15,5164,0.15171142748088734,0.5991052985191345,random_individual,3,14
1,202,0.07239712438539993,0.6092246174812317,random_individual,4,14
2,375,0.18292405928387515,0.6020636558532715,random_individual,4,14
3,569,0.1257336772887021,0.6051740646362305,random_individual,4,14
4,721,0.11310715435194166,0.6051026582717896,random_individual,4,14
5,978,0.12539671978393424,0.6045919060707092,random_individual,4,14
6,2041,0.15329995482527853,0.600067138671875,random_individual,4,14
7,2204,0.14060318785509196,0.601610004901886,random_individual,4,14
8,2296,0.13313107576033253,0.6023619174957275,random_individual,4,14
9,2413,0.13250719198306368,0.6027827262878418,random_individual,4,14
10,2699,0.122374108586457,0.6048113703727722,random_individual,4,14
11,3282,0.13365536479688866,0.6038374304771423,random_individual,4,14
12,3678,0.16927249796172186,0.5985862016677856,random_individual,4,14
13,4233,0.14325908959797778,0.6010712385177612,random_individual,4,14
14,4816,0.1497821229046792,0.5992454290390015,random_individual,4,14
15,5164,0.15171142748088734,0.5991052985191345,random_individual,4,14
