target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,1,Myken,0.15264055928827025,0.0016591365140029375,92,1,1
3,6,Indre Kvarøy,0.04029000922358481,0.00011577588857351957,348,2,3
3,8,Lovund,0.0198724827346183,0.00013074001799090988,152,3,2
3,13,Southern 3,0.015579002971098613,2.6722132025898134e-05,583,4,5
3,15,Southern 5,0.006660269802086077,3.297163268359444e-05,202,5,4
3,12,Southern 2,0.005314980864908855,1.3421668850779936e-05,396,6,7
3,10,Aldra,0.003154466087777296,1.823390802183408e-05,173,7,6
3,2,Træna,0.0029702010662692236,1.0385318413528754e-05,286,8,9
3,9,Sleneset,0.0017873387489296384,1.096526839834134e-05,163,9,8
3,11,Southern 1,-0.0009262668856177765,-1.5887939719001313e-06,583,10,10
3,0,Nesøy,-0.004555291982926161,-3.893411951218941e-05,117,11,14
3,14,Southern 4,-0.013881890483382028,-2.856356066539512e-05,486,12,12
3,5,Hestmannøy,-0.014307801876431459,-1.3459832433143424e-05,1063,13,11
3,4,Gjerøy,-0.01762264944926034,-3.175252153019881e-05,555,14,13
3,7,Onøy og Lurøy,-0.03329496774871432,-0.00012955240369149542,257,15,15
