target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,3,Selvær,0.05138972471478783,0.00026489548822055585,194,1,3
5,6,Indre Kvarøy,0.04363058641581405,0.00012537524832130473,348,2,5
5,0,Nesøy,0.041958527407273946,0.0003586198923698628,117,3,2
5,1,Myken,0.04010236628396731,0.00043589528569529685,92,4,1
5,13,Southern 3,0.03531116980467132,6.0568044261871905e-05,583,5,6
5,15,Southern 5,0.02636918576640395,0.00013054052359605915,202,6,4
5,12,Southern 2,0.02163010060844427,5.4621466182940074e-05,396,7,7
5,7,Onøy og Lurøy,0.012781063178119558,4.9731763338986606e-05,257,8,8
5,14,Southern 4,0.01202409627763147,2.4740938842863105e-05,486,9,11
5,10,Aldra,0.004795804904074288,2.7721415630487215e-05,173,10,10
5,8,Lovund,0.004514042630284109,2.9697648883448086e-05,152,11,9
5,2,Træna,0.0019045108444576356,6.65912882677495e-06,286,12,12
5,11,Southern 1,0.0010884776423520609,1.8670285460584235e-06,583,13,13
5,9,Sleneset,-0.009647067867893436,-5.9184465447199e-05,163,14,14
5,4,Gjerøy,-0.06832319058854187,-0.00012310484790728265,555,15,15
