trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,8,Lovund,full_baseline,full_source_unweighted,none,500,,5539,0.3526293547139148,,0.8940341600183617,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.2427338690449894,,0.9407714831632966,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.2679295883819795,,0.9346777069816068,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.3266514496204205,,0.9144704737009538,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.3327031484817397,,0.9057691896932868,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.330647751590183,,0.908301869017948,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.328560672526556,,0.9053263816490728,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.3319601082953891,,0.9033417359299014,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.3557904684697341,,0.8930331629746288,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.3578921973358541,,0.8936712766308801,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.2215389072736208,,0.9652712543691924,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.27148459915229,,0.9454902503467912,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.3047009942710285,,0.9307690224844128,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.3032599000664407,,0.9282399970155876,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.3071111275432992,,0.9183178486332316,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.3121067527902236,,0.917442759200754,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.3240143462662452,,0.91145623062998,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.3262888034897287,,0.9089658359484613,1
body_mass,8,Lovund,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.3351230856258502,,0.906318074692818,1
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,500,0.1774442267777326,0.04102720796540467,0.9744831035608822,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,1000,0.20444693051842938,0.015688110216979533,0.9627515704766674,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,1500,0.23852754616516775,0.027197310955701687,0.9488768078042197,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,2000,0.2618353453765743,0.04526525797410204,0.9399270314286303,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,2500,0.29361107161893674,0.04639556090708581,0.9265300294537271,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,3000,0.32621302202735797,0.0357594190182898,0.9112862469245595,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,3500,0.32151999492711225,0.04021861111267173,0.9107889438854363,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,4000,0.33419906963082635,0.024661984212639185,0.9021703515935613,5
body_mass,8,Lovund,ranked_subset,random_individual,random,500,,4500,0.3382116868261418,0.02464707769146423,0.899314556314027,5
