target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
0,6,Indre Kvarøy,0.11791293846873506,0.0003312161192941996,356,1,4
0,8,Lovund,0.09097946242903095,0.0005758193824622212,158,2,1
0,9,Sleneset,0.072886281943277,0.00043907398761010237,166,3,3
0,11,Southern 1,0.058893678017001495,0.00010101831563808147,583,4,8
0,10,Aldra,0.04936107373749027,0.0002853241256502328,173,5,5
0,1,Myken,0.04768983767263964,0.0005183678007895612,92,6,2
0,2,Træna,0.03173538469612858,0.0001086828243018102,292,7,7
0,12,Southern 2,0.030898496757147075,7.782996664268785e-05,397,8,9
0,4,Gjerøy,0.02987478741295611,5.35390455429321e-05,558,9,10
0,3,Selvær,0.02454991940491432,0.00012654597631399134,194,10,6
0,14,Southern 4,0.0022970693653604174,4.726480175638719e-06,486,11,11
0,15,Southern 5,-0.008769297532395234,-4.341236402175859e-05,202,12,13
0,5,Hestmannøy,-0.03479611887812177,-3.22784034119868e-05,1078,13,12
0,13,Southern 3,-0.043239098035625666,-7.403955143086587e-05,584,14,14
0,7,Onøy og Lurøy,-0.05407377666132425,-0.0002087790604684334,259,15,15
