n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
5341,0.31876854303449437,1.4793694019317627,pevmean_ga,-2,16405.82136049806,6,Indre Kvarøy,1,672890309,body_mass
5341,0.31876854303449437,1.4793694019317627,random_individual,-2,16405.82136049806,6,Indre Kvarøy,1,672890309,body_mass
50,-0.04273859935815459,1.6493349075317383,pevmean_ga,-1,18862.292546276673,6,Indre Kvarøy,1,672890309,body_mass
100,0.0855945501779852,1.5865882635116577,pevmean_ga,-1,18691.241035251118,6,Indre Kvarøy,1,672890309,body_mass
250,0.1206240611174701,1.5845478773117065,pevmean_ga,-1,18396.986551787828,6,Indre Kvarøy,1,672890309,body_mass
500,0.1733226905177628,1.5619760751724243,pevmean_ga,-1,18185.676993193567,6,Indre Kvarøy,1,672890309,body_mass
2000,0.2471101145453786,1.5259281396865845,pevmean_ga,-1,17394.282388110343,6,Indre Kvarøy,1,672890309,body_mass
3500,0.2751016504031881,1.5089820623397827,pevmean_ga,-1,16861.62103822565,6,Indre Kvarøy,1,672890309,body_mass
50,0.14629131098057818,1.5977838039398193,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
100,0.1590758868628296,1.5805472135543823,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
250,0.17986711562849922,1.5892356634140015,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
500,0.16647350034069133,1.576980710029602,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
2000,0.18618144458626196,1.5429039001464844,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
3500,0.2522539227129454,1.503828525543213,random_individual,0,,6,Indre Kvarøy,1,672890309,body_mass
50,0.1225233432788921,1.6313432455062866,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
100,0.08296296583979329,1.5938892364501953,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
250,0.0370409743953367,1.594088077545166,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
500,0.10079596234419944,1.5817451477050781,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
2000,0.2501627094031085,1.5292637348175049,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
3500,0.26587094271490785,1.5124458074569702,random_individual,1,,6,Indre Kvarøy,1,672890309,body_mass
50,0.009641227650326637,1.6138942241668701,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
100,0.041329681772500786,1.596001148223877,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
250,0.15224519177577187,1.585345983505249,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
500,0.12679445153519164,1.5873076915740967,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
2000,0.22389304343995872,1.5466810464859009,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
3500,0.32677193674574206,1.4965600967407227,random_individual,2,,6,Indre Kvarøy,1,672890309,body_mass
50,-0.012535652464626247,1.6010361909866333,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
100,0.0027056133083546343,1.6279118061065674,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
250,0.036763238724817376,1.5953139066696167,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
500,0.17137566407993568,1.5816854238510132,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
2000,0.26171997006145975,1.5270609855651855,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
3500,0.31986394551723835,1.4929524660110474,random_individual,3,,6,Indre Kvarøy,1,672890309,body_mass
50,-0.02081233436769218,1.6002718210220337,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
100,-0.0030006254685632176,1.5972986221313477,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
250,0.04546393587632303,1.5957239866256714,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
500,0.013498211610770562,1.5967895984649658,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
2000,0.16189746691460846,1.5563069581985474,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
3500,0.3136507575648882,1.4984949827194214,random_individual,4,,6,Indre Kvarøy,1,672890309,body_mass
