trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.255056019619733,,1.6851295232772827,0.0195086524720161,0.0135194146862197,0.0127489451289063,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.3484670144784416,,1.6443392038345337,0.0129315609059972,0.0076258968529097,0.0091186124795424,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.348980250751281,,1.6408852338790894,0.0096615421010888,0.0052707911714614,0.0070261465153581,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.3355297146530199,,1.6393744945526123,0.0074778771571726,0.00386739056768,0.0055441818733326,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.3461721372714071,,1.6335541009902954,0.0058281338835401,0.0029023225761089,0.0043769725954856,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.3585389027348273,,1.6224653720855713,0.0044555454532755,0.0021417057333571,0.0033846925865969,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.3560142891979265,,1.6116981506347656,0.0032815078355742,0.0015613365180759,0.0025008395765362,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.3662500927493013,,1.6041280031204224,0.002219427194495,0.0010819088748235,0.0016784727570833,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.3620792562239202,,1.6127077341079712,0.0011973721320765,0.0006420583129204,0.0008763429756162,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.1651649160294642,,1.56256103515625,0.0129492583754034,0.009589399970556,0.0081545583901254,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.1922417721057916,,1.551922082901001,0.0082752251000058,0.0057484286791787,0.0054010107604165,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.2240264906991456,,1.5373480319976809,0.0060091456755629,0.0043033422699823,0.0038574745405717,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.2902147544574413,,1.51573646068573,0.0044946039510064,0.0034395198003022,0.0027748440508552,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.3100731923660169,,1.4992045164108276,0.0033312291359778,0.0028152444312918,0.0019236069203319,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.2832101740172056,,1.5077977180480957,0.002337945554061,0.0023016864173631,0.0011871023453794,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.2982165372656732,,1.498706579208374,0.0013922887531152,0.0017798315169071,0.0005023729946616,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.3055852258122035,,1.4919487237930298,0.000390587693694,0.0011687515425144,-0.0001937880775631,1
body_mass,ridge,6,Indre Kvarøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.3161657810955365,,1.4827979803085327,-0.000691438292586,0.0005655525972464,-0.0009742145912092,1
body_mass,ridge,8,Lovund,full_baseline,full_source_unweighted,none,none,,,5539,0.3869914441497467,,0.8805242776870728,-0.0007632773359394,2.409855812718994e-05,,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,500,0.1359355684718877,,0.9647691249847412,0.0089876166131472,0.0100013296334736,0.0039869517964104,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1000,0.150072437274609,,0.9577166438102722,0.0064859406825875,0.0075713349803699,0.0027002731924026,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,1500,0.1307825115188629,,0.9598650336265564,0.0048408651778353,0.006165740335443,0.0017579950101137,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2000,0.1311124675718203,,0.9599044322967528,0.0033610920186454,0.0048852192966348,0.000918482370328,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,2500,0.1074802367423146,,0.9655689597129822,0.0018627163475661,0.0035391708000309,9.31309475506782e-05,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3000,0.1046887431806301,,0.9667917490005492,0.0002880985680752,0.0021820948246036,-0.0008029488442265,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,3500,0.1030673143766982,,0.9683032035827636,-0.0010482434709672,0.0013800456105856,-0.00173826627626,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4000,0.1064425005127546,,0.9674475193023682,-0.0022558239522765,0.0008520090483303,-0.0026818284764416,1
body_mass,ridge,11,Southern 1,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p5,0.5,,4500,0.1011544142804208,,0.9695718288421632,-0.00337468569032,0.0005686578568729,-0.0036590146187565,1
