trait,target_island,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,pevmean_ga,500,0.2229595460933649,,0.8950129151344299,1
body_mass,3,pevmean_ga,5503,0.218658316114165,,0.8971816897392273,1
body_mass,3,random_individual,500,0.07053658207172112,0.04023951261151933,0.9194274425506592,5
body_mass,3,random_individual,5503,0.218658316114165,,0.8971816897392273,1
