n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
5,10,4174,0.11032058051794369,0.9661176800727844,random_individual,1,10,4174,14
4,11,4293,0.12698590674277335,0.9622695446014404,random_individual,1,11,4293,14
3,12,4466,0.12047567198185448,0.9640936851501465,random_individual,1,12,4466,14
2,13,4725,0.12213405569564335,0.9636067748069763,random_individual,1,13,4725,14
1,14,4919,0.11724210126412458,0.9634801149368286,random_individual,1,14,4919,14
0,15,5211,0.1292658285460197,0.9609387516975403,random_individual,1,15,5211,14
14,1,356,0.0423968811159757,0.9874414801597595,random_individual,2,1,356,14
13,2,940,0.00640591743421465,0.9868118762969971,random_individual,2,2,940,14
12,3,1142,0.05095503237019971,0.9821215271949768,random_individual,2,3,1142,14
11,4,1300,0.06440693424187471,0.9800829291343689,random_individual,2,4,1300,14
10,5,1697,0.059151166203882714,0.9800733923912048,random_individual,2,5,1697,14
9,6,1863,0.05321108101948986,0.9807332158088684,random_individual,2,6,1863,14
8,7,2446,0.030597664965661443,0.9836685657501221,random_individual,2,7,2446,14
7,8,3004,0.044718862553947004,0.9849019050598145,random_individual,2,8,3004,14
6,9,3096,0.049588566148887694,0.983920156955719,random_individual,2,9,3096,14
5,10,4174,0.11533115634734947,0.9689034223556519,random_individual,2,10,4174,14
4,11,4293,0.11663867493812054,0.9683078527450562,random_individual,2,11,4293,14
3,12,4466,0.1192049756907627,0.9669792652130127,random_individual,2,12,4466,14
2,13,4725,0.13103445116640303,0.9628989696502686,random_individual,2,13,4725,14
1,14,4919,0.1334106887870743,0.9610453844070435,random_individual,2,14,4919,14
0,15,5211,0.1292658285460197,0.9609387516975403,random_individual,2,15,5211,14
14,1,356,0.095459662319999,0.98095703125,random_individual,3,1,356,14
13,2,940,0.08693221246446832,0.9786345362663269,random_individual,3,2,940,14
12,3,1142,0.07492898537344704,0.9809303283691406,random_individual,3,3,1142,14
11,4,1300,0.07107863886305611,0.9820946455001831,random_individual,3,4,1300,14
10,5,1697,0.054707028545911196,0.990759015083313,random_individual,3,5,1697,14
9,6,1863,0.06049749318360558,0.987026035785675,random_individual,3,6,1863,14
8,7,2446,0.043758374750288945,0.9899849891662598,random_individual,3,7,2446,14
7,8,3004,0.09553822346036542,0.9749365448951721,random_individual,3,8,3004,14
6,9,3096,0.09593228759556297,0.9741801023483276,random_individual,3,9,3096,14
5,10,4174,0.09363740000556244,0.9692853093147278,random_individual,3,10,4174,14
4,11,4293,0.11046669654737248,0.9663309454917908,random_individual,3,11,4293,14
3,12,4466,0.12412344881840638,0.962213397026062,random_individual,3,12,4466,14
2,13,4725,0.13053966064127448,0.9605860114097595,random_individual,3,13,4725,14
1,14,4919,0.13075931849012173,0.960544228553772,random_individual,3,14,4919,14
0,15,5211,0.1292658285460197,0.9609387516975403,random_individual,3,15,5211,14
14,1,356,0.1372691667439631,0.9775584936141968,random_individual,4,1,356,14
13,2,940,0.17468824151026488,0.9692851305007935,random_individual,4,2,940,14
12,3,1142,0.1670743223756494,0.9673241972923279,random_individual,4,3,1142,14
11,4,1300,0.1742364589582172,0.965424120426178,random_individual,4,4,1300,14
10,5,1697,0.17093845942063765,0.9616550207138062,random_individual,4,5,1697,14
9,6,1863,0.15619005580548348,0.9654290080070496,random_individual,4,6,1863,14
8,7,2446,0.1622682267673324,0.9629195332527161,random_individual,4,7,2446,14
7,8,3004,0.18003015060280794,0.9562935829162598,random_individual,4,8,3004,14
6,9,3096,0.1811715545379775,0.9550784230232239,random_individual,4,9,3096,14
5,10,4174,0.13807459312649906,0.9610509276390076,random_individual,4,10,4174,14
4,11,4293,0.13471315654128926,0.9632048606872559,random_individual,4,11,4293,14
3,12,4466,0.1280877272972886,0.9632060527801514,random_individual,4,12,4466,14
2,13,4725,0.12323433145387339,0.9641587138175964,random_individual,4,13,4725,14
1,14,4919,0.12982723010915254,0.961646318435669,random_individual,4,14,4919,14
0,15,5211,0.1292658285460197,0.9609387516975403,random_individual,4,15,5211,14
