target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.10340644177769694,0.00035413164992361963,292,1,1
3,8,Lovund,0.05294236791160358,0.0003350782779215417,158,2,2
3,6,Indre Kvarøy,0.050431152462776206,0.00014166054062577586,356,3,4
3,13,Southern 3,0.02907860945978305,4.979213948592988e-05,584,4,9
3,10,Aldra,0.02072802782376617,0.00011981518973275242,173,5,5
3,5,Hestmannøy,0.01665720186080798,1.545194977811501e-05,1078,6,11
3,15,Southern 5,0.01629928171301883,8.068951343078629e-05,202,7,7
3,1,Myken,0.013475385808672694,0.00014647158487687711,92,8,3
3,7,Onøy og Lurøy,0.012598282720823365,4.864201822711724e-05,259,9,10
3,0,Nesøy,0.012375922613833338,0.00010399934969607847,119,10,6
3,9,Sleneset,0.010612009935750412,6.392777069729163e-05,166,11,8
3,14,Southern 4,0.003469640986958358,7.139178985511025e-06,486,12,12
3,11,Southern 1,-0.006555746546524964,-1.1244848278773523e-05,583,13,13
3,12,Southern 2,-0.029603123522389432,-7.45670617692429e-05,397,14,14
3,4,Gjerøy,-0.0942721522071043,-0.00016894650933172814,558,15,15
