target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,12,Southern 2,0.08166780765455812,0.00020571236185027236,397,1,4
5,6,Indre Kvarøy,0.07848045427641567,0.00022045071425959458,356,2,3
5,10,Aldra,0.038235557125603774,0.0002210147810728542,173,3,2
5,1,Myken,0.03070504483921745,0.00033375048738279835,92,4,1
5,14,Southern 4,0.02842030910052589,5.8478002264456565e-05,486,5,6
5,13,Southern 3,0.02767027448021676,4.738060698667254e-05,584,6,7
5,7,Onøy og Lurøy,0.022594105649425458,8.723592914836085e-05,259,7,5
5,4,Gjerøy,-0.000980644871323264,-1.7574280848087171e-06,558,8,8
5,8,Lovund,-0.002837712872299044,-1.7960208052525594e-05,158,9,10
5,2,Træna,-0.00395823494612364,-1.3555599130560412e-05,292,10,9
5,15,Southern 5,-0.008597800526460319,-4.256336894287287e-05,202,11,12
5,3,Selvær,-0.013762521097187586,-7.094083039787416e-05,194,12,13
5,9,Sleneset,-0.01864441554360523,-0.00011231575628677851,166,13,14
5,11,Southern 1,-0.021723840106532465,-3.726216141772292e-05,583,14,11
5,0,Nesøy,-0.043734897365697356,-0.0003675201459302299,119,15,15
