target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
0,Nesøy,1,1014,4526,4526,8732286,8,Lovund,0.03241493428486228,1,0.17403156546332502,50
0,Nesøy,1,1014,1646,1646,8N06293,2,Træna,0.02221053529578612,2,0.17403156546332502,50
0,Nesøy,1,1014,3672,3672,8N87847,14,Southern 4,0.019215696207308466,3,0.17403156546332502,50
0,Nesøy,1,1014,3705,3705,8N87881,13,Southern 3,0.017693022875121166,4,0.17403156546332502,50
0,Nesøy,1,1014,37,37,8L19919,5,Hestmannøy,0.01744280328163121,5,0.17403156546332502,50
0,Nesøy,1,1014,4799,4799,8800051,7,Onøy og Lurøy,0.016545176033669805,6,0.17403156546332502,50
0,Nesøy,1,1014,4659,4659,8747517,5,Hestmannøy,0.016534578124827292,7,0.17403156546332502,50
0,Nesøy,1,1014,1709,1709,8N06532,4,Gjerøy,0.016066699387133253,8,0.17403156546332502,50
0,Nesøy,1,1014,4921,4921,8816496,1,Myken,0.015816729578915178,9,0.17403156546332502,50
0,Nesøy,1,1014,842,842,8M31874,5,Hestmannøy,0.014911025818822927,10,0.17403156546332502,50
0,Nesøy,1,1014,1653,1653,8N06359,5,Hestmannøy,0.014771917948919055,11,0.17403156546332502,50
0,Nesøy,1,1014,4721,4721,8747741,6,Indre Kvarøy,0.0138584232595469,12,0.17403156546332502,50
0,Nesøy,1,1014,332,332,8L52372,11,Southern 1,0.01347678879665008,13,0.17403156546332502,50
0,Nesøy,1,1014,5019,5019,8887210,4,Gjerøy,0.013327744284512753,14,0.17403156546332502,50
0,Nesøy,1,1014,2885,2885,8N72616,5,Hestmannøy,0.012842354181944283,15,0.17403156546332502,50
0,Nesøy,1,1014,4872,4872,8800477,4,Gjerøy,0.012674685365874284,16,0.17403156546332502,50
0,Nesøy,1,1014,3951,3951,8P14126,7,Onøy og Lurøy,0.012625902789114383,17,0.17403156546332502,50
0,Nesøy,1,1014,1881,1881,8N13418,2,Træna,0.01239356113813829,18,0.17403156546332502,50
0,Nesøy,1,1014,4769,4769,8794306,4,Gjerøy,0.012154496536710937,19,0.17403156546332502,50
0,Nesøy,1,1014,5081,5081,8887450,5,Hestmannøy,0.012062550699075317,20,0.17403156546332502,50
0,Nesøy,1,1014,900,900,8L64587,12,Southern 2,0.011980248508388863,21,0.17403156546332502,50
0,Nesøy,1,1014,4180,4180,8168632,7,Onøy og Lurøy,0.011788671979185584,22,0.17403156546332502,50
0,Nesøy,1,1014,4486,4486,8730584,5,Hestmannøy,0.011499917481027069,23,0.17403156546332502,50
0,Nesøy,1,1014,5177,5177,8934353,7,Onøy og Lurøy,0.011354301016616808,24,0.17403156546332502,50
0,Nesøy,1,1014,5105,5105,8917814,3,Selvær,0.011209866433675492,25,0.17403156546332502,50
0,Nesøy,1,1014,39,39,8L19921,5,Hestmannøy,0.011205683041532742,26,0.17403156546332502,50
0,Nesøy,1,1014,1359,1359,8N05236,12,Southern 2,0.011084235256160497,27,0.17403156546332502,50
0,Nesøy,1,1014,4373,4373,8681098,6,Indre Kvarøy,0.010919660649959324,28,0.17403156546332502,50
0,Nesøy,1,1014,2782,2782,8N42716,4,Gjerøy,0.010851189901020592,29,0.17403156546332502,50
0,Nesøy,1,1014,2515,2515,8N27908,4,Gjerøy,0.010649613770885268,30,0.17403156546332502,50
0,Nesøy,1,1014,2504,2504,8N27886,2,Træna,0.010588016258720532,31,0.17403156546332502,50
0,Nesøy,1,1014,4692,4692,8747636,4,Gjerøy,0.010525798382886902,32,0.17403156546332502,50
0,Nesøy,1,1014,236,236,8L48609,6,Indre Kvarøy,0.010468105386839406,33,0.17403156546332502,50
0,Nesøy,1,1014,4768,4768,8794305,4,Gjerøy,0.010298921705831757,34,0.17403156546332502,50
0,Nesøy,1,1014,1353,1353,8N05230,12,Southern 2,0.010207404616843331,35,0.17403156546332502,50
0,Nesøy,1,1014,2200,2200,8N14581,11,Southern 1,0.010141455179802816,36,0.17403156546332502,50
0,Nesøy,1,1014,1455,1455,8N05534,5,Hestmannøy,0.010096112823996225,37,0.17403156546332502,50
0,Nesøy,1,1014,949,949,8M71321,5,Hestmannøy,0.010065787554516169,38,0.17403156546332502,50
0,Nesøy,1,1014,2213,2213,8N14594,11,Southern 1,0.01002385215246717,39,0.17403156546332502,50
0,Nesøy,1,1014,3068,3068,8N73230,12,Southern 2,0.0097340164078238,40,0.17403156546332502,50
0,Nesøy,1,1014,231,231,8L48592,5,Hestmannøy,0.009730584164243316,41,0.17403156546332502,50
0,Nesøy,1,1014,1571,1571,8N05726,5,Hestmannøy,0.009705280521094633,42,0.17403156546332502,50
0,Nesøy,1,1014,1747,1747,8N06727,4,Gjerøy,0.00951022225065935,43,0.17403156546332502,50
0,Nesøy,1,1014,5044,5044,8887305,7,Onøy og Lurøy,0.009291005143440166,44,0.17403156546332502,50
0,Nesøy,1,1014,2590,2590,8N28499,2,Træna,0.009278918827872126,45,0.17403156546332502,50
0,Nesøy,1,1014,4422,4422,8681409,5,Hestmannøy,0.009214341310793793,46,0.17403156546332502,50
0,Nesøy,1,1014,5091,5091,8887495,7,Onøy og Lurøy,0.009144983716577388,47,0.17403156546332502,50
0,Nesøy,1,1014,5265,5265,8939150,4,Gjerøy,0.008976372975425062,48,0.17403156546332502,50
0,Nesøy,1,1014,572,572,8L89371,5,Hestmannøy,0.008882602298479474,49,0.17403156546332502,50
0,Nesøy,1,1014,4339,4339,8681028,5,Hestmannøy,0.008730464331454302,50,0.17403156546332502,50
0,Nesøy,1,1014,3760,3760,8N87937,13,Southern 3,0.008594397319470337,51,0.17403156546332502,50
0,Nesøy,1,1014,1878,1878,8N13064,14,Southern 4,0.008567736615142412,52,0.17403156546332502,50
0,Nesøy,1,1014,4231,4231,8309267,5,Hestmannøy,0.008549428876273878,53,0.17403156546332502,50
0,Nesøy,1,1014,1216,1216,8N05009,4,Gjerøy,0.008533781079548108,54,0.17403156546332502,50
0,Nesøy,1,1014,690,690,8M31109,12,Southern 2,0.008527205932788572,55,0.17403156546332502,50
0,Nesøy,1,1014,851,851,8M31926,5,Hestmannøy,0.008518189227214546,56,0.17403156546332502,50
0,Nesøy,1,1014,213,213,8L48459,10,Aldra,0.008512719420658033,57,0.17403156546332502,50
0,Nesøy,1,1014,906,906,8M71204,5,Hestmannøy,0.008318022587045212,58,0.17403156546332502,50
0,Nesøy,1,1014,4310,4310,8651870,5,Hestmannøy,0.008317716355183396,59,0.17403156546332502,50
0,Nesøy,1,1014,2558,2558,8N28223,9,Sleneset,0.008202966348214477,60,0.17403156546332502,50
0,Nesøy,1,1014,347,347,8L52393,12,Southern 2,0.008195423320287476,61,0.17403156546332502,50
0,Nesøy,1,1014,4648,4648,8747374,3,Selvær,0.008189275681881582,62,0.17403156546332502,50
0,Nesøy,1,1014,1815,1815,8N06876,11,Southern 1,0.008147960493129536,63,0.17403156546332502,50
0,Nesøy,1,1014,4006,4006,8P14642,9,Sleneset,0.008132417990496282,64,0.17403156546332502,50
0,Nesøy,1,1014,5449,5449,8981031,4,Gjerøy,0.00806628539849089,65,0.17403156546332502,50
0,Nesøy,1,1014,3379,3379,8N73945,12,Southern 2,0.008048075945682055,66,0.17403156546332502,50
0,Nesøy,1,1014,4556,4556,8732621,2,Træna,0.008010795246542576,67,0.17403156546332502,50
0,Nesøy,1,1014,2518,2518,8N27918,2,Træna,0.007970980159032403,68,0.17403156546332502,50
0,Nesøy,1,1014,2964,2964,8N72924,13,Southern 3,0.007969558981189234,69,0.17403156546332502,50
0,Nesøy,1,1014,1949,1949,8N13650,14,Southern 4,0.007966798098630695,70,0.17403156546332502,50
0,Nesøy,1,1014,4453,4453,8730451,1,Myken,0.007947058301978473,71,0.17403156546332502,50
0,Nesøy,1,1014,3384,3384,8N73950,12,Southern 2,0.007753310154543076,72,0.17403156546332502,50
0,Nesøy,1,1014,4816,4816,8800134,9,Sleneset,0.0077361439066710724,73,0.17403156546332502,50
0,Nesøy,1,1014,1019,1019,8M71531,4,Gjerøy,0.007708571487149004,74,0.17403156546332502,50
0,Nesøy,1,1014,3053,3053,8N73215,12,Southern 2,0.007617234401479997,75,0.17403156546332502,50
0,Nesøy,1,1014,528,528,8L64970,5,Hestmannøy,0.007576271213011042,76,0.17403156546332502,50
