n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.058800097565177394,1.3183071613311768,shapley_mean,-1,1,92,3
13,2,243,0.10227651399293575,1.3143585920333862,shapley_mean,-1,2,243,3
12,3,529,0.09595581282483048,1.2817333936691284,shapley_mean,-1,3,529,3
11,4,689,0.1388771254082436,1.275132179260254,shapley_mean,-1,4,689,3
10,5,945,0.1457792371638064,1.2940304279327393,shapley_mean,-1,5,945,3
9,6,1063,0.1164612337069582,1.2975295782089233,shapley_mean,-1,6,1063,3
8,7,1644,0.14892203336711243,1.291919469833374,shapley_mean,-1,7,1644,3
7,8,1993,0.12795136939196816,1.2675083875656128,shapley_mean,-1,8,1993,3
6,9,3048,0.15518930183588298,1.2558698654174805,shapley_mean,-1,9,3048,3
5,10,3445,0.1298754209523673,1.2727247476577759,shapley_mean,-1,10,3445,3
4,11,3618,0.12298049197767741,1.2791639566421509,shapley_mean,-1,11,3618,3
3,12,4171,0.11592335052070024,1.2965856790542603,shapley_mean,-1,12,4171,3
2,13,4657,0.13641142064408604,1.2927260398864746,shapley_mean,-1,13,4657,3
1,14,5240,0.17075401933145534,1.280181884765625,shapley_mean,-1,14,5240,3
0,15,5442,0.16324152741070355,1.2877819538116455,shapley_mean,-1,15,5442,3
14,1,92,0.12178028471244018,1.3560067415237427,random_individual,0,1,92,3
13,2,243,-0.003941206103763798,1.3551373481750488,random_individual,0,2,243,3
12,3,529,-0.0960900390659921,1.3406988382339478,random_individual,0,3,529,3
11,4,689,0.022649851140422998,1.3270878791809082,random_individual,0,4,689,3
10,5,945,-0.10519974823425968,1.3467656373977661,random_individual,0,5,945,3
9,6,1063,-0.11252836904323783,1.3491154909133911,random_individual,0,6,1063,3
8,7,1644,0.16305856090331527,1.3061997890472412,random_individual,0,7,1644,3
7,8,1993,0.07708707468584,1.3266347646713257,random_individual,0,8,1993,3
6,9,3048,0.20782979892065132,1.2668946981430054,random_individual,0,9,3048,3
5,10,3445,0.10982985230407255,1.2809118032455444,random_individual,0,10,3445,3
4,11,3618,0.13400184324753417,1.271848201751709,random_individual,0,11,3618,3
3,12,4171,0.07249086729660192,1.2891539335250854,random_individual,0,12,4171,3
2,13,4657,0.0902462707330159,1.3064123392105103,random_individual,0,13,4657,3
1,14,5240,0.13147006221318833,1.2943286895751953,random_individual,0,14,5240,3
0,15,5442,0.16324152741070355,1.2877819538116455,random_individual,0,15,5442,3
14,1,92,0.0674356802045064,1.3219292163848877,random_individual,1,1,92,3
13,2,243,-0.1269085043971879,1.3545348644256592,random_individual,1,2,243,3
12,3,529,0.04290455473378488,1.3474894762039185,random_individual,1,3,529,3
11,4,689,0.0052604021815565215,1.355957269668579,random_individual,1,4,689,3
10,5,945,0.039880647367417525,1.3590348958969116,random_individual,1,5,945,3
9,6,1063,0.02284530081472193,1.3601776361465454,random_individual,1,6,1063,3
8,7,1644,-0.04181889654334491,1.3681185245513916,random_individual,1,7,1644,3
7,8,1993,-0.006235250835840749,1.3536217212677002,random_individual,1,8,1993,3
6,9,3048,0.06854839894904788,1.3372702598571777,random_individual,1,9,3048,3
5,10,3445,-0.034233277792903194,1.3682990074157715,random_individual,1,10,3445,3
4,11,3618,-0.03301834176876683,1.3693722486495972,random_individual,1,11,3618,3
3,12,4171,0.05970173680910683,1.3160475492477417,random_individual,1,12,4171,3
2,13,4657,0.11252468065230767,1.3077946901321411,random_individual,1,13,4657,3
1,14,5240,0.15386392295003706,1.2932695150375366,random_individual,1,14,5240,3
0,15,5442,0.16324152741070355,1.2877819538116455,random_individual,1,15,5442,3
14,1,92,0.1693195955124435,1.3679958581924438,random_individual,2,1,92,3
13,2,243,0.07637682563650343,1.3618788719177246,random_individual,2,2,243,3
12,3,529,-0.05383244378623433,1.3528416156768799,random_individual,2,3,529,3
11,4,689,-0.07554499100019334,1.3440515995025635,random_individual,2,4,689,3
10,5,945,-0.07428686552402225,1.3450239896774292,random_individual,2,5,945,3
9,6,1063,-0.08388711687796717,1.3388031721115112,random_individual,2,6,1063,3
8,7,1644,-0.08170557365155726,1.3443721532821655,random_individual,2,7,1644,3
7,8,1993,-0.09568315134777394,1.3398034572601318,random_individual,2,8,1993,3
