target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.1427549188426397,0.0004991430728763626,286,1,3
3,8,Lovund,0.10299821472610828,0.0006821073822921077,151,2,2
3,1,Myken,0.06498181908309744,0.0007063241204684505,92,3,1
3,7,Onøy og Lurøy,0.05079251707536581,0.0001984082698256477,256,4,5
3,9,Sleneset,0.04111484121372328,0.0002569677575857705,160,5,4
3,11,Southern 1,0.03501717418995475,6.027052356274484e-05,581,6,7
3,0,Nesøy,0.007381599193221821,6.255592536628662e-05,118,7,6
3,6,Indre Kvarøy,0.0021785464978720205,6.242253575564528e-06,349,8,8
3,5,Hestmannøy,0.0021075983844766593,1.9977235871816675e-06,1055,9,9
3,10,Aldra,-0.003068622379651592,-1.773770161648319e-05,173,10,11
3,12,Southern 2,-0.005420651720748326,-1.3654034561078907e-05,397,11,10
3,14,Southern 4,-0.0195172348292945,-4.015891940184053e-05,486,12,13
3,4,Gjerøy,-0.022103660723869833,-3.9970453388553045e-05,553,13,12
3,15,Southern 5,-0.026246576068619708,-0.00012993354489415697,202,14,15
3,13,Southern 3,-0.028742541989341456,-4.930110118240387e-05,583,15,14
