n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,160,-0.004090770657013968,0.9656720757484436,shapley_mean,-1,1,160,14
13,2,362,0.08158584421105652,0.9515607953071594,shapley_mean,-1,2,362,14
12,3,943,0.14620196390124635,0.9430314302444458,shapley_mean,-1,3,943,14
11,4,1998,0.14909847145155078,0.9460196495056152,shapley_mean,-1,4,1998,14
10,5,2395,0.15305350074646515,0.9332197308540344,shapley_mean,-1,5,2395,14
9,6,2568,0.15665939043699434,0.9327762126922607,shapley_mean,-1,6,2568,14
8,7,2686,0.15828489565707163,0.9317448735237122,shapley_mean,-1,7,2686,14
7,8,2942,0.16426755546946806,0.9305536150932312,shapley_mean,-1,8,2942,14
6,9,3495,0.13287466628124978,0.9390106201171875,shapley_mean,-1,9,3495,14
5,10,3646,0.1341016687948478,0.9394827485084534,shapley_mean,-1,10,3646,14
4,11,3932,0.12471329312754434,0.9397884607315063,shapley_mean,-1,11,3932,14
3,12,4281,0.11247754663217406,0.9454999566078186,shapley_mean,-1,12,4281,14
2,13,4864,0.10453396060618515,0.9425984621047974,shapley_mean,-1,13,4864,14
1,14,5055,0.10036017538768156,0.9408752918243408,shapley_mean,-1,14,5055,14
0,15,5147,0.09903626817100719,0.9417887926101685,shapley_mean,-1,15,5147,14
14,1,160,-0.007776390290026086,0.9687928557395935,random_individual,0,1,160,14
13,2,362,0.018579960295392224,0.9613307118415833,random_individual,0,2,362,14
12,3,943,0.007052770611977155,0.9694860577583313,random_individual,0,3,943,14
11,4,1998,0.08402556336051846,0.9534813761711121,random_individual,0,4,1998,14
10,5,2395,0.09169528791335232,0.9529616236686707,random_individual,0,5,2395,14
9,6,2568,0.1000658265033718,0.9522972106933594,random_individual,0,6,2568,14
8,7,2686,0.11074358400481596,0.951683759689331,random_individual,0,7,2686,14
7,8,2942,0.10217229427121845,0.9516852498054504,random_individual,0,8,2942,14
6,9,3495,0.12554367644047723,0.9453371167182922,random_individual,0,9,3495,14
5,10,3646,0.11790103677768674,0.9475780725479126,random_individual,0,10,3646,14
4,11,3932,0.12116810578994212,0.9475700855255127,random_individual,0,11,3932,14
3,12,4281,0.10600905479020861,0.9486772418022156,random_individual,0,12,4281,14
2,13,4864,0.12175534897939173,0.9420731067657471,random_individual,0,13,4864,14
1,14,5055,0.1149267886849067,0.9468545317649841,random_individual,0,14,5055,14
0,15,5147,0.09903626817100719,0.9417887926101685,random_individual,0,15,5147,14
14,1,160,-0.013132249993025044,0.9920243620872498,random_individual,1,1,160,14
13,2,362,0.024377508414788175,0.9730784296989441,random_individual,1,2,362,14
12,3,943,0.08794007258814106,0.9555887579917908,random_individual,1,3,943,14
11,4,1998,0.11315246255283834,0.950921893119812,random_individual,1,4,1998,14
10,5,2395,0.08069034988833754,0.9527640342712402,random_individual,1,5,2395,14
9,6,2568,0.08379356899219023,0.9480283856391907,random_individual,1,6,2568,14
8,7,2686,0.06598922684747117,0.9497758746147156,random_individual,1,7,2686,14
7,8,2942,0.07232729320639845,0.9441603422164917,random_individual,1,8,2942,14
6,9,3495,0.08817664461502674,0.9411123394966125,random_individual,1,9,3495,14
5,10,3646,0.09267711670599497,0.9435338377952576,random_individual,1,10,3646,14
4,11,3932,0.09690401540490405,0.9427573680877686,random_individual,1,11,3932,14
3,12,4281,0.10344783416320757,0.9387252330780029,random_individual,1,12,4281,14
2,13,4864,0.09403565064228343,0.9468501806259155,random_individual,1,13,4864,14
1,14,5055,0.09604603176393438,0.94208824634552,random_individual,1,14,5055,14
0,15,5147,0.09903626817100719,0.9417887926101685,random_individual,1,15,5147,14
14,1,160,-0.18692449537471348,0.9695731401443481,random_individual,2,1,160,14
13,2,362,-0.15971940645509683,0.9739263653755188,random_individual,2,2,362,14
12,3,943,-0.06790701374941134,0.9568110108375549,random_individual,2,3,943,14
11,4,1998,-0.012316313624201504,0.9549153447151184,random_individual,2,4,1998,14
10,5,2395,0.04089986201595515,0.9410783648490906,random_individual,2,5,2395,14
9,6,2568,0.040886140273305165,0.945949375629425,random_individual,2,6,2568,14
8,7,2686,0.047530352199515735,0.945767879486084,random_individual,2,7,2686,14
7,8,2942,0.07110414327602595,0.9512410163879395,random_individual,2,8,2942,14
6,9,3495,0.0837258636058653,0.9500161409378052,random_individual,2,9,3495,14
5,10,3646,0.10522952618876573,0.9481213092803955,random_individual,2,10,3646,14
4,11,3932,0.07105564334117505,0.9573506116867065,random_individual,2,11,3932,14
3,12,4281,0.09075941889611881,0.9525911211967468,random_individual,2,12,4281,14
2,13,4864,0.10506606429139252,0.9445792436599731,random_individual,2,13,4864,14
1,14,5055,0.1037640770609876,0.941649317741394,random_individual,2,14,5055,14
0,15,5147,0.09903626817100719,0.9417887926101685,random_individual,2,15,5147,14
14,1,160,-0.0937421934355896,1.0305449962615967,random_individual,3,1,160,14
13,2,362,-0.015177830148711921,1.0294474363327026,random_individual,3,2,362,14
12,3,943,-0.034933904578722794,1.0047540664672852,random_individual,3,3,943,14
11,4,1998,0.009397315080231875,0.9731003642082214,random_individual,3,4,1998,14
10,5,2395,0.04792012943240371,0.9751704931259155,random_individual,3,5,2395,14
9,6,2568,0.05635373044727138,0.9655974507331848,random_individual,3,6,2568,14
8,7,2686,0.07208781535009161,0.9635753631591797,random_individual,3,7,2686,14
7,8,2942,0.08583605142976383,0.9551221132278442,random_individual,3,8,2942,14
6,9,3495,0.10548813491587142,0.9456033110618591,random_individual,3,9,3495,14
5,10,3646,0.10499080774006289,0.9444330930709839,random_individual,3,10,3646,14
4,11,3932,0.10381395921306875,0.9394673109054565,random_individual,3,11,3932,14
3,12,4281,0.10307131041762055,0.9341181516647339,random_individual,3,12,4281,14
