target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.052085472430898984,0.00014924204134928075,349,1,3
5,10,Aldra,0.041573747161393906,0.00024031067723349078,173,2,1
5,7,Onøy og Lurøy,0.03910279364702186,0.00015274528768367915,256,3,2
5,11,Southern 1,0.032000461515303155,5.5078247014291146e-05,581,4,7
5,14,Southern 4,0.02378776824540808,4.894602519631292e-05,486,5,8
5,3,Selvær,0.019948627382267155,0.00010444307529982803,191,6,4
5,2,Træna,0.018915354741781458,6.613760399224286e-05,286,7,6
5,9,Sleneset,0.013925842458133669,8.703651536333543e-05,160,8,5
5,8,Lovund,0.003594382615440211,2.380385838039875e-05,151,9,9
5,15,Southern 5,0.0032505823304916936,1.6091991735107392e-05,202,10,10
5,13,Southern 3,0.0023214841585933385,3.981962536180684e-06,583,11,11
5,12,Southern 2,-0.0056400683256177305,-1.4206721223218465e-05,397,12,12
5,1,Myken,-0.00892276108891108,-9.698653357512043e-05,92,13,14
5,0,Nesøy,-0.022362112465090275,-0.00018950942767025658,118,14,15
5,4,Gjerøy,-0.040793324997308845,-7.376731464251148e-05,553,15,13
