target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,40.0,1,1,Myken,2.7,1.2516655570345727,0.000620180988104492,10
3,40.0,1,2,Træna,3.3,3.2676869155073254,0.0006698952053328664,10
3,40.0,1,9,Sleneset,3.5,1.8408935028645435,0.0005897617526039375,10
3,40.0,1,8,Lovund,3.6,3.339993346633426,0.0009146541959040494,10
3,40.0,1,11,Southern 1,6.2,3.0110906108363245,0.00012329987732922554,10
3,40.0,1,14,Southern 4,7.4,1.5055453054181616,2.6978565322683355e-05,10
3,40.0,1,0,Nesøy,8.9,4.557045826702499,5.859530056434209e-05,10
3,40.0,1,4,Gjerøy,9.0,2.6666666666666665,-1.4569639567514172e-06,10
3,40.0,1,7,Onøy og Lurøy,9.4,4.4522154285504,2.1206146561875442e-05,10
3,40.0,1,6,Indre Kvarøy,9.9,3.842742076521227,-4.572310732926885e-05,10
3,40.0,1,5,Hestmannøy,10.7,2.1628170930011112,-4.0589971274252893e-05,10
3,40.0,1,12,Southern 2,10.8,2.6997942308422114,-6.661064558717279e-05,10
3,40.0,1,13,Southern 3,11.0,2.8674417556808756,-8.145172505173109e-05,10
3,40.0,1,15,Southern 5,11.2,3.5213633723318014,-8.864779064744509e-05,10
3,40.0,1,10,Aldra,12.4,2.503331114069145,-0.00030785504643890133,10
3,40.0,2,8,Lovund,2.2,1.6193277068654826,0.0010954148174011351,10
3,40.0,2,2,Træna,2.6,1.837873166945363,0.0005721991275527141,10
3,40.0,2,1,Myken,3.2,1.8135294011647258,0.00044451132624826124,10
3,40.0,2,9,Sleneset,3.8,1.5491933384829668,0.0004682154679851204,10
3,40.0,2,11,Southern 1,6.1,2.330951164939612,0.0001273517834384151,10
3,40.0,2,0,Nesøy,8.2,4.211096452627668,7.271277387526868e-05,10
3,40.0,2,14,Southern 4,8.5,1.8408935028645432,2.3638006021078594e-05,10
3,40.0,2,7,Onøy og Lurøy,8.7,4.295992965026311,5.030726446405408e-05,10
3,40.0,2,4,Gjerøy,9.6,2.4129281427805145,-6.258018210370587e-06,10
3,40.0,2,5,Hestmannøy,10.3,2.110818693198342,-3.1510075391552317e-05,10
3,40.0,2,6,Indre Kvarøy,10.3,4.295992965026311,-3.839411085064142e-05,10
3,40.0,2,13,Southern 3,11.1,2.131770260709264,-5.674654016529589e-05,10
3,40.0,2,12,Southern 2,11.3,2.7908580918579307,-7.495574014947566e-05,10
3,40.0,2,15,Southern 5,11.8,3.7058512292499457,-0.00012480860712935364,10
3,40.0,2,10,Aldra,12.3,2.4060109910158114,-0.00023189502954242366,10
3,40.0,3,8,Lovund,1.5,0.97182531580755,0.001053425089865783,10
3,40.0,3,2,Træna,2.8,1.2292725943057183,0.0005691375821091609,10
3,40.0,3,1,Myken,3.5,2.8771127502720115,0.0004659326524098019,10
3,40.0,3,9,Sleneset,4.3,2.4517567397911053,0.00042574585136894344,10
3,40.0,3,11,Southern 1,5.9,1.728840330651992,0.00011527309741183917,10
3,40.0,3,0,Nesøy,8.0,4.0276819911981905,4.888985155890266e-05,10
3,40.0,3,7,Onøy og Lurøy,8.5,4.034572812303401,5.502081619987262e-05,10
3,40.0,3,14,Southern 4,8.8,2.485513584307633,1.6321537623382555e-05,10
3,40.0,3,6,Indre Kvarøy,9.4,3.470510689285432,-1.8173406612232068e-05,10
3,40.0,3,5,Hestmannøy,9.8,2.780887148615228,-1.58701557338911e-05,10
3,40.0,3,4,Gjerøy,10.7,2.1628170930011112,-2.1628054865820966e-05,10
3,40.0,3,13,Southern 3,10.8,2.3475755815545347,-4.718577263762278e-05,10
3,40.0,3,12,Southern 2,11.6,2.988868236194653,-8.121802506065199e-05,10
3,40.0,3,10,Aldra,12.0,2.943920288775949,-0.00020735133852410655,10
3,40.0,3,15,Southern 5,12.4,2.8751811537130436,-0.00011576398502309232,10
3,40.0,4,8,Lovund,2.0,1.632993161855452,0.000904744369305983,10
3,40.0,4,2,Træna,2.2,0.9189365834726815,0.0006018211686651639,10
3,40.0,4,1,Myken,3.7,3.1989581637360205,0.0005759316334326403,10
3,40.0,4,9,Sleneset,4.2,2.2997584414213788,0.00038865646328630594,10
3,40.0,4,11,Southern 1,6.3,1.766981104093143,9.679773319503641e-05,10
3,40.0,4,7,Onøy og Lurøy,7.8,3.8239014399199958,6.967748942321419e-05,10
3,40.0,4,0,Nesøy,8.0,4.10960933531265,4.297365117555776e-05,10
3,40.0,4,6,Indre Kvarøy,9.2,2.8205594401741574,-1.0347989275368803e-05,10
3,40.0,4,14,Southern 4,9.3,2.311805451253294,1.9783811007710905e-05,10
3,40.0,4,5,Hestmannøy,9.7,2.4517567397911053,-1.1466152164615125e-05,10
3,40.0,4,4,Gjerøy,10.0,2.581988897471611,-1.0842638298474001e-05,10
3,40.0,4,13,Southern 3,10.4,2.2211108331943574,-3.324074897394473e-05,10
3,40.0,4,12,Southern 2,12.0,3.366501646120693,-7.753583112358625e-05,10
3,40.0,4,10,Aldra,12.5,2.758824226207808,-0.0002159059091540163,10
3,40.0,4,15,Southern 5,12.7,2.8303906287138374,-0.00014813163311213856,10
3,40.0,5,8,Lovund,2.0,1.632993161855452,0.0008898425903996074,10
