target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,80.0,1,1,Myken,2.3,1.9465068427541912,0.0008788220528620421,10
3,80.0,1,8,Lovund,2.9,1.5951314818673865,0.0008766100919091954,10
3,80.0,1,2,Træna,3.4,2.1186998109427604,0.0003880717307716367,10
3,80.0,1,9,Sleneset,4.0,2.70801280154532,0.00027616648132627343,10
3,80.0,1,7,Onøy og Lurøy,6.4,3.3399933466334266,0.00012648948263978315,10
3,80.0,1,11,Southern 1,6.7,1.3374935098492586,5.4993682927583855e-05,10
3,80.0,1,10,Aldra,8.5,3.7785946829182113,6.338429643081201e-05,10
3,80.0,1,5,Hestmannøy,8.6,3.3730961708462712,2.4096621555715694e-05,10
3,80.0,1,0,Nesøy,9.8,5.0508525133002165,-6.060909096837891e-05,10
3,80.0,1,13,Southern 3,10.5,2.0682789409984763,-2.814071916516746e-05,10
3,80.0,1,4,Gjerøy,10.7,2.2135943621178655,-3.308309057544996e-05,10
3,80.0,1,6,Indre Kvarøy,10.7,3.945461527713414,-3.219069087135802e-05,10
3,80.0,1,14,Southern 4,10.7,1.4181364924121767,-2.2341147264447722e-05,10
3,80.0,1,12,Southern 2,11.0,2.4944382578492945,-1.6990574658845217e-05,10
3,80.0,1,15,Southern 5,13.8,1.3984117975602022,-0.0003716285946307051,10
3,80.0,2,1,Myken,1.8,0.9189365834726815,0.0007752897052062634,10
3,80.0,2,8,Lovund,3.0,1.699673171197595,0.0006384925545149012,10
3,80.0,2,9,Sleneset,3.7,2.1628170930011117,0.00028142451941999243,10
3,80.0,2,2,Træna,3.9,3.1780497164141406,0.0003421443758844491,10
3,80.0,2,7,Onøy og Lurøy,5.3,2.5407785333546005,0.00021012572598069456,10
3,80.0,2,11,Southern 1,7.0,1.1547005383792515,5.4461621164379074e-05,10
3,80.0,2,5,Hestmannøy,8.8,2.936362072739365,2.303130228269549e-05,10
3,80.0,2,10,Aldra,9.1,3.725288952252936,2.3038136133305446e-05,10
3,80.0,2,0,Nesøy,9.4,4.376706016578627,-3.7097163436420614e-05,10
3,80.0,2,12,Southern 2,10.5,2.798809270624444,-2.8512394399762092e-06,10
3,80.0,2,14,Southern 4,10.5,1.4337208778404378,-1.928150963052435e-05,10
3,80.0,2,6,Indre Kvarøy,10.8,3.457680661303984,-2.301264875294255e-05,10
3,80.0,2,13,Southern 3,11.0,3.018461712712472,-2.0931269599209277e-05,10
3,80.0,2,4,Gjerøy,11.4,2.065591117977289,-3.579286480286161e-05,10
3,80.0,2,15,Southern 5,13.8,1.3984117975602022,-0.00022809265097727206,10
3,80.0,3,1,Myken,2.1,0.9944289260117534,0.0006949220563062597,10
3,80.0,3,8,Lovund,2.3,1.5670212364724212,0.000680982456680625,10
3,80.0,3,9,Sleneset,3.7,2.110818693198342,0.0002792280356433094,10
3,80.0,3,2,Træna,3.8,2.0976176963403033,0.0003556174656350043,10
3,80.0,3,7,Onøy og Lurøy,5.3,1.888562063228706,0.00018866214964282589,10
3,80.0,3,11,Southern 1,7.4,1.1737877907772674,5.605923801424037e-05,10
3,80.0,3,5,Hestmannøy,8.8,2.485513584307633,2.2617970799834876e-05,10
3,80.0,3,10,Aldra,8.8,3.910100879630715,3.408034925727083e-05,10
3,80.0,3,0,Nesøy,9.2,4.825856285561029,1.3105286598607941e-05,10
3,80.0,3,12,Southern 2,10.8,3.1902629637347735,-1.8268202631311397e-05,10
3,80.0,3,14,Southern 4,10.8,1.9321835661585915,-2.402498832426748e-05,10
3,80.0,3,4,Gjerøy,10.9,1.728840330651992,-2.6916527726927727e-05,10
