target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
6,Indre Kvarøy,5,5014,4543,4543,8747879,1,Myken,0.003876488705678927,1,0.483709272637295,300,191
6,Indre Kvarøy,5,5014,3027,3027,8N73510,5,Hestmannøy,0.0030577932245438367,2,0.483709272637295,300,202
6,Indre Kvarøy,5,5014,938,938,8M71502,4,Gjerøy,0.003023040905221329,3,0.483709272637295,300,186
6,Indre Kvarøy,5,5014,5289,5289,8981657,2,Træna,0.002718583690487031,4,0.483709272637295,300,185
6,Indre Kvarøy,5,5014,3990,3990,8168638,5,Hestmannøy,0.0026513211187105894,5,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,2281,2281,8N27119,7,Onøy og Lurøy,0.0023859511926447824,6,0.483709272637295,300,185
6,Indre Kvarøy,5,5014,4129,4129,8651998,5,Hestmannøy,0.002032012590271056,7,0.483709272637295,300,180
6,Indre Kvarøy,5,5014,1074,1074,8M72666,5,Hestmannøy,0.001999803240776389,8,0.483709272637295,300,182
6,Indre Kvarøy,5,5014,180,180,8L48318,5,Hestmannøy,0.0019858454969509825,9,0.483709272637295,300,191
6,Indre Kvarøy,5,5014,3727,3727,8P11750,7,Onøy og Lurøy,0.0019571155968767075,10,0.483709272637295,300,172
6,Indre Kvarøy,5,5014,5293,5293,8981704,0,Nesøy,0.0019350742153915613,11,0.483709272637295,300,174
6,Indre Kvarøy,5,5014,4604,4604,8800104,10,Aldra,0.0019253277118710514,12,0.483709272637295,300,188
6,Indre Kvarøy,5,5014,1603,1603,8N06488,12,Vega,0.0019194554823800402,13,0.483709272637295,300,189
6,Indre Kvarøy,5,5014,2729,2729,8N72670,4,Gjerøy,0.001917621610606747,14,0.483709272637295,300,184
6,Indre Kvarøy,5,5014,2436,2436,8N28432,2,Træna,0.0018743893954586998,15,0.483709272637295,300,182
6,Indre Kvarøy,5,5014,82,82,8L30298,5,Hestmannøy,0.0017784475371144023,16,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,952,952,8M71532,4,Gjerøy,0.0017502352698216402,17,0.483709272637295,300,183
6,Indre Kvarøy,5,5014,4077,4077,8598631,2,Træna,0.0016976438356074335,18,0.483709272637295,300,187
6,Indre Kvarøy,5,5014,2608,2608,8N42642,7,Onøy og Lurøy,0.0016683128649307034,19,0.483709272637295,300,182
6,Indre Kvarøy,5,5014,1351,1351,8M71867,5,Hestmannøy,0.0015739280851259137,20,0.483709272637295,300,197
6,Indre Kvarøy,5,5014,2947,2947,8N73420,5,Hestmannøy,0.0015694084919909335,21,0.483709272637295,300,192
6,Indre Kvarøy,5,5014,3823,3823,8P14605,7,Onøy og Lurøy,0.0015240467545059575,22,0.483709272637295,300,183
6,Indre Kvarøy,5,5014,2623,2623,8N42707,4,Gjerøy,0.0015099703689346927,23,0.483709272637295,300,192
6,Indre Kvarøy,5,5014,4660,4660,8800489,10,Aldra,0.001483706161256608,24,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,4948,4948,8934400,1,Myken,0.0014517970725322355,25,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,0,0,8L19505,3,Selvær,0.0014186229377451986,26,0.483709272637295,300,172
6,Indre Kvarøy,5,5014,752,752,8M31713,5,Hestmannøy,0.0014042775092990675,27,0.483709272637295,300,176
6,Indre Kvarøy,5,5014,271,271,8L52210,4,Gjerøy,0.0013907857235485298,28,0.483709272637295,300,185
6,Indre Kvarøy,5,5014,4403,4403,8747118,5,Hestmannøy,0.001346906179358516,29,0.483709272637295,300,172
6,Indre Kvarøy,5,5014,3264,3264,8N87057,5,Hestmannøy,0.001346052140364967,30,0.483709272637295,300,180
6,Indre Kvarøy,5,5014,5058,5058,8939375,7,Onøy og Lurøy,0.001332663755994222,31,0.483709272637295,300,187
6,Indre Kvarøy,5,5014,3946,3946,8P26523,9,Sleneset,0.0013248393417971314,32,0.483709272637295,300,199
6,Indre Kvarøy,5,5014,2649,2649,8N42858,5,Hestmannøy,0.001318144776545897,33,0.483709272637295,300,180
6,Indre Kvarøy,5,5014,2228,2228,8N14968,7,Onøy og Lurøy,0.0013133950339225917,34,0.483709272637295,300,184
6,Indre Kvarøy,5,5014,4257,4257,8730451,1,Myken,0.001312163804102997,35,0.483709272637295,300,197
6,Indre Kvarøy,5,5014,566,566,8L89487,11,Leka,0.0013064572992699626,36,0.483709272637295,300,185
6,Indre Kvarøy,5,5014,5138,5138,8943043,5,Hestmannøy,0.0012613530924279756,37,0.483709272637295,300,178
6,Indre Kvarøy,5,5014,2609,2609,8N42645,7,Onøy og Lurøy,0.0012388131651051297,38,0.483709272637295,300,185
6,Indre Kvarøy,5,5014,3947,3947,8P26524,9,Sleneset,0.001236369468826814,39,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,2287,2287,8N27140,7,Onøy og Lurøy,0.0012320304833659556,40,0.483709272637295,300,176
6,Indre Kvarøy,5,5014,5048,5048,8939360,5,Hestmannøy,0.0012307127051945574,41,0.483709272637295,300,178
6,Indre Kvarøy,5,5014,1305,1305,8N05263,13,Vikna,0.0012157525312007146,42,0.483709272637295,300,194
6,Indre Kvarøy,5,5014,1927,1927,8N13927,5,Hestmannøy,0.0012155241127944178,43,0.483709272637295,300,180
6,Indre Kvarøy,5,5014,14,14,8L19656,3,Selvær,0.0012125042833294728,44,0.483709272637295,300,191
6,Indre Kvarøy,5,5014,847,847,8L64598,12,Vega,0.0012081910669831462,45,0.483709272637295,300,180
6,Indre Kvarøy,5,5014,5185,5185,8943735,5,Hestmannøy,0.0012070076222711328,46,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,57,57,8L19988,4,Gjerøy,0.001190820571129823,47,0.483709272637295,300,187
6,Indre Kvarøy,5,5014,4629,4629,8800352,5,Hestmannøy,0.0011883903441516426,48,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,2852,2852,8N73093,5,Hestmannøy,0.0011822634135119938,49,0.483709272637295,300,181
6,Indre Kvarøy,5,5014,4383,4383,8732685,5,Hestmannøy,0.0011796261010722192,50,0.483709272637295,300,179
