trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,13,Southern 3,full_baseline,full_source_unweighted,none,500,,5113,0.0342959173914958,,1.030651356791689,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1034425900697506,,1.0248578129452008,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1042276637607017,,1.0165936677651122,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.0541682028666448,,1.022001458534189,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.0528091819922725,,1.0263989384426857,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.0559159184758494,,1.0262319195224483,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.0502950005320715,,1.0263351341215703,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.058636587827935,,1.025828540500477,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.0492953119527725,,1.0270716253976389,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.0342690061987744,,1.0311004798033372,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1271578711548313,,1.0182246221920872,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.0313154231205549,,1.0248403549938565,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.0549447870544678,,1.0253049760123976,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.0767380068449337,,1.02194622235399,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.0566563180591682,,1.025931974365326,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.057594636067863,,1.0245074012184885,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.0406910125689014,,1.028302383508935,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.0217906362552438,,1.0323993571482886,1
body_mass,13,Southern 3,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.0191360907538218,,1.0330460963123045,1
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,500,0.0068021651203419384,0.05817928522933449,1.0334682075637311,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,1000,0.034991707488547644,0.06446614977220734,1.03033902002647,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,1500,0.022398103706651677,0.06958679814465982,1.0322559469591803,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,2000,0.045612694024111965,0.04690094673415607,1.0268050393176833,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,2500,0.037559508029343,0.022126973108866185,1.028454509600981,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,3000,0.03301197527813806,0.023774431732933022,1.028613915700931,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,3500,0.03743810635475892,0.020403374521631573,1.0289612100815322,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,4000,0.02878080524336904,0.025688703516559233,1.0308047485234788,5
body_mass,13,Southern 3,ranked_subset,random_individual,random,500,,4500,0.040099114568120334,0.010879099845764496,1.0293121831413923,5
