n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.04459857406497257,1.5426758527755737,shapley_mean,-1,1,92,4
13,2,1170,0.07802023666293377,1.532462239265442,shapley_mean,-1,2,1170,4
12,3,1753,0.08935506560471201,1.5292720794677734,shapley_mean,-1,3,1753,4
11,4,1911,0.10059553568821836,1.5278124809265137,shapley_mean,-1,4,1911,4
10,5,2203,0.09855925321689984,1.529455542564392,shapley_mean,-1,5,2203,4
9,6,2600,0.0973111582177527,1.5287178754806519,shapley_mean,-1,6,2600,4
8,7,2956,0.14031097992849245,1.5162640810012817,shapley_mean,-1,7,2956,4
7,8,3158,0.13179484857291393,1.519580364227295,shapley_mean,-1,8,3158,4
6,9,3742,0.10466274619734361,1.5280160903930664,shapley_mean,-1,9,3742,4
5,10,4228,0.11522498559905008,1.5235278606414795,shapley_mean,-1,10,4228,4
4,11,4394,0.10908117070544035,1.5275558233261108,shapley_mean,-1,11,4394,4
3,12,4653,0.10568585811462672,1.5270153284072876,shapley_mean,-1,12,4653,4
2,13,4772,0.10983001139137302,1.526525616645813,shapley_mean,-1,13,4772,4
1,14,4966,0.09717880592689977,1.532662272453308,shapley_mean,-1,14,4966,4
0,15,5139,0.09093256020025742,1.5307087898254395,shapley_mean,-1,15,5139,4
