target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
0,Nesøy,2,2014,5316,5316,8939534,5,Hestmannøy,0.04573349644284285,1,0.31622575166914196,50
0,Nesøy,2,2014,885,885,8M71098,5,Hestmannøy,0.03808881629837528,2,0.31622575166914196,50
0,Nesøy,2,2014,238,238,8L48651,5,Hestmannøy,0.03602811161365927,3,0.31622575166914196,50
0,Nesøy,2,2014,473,473,8L64283,5,Hestmannøy,0.030132181449251127,4,0.31622575166914196,50
0,Nesøy,2,2014,945,945,8M71310,5,Hestmannøy,0.02809752668940864,5,0.31622575166914196,50
0,Nesøy,2,2014,4548,4548,8732595,7,Onøy og Lurøy,0.025451245255662048,6,0.31622575166914196,50
0,Nesøy,2,2014,5488,5488,8981274,5,Hestmannøy,0.02421083215908551,7,0.31622575166914196,50
0,Nesøy,2,2014,3015,3015,8N73057,4,Gjerøy,0.020826186086971135,8,0.31622575166914196,50
0,Nesøy,2,2014,869,869,8M31995,1,Myken,0.020781252589432073,9,0.31622575166914196,50
0,Nesøy,2,2014,791,791,8M31634,4,Gjerøy,0.020700932145338732,10,0.31622575166914196,50
0,Nesøy,2,2014,870,870,8M31997,1,Myken,0.01807253651410201,11,0.31622575166914196,50
0,Nesøy,2,2014,2697,2697,8N42209,2,Træna,0.01774016737885728,12,0.31622575166914196,50
0,Nesøy,2,2014,5499,5499,8981296,5,Hestmannøy,0.017594132365536832,13,0.31622575166914196,50
0,Nesøy,2,2014,5077,5077,8887440,5,Hestmannøy,0.016958814566272403,14,0.31622575166914196,50
0,Nesøy,2,2014,1653,1653,8N06359,5,Hestmannøy,0.016887764071808187,15,0.31622575166914196,50
0,Nesøy,2,2014,3117,3117,8N73420,5,Hestmannøy,0.016887163085330087,16,0.31622575166914196,50
0,Nesøy,2,2014,5236,5236,8934888,7,Onøy og Lurøy,0.016464827656291738,17,0.31622575166914196,50
0,Nesøy,2,2014,640,640,8L89663,4,Gjerøy,0.016072688403269787,18,0.31622575166914196,50
0,Nesøy,2,2014,5294,5294,8939371,7,Onøy og Lurøy,0.014943291963596055,19,0.31622575166914196,50
0,Nesøy,2,2014,4224,4224,8309251,5,Hestmannøy,0.014858631274162594,20,0.31622575166914196,50
0,Nesøy,2,2014,5374,5374,8943014,10,Aldra,0.01432519213352034,21,0.31622575166914196,50
0,Nesøy,2,2014,4740,4740,8747817,7,Onøy og Lurøy,0.014279797446267301,22,0.31622575166914196,50
0,Nesøy,2,2014,4183,4183,8168638,5,Hestmannøy,0.013851507003496976,23,0.31622575166914196,50
0,Nesøy,2,2014,2593,2593,8N28528,9,Sleneset,0.01382185883087585,24,0.31622575166914196,50
0,Nesøy,2,2014,883,883,8M71092,5,Hestmannøy,0.013655644371037874,25,0.31622575166914196,50
0,Nesøy,2,2014,1585,1585,8N05827,4,Gjerøy,0.01330890879336014,26,0.31622575166914196,50
0,Nesøy,2,2014,2714,2714,8N42289,5,Hestmannøy,0.013249582216771876,27,0.31622575166914196,50
0,Nesøy,2,2014,2224,2224,8N14605,13,Southern 3,0.01309616485935526,28,0.31622575166914196,50
0,Nesøy,2,2014,730,730,8M31317,4,Gjerøy,0.012668568089014221,29,0.31622575166914196,50
0,Nesøy,2,2014,4892,4892,8800574,5,Hestmannøy,0.012324960539400803,30,0.31622575166914196,50
0,Nesøy,2,2014,5455,5455,8981050,12,Southern 2,0.01221536216556629,31,0.31622575166914196,50
0,Nesøy,2,2014,1037,1037,8M71831,4,Gjerøy,0.012019579683506053,32,0.31622575166914196,50
0,Nesøy,2,2014,2474,2474,8N27551,5,Hestmannøy,0.011749367639357853,33,0.31622575166914196,50
0,Nesøy,2,2014,2871,2871,8N72510,6,Indre Kvarøy,0.011640559080502705,34,0.31622575166914196,50
0,Nesøy,2,2014,4899,4899,8800615,5,Hestmannøy,0.011590853806176624,35,0.31622575166914196,50
0,Nesøy,2,2014,2511,2511,8N27904,6,Indre Kvarøy,0.011361924010757947,36,0.31622575166914196,50
0,Nesøy,2,2014,3680,3680,8N87855,14,Southern 4,0.011297935625899229,37,0.31622575166914196,50
0,Nesøy,2,2014,4752,4752,8747897,7,Onøy og Lurøy,0.01122700730320552,38,0.31622575166914196,50
0,Nesøy,2,2014,2504,2504,8N27886,2,Træna,0.0109525340038934,39,0.31622575166914196,50
0,Nesøy,2,2014,2212,2212,8N14593,11,Southern 1,0.010547095343987576,40,0.31622575166914196,50
0,Nesøy,2,2014,471,471,8L64278,5,Hestmannøy,0.010359521378727749,41,0.31622575166914196,50
0,Nesøy,2,2014,1535,1535,8N05677,15,Southern 5,0.010172555184963954,42,0.31622575166914196,50
0,Nesøy,2,2014,567,567,8L89354,5,Hestmannøy,0.009919211098123666,43,0.31622575166914196,50
0,Nesøy,2,2014,3988,3988,8P14514,2,Træna,0.009915410812449508,44,0.31622575166914196,50
0,Nesøy,2,2014,262,262,8L48767,11,Southern 1,0.009838039465197438,45,0.31622575166914196,50
0,Nesøy,2,2014,4600,4600,8747102,5,Hestmannøy,0.009720386209877899,46,0.31622575166914196,50
0,Nesøy,2,2014,4445,4445,8730437,5,Hestmannøy,0.009684810207676258,47,0.31622575166914196,50
0,Nesøy,2,2014,4041,4041,8P14852,14,Southern 4,0.009568206416208662,48,0.31622575166914196,50
0,Nesøy,2,2014,5317,5317,8939535,5,Hestmannøy,0.009530246328017702,49,0.31622575166914196,50
