n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.16598868603922695,0.9103763103485107,pevmean_ga,-1,17770.573050660183,3,Selvær,4,1849893988,body_mass
2500,0.24516752964328176,0.8841796517372131,pevmean_ga,-1,17353.227265957845,3,Selvær,4,1849893988,body_mass
3000,0.22058619298056362,0.8910933136940002,pevmean_ga,-1,17205.638774819006,3,Selvær,4,1849893988,body_mass
1500,0.041337603558430004,0.937605619430542,random_individual,0,,3,Selvær,4,1849893988,body_mass
2500,0.15467829293688382,0.9159113168716431,random_individual,0,,3,Selvær,4,1849893988,body_mass
3000,0.1540515659157046,0.9086178541183472,random_individual,0,,3,Selvær,4,1849893988,body_mass
1500,0.21116556406569903,0.893024742603302,random_individual,1,,3,Selvær,4,1849893988,body_mass
2500,0.1952913950221342,0.8924762010574341,random_individual,1,,3,Selvær,4,1849893988,body_mass
3000,0.18936619992970327,0.8925046920776367,random_individual,1,,3,Selvær,4,1849893988,body_mass
1500,0.12079946717714206,0.9261715412139893,random_individual,2,,3,Selvær,4,1849893988,body_mass
2500,0.13476881335560703,0.9194972515106201,random_individual,2,,3,Selvær,4,1849893988,body_mass
3000,0.13741018858575246,0.9139817953109741,random_individual,2,,3,Selvær,4,1849893988,body_mass
1500,0.19758345073798075,0.8977270722389221,random_individual,3,,3,Selvær,4,1849893988,body_mass
2500,0.21148489842740414,0.8943296074867249,random_individual,3,,3,Selvær,4,1849893988,body_mass
3000,0.22317580486374658,0.8882142901420593,random_individual,3,,3,Selvær,4,1849893988,body_mass
1500,0.22661855060938746,0.9013324975967407,random_individual,4,,3,Selvær,4,1849893988,body_mass
2500,0.21249522959734143,0.9003437757492065,random_individual,4,,3,Selvær,4,1849893988,body_mass
3000,0.23715904147231467,0.8920781016349792,random_individual,4,,3,Selvær,4,1849893988,body_mass
