trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,9,Sleneset,full_baseline,full_source_unweighted,none,500,,5531,0.1462432725783476,,0.9766753823320412,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1642386891200104,,0.969266409409861,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1423023666371436,,0.9748791034753098,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.148028698430691,,0.9754930446965724,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.1245143283051401,,0.9838694579948266,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.1692890510571634,,0.9715571940480124,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1708188495150303,,0.9716901188985996,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1742240939934661,,0.9693462399048918,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1772885009220007,,0.9686339947801306,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1454150317367682,,0.9770551415484212,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.0978610608754275,,0.9941119392093138,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.1469768291859107,,0.9748349376719396,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.1124049220445274,,0.9834167333206164,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.14212477578742,,0.9768846575280996,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1376720789829542,,0.9779529644068582,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.1426177130197073,,0.9768252159010532,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1441287996885578,,0.9778897651225588,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1330242178339903,,0.980997911716655,1
body_mass,9,Sleneset,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1470741646115811,,0.9785416289968194,1
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,500,0.09414238118434132,0.07366414422375311,1.0028159075444782,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,1000,0.10145508614622864,0.05084337476105925,0.9994977962632996,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,1500,0.09232886629257342,0.032673134927713975,0.9996570103889786,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,2000,0.11849616784106513,0.060560700898065374,0.9880671412414259,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,2500,0.13516741732033669,0.0546597738622008,0.9818774276360196,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,3000,0.12970149253598506,0.04817645241036591,0.9827048113561657,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,3500,0.13296249315660574,0.04179168163700103,0.9824663630061309,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,4000,0.14091086358129506,0.03164926635700636,0.9802752703090942,5
body_mass,9,Sleneset,ranked_subset,random_individual,random,500,,4500,0.14100485013291877,0.02781963470644169,0.9790499228502603,5
