n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.21024164526075684,1.5432132482528687,pevmean_ga,-1,17578.68689708871,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.23878537138427872,1.524001955986023,pevmean_ga,-1,17173.160964007904,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.2931406556625658,1.5099848508834839,pevmean_ga,-1,16984.092579461194,6,Indre Kvarøy,3,1125825237,body_mass
1500,0.09595812089825957,1.577903151512146,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.20706010788715515,1.5429730415344238,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.24478180051313025,1.5267119407653809,random_individual,0,,6,Indre Kvarøy,3,1125825237,body_mass
1500,0.26877569798623746,1.54429030418396,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.2592207351476671,1.5225154161453247,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.31632965519139095,1.5047305822372437,random_individual,1,,6,Indre Kvarøy,3,1125825237,body_mass
1500,0.22641482722621742,1.5540837049484253,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.2924645694158487,1.5261595249176025,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.3103759372424522,1.5083305835723877,random_individual,2,,6,Indre Kvarøy,3,1125825237,body_mass
1500,0.2665498432893902,1.5406666994094849,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.2701344057571302,1.5153065919876099,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.25687597955376096,1.5151101350784302,random_individual,3,,6,Indre Kvarøy,3,1125825237,body_mass
1500,0.18138264696233286,1.5605425834655762,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
2500,0.2403804825944249,1.53122878074646,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
3000,0.27761624539337715,1.5141886472702026,random_individual,4,,6,Indre Kvarøy,3,1125825237,body_mass
