permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.008026144979298794,11,Nesøy,3
1,1,0.03355590412539186,3,Myken,3
1,2,0.018169381339668972,5,Træna,3
1,4,0.002387384009897381,6,Gjerøy,3
1,5,7.359568286785523e-05,7,Hestmannøy,3
1,6,-0.0007490145411270521,8,Indre Kvarøy,3
1,7,-0.0010792320476410433,9,Onøy og Lurøy,3
1,8,0.046230469935949564,2,Lovund,3
1,9,0.16490766516947583,1,Sleneset,3
1,10,-0.01524582967685012,14,Aldra,3
1,11,0.021759369759912356,4,Southern 1,3
1,12,-0.006337231300605456,10,Southern 2,3
1,13,-0.010006774638311428,12,Southern 3,3
1,14,-0.013291135564057283,13,Southern 4,3
1,15,-0.022029005171183863,15,Southern 5,3
2,0,-0.009521088931598531,12,Nesøy,3
2,1,0.03530406512735959,3,Myken,3
2,2,0.048390068926279575,2,Træna,3
2,4,0.007733458277674798,6,Gjerøy,3
2,5,-0.0030604732452765987,9,Hestmannøy,3
2,6,-0.00014884922932602296,8,Indre Kvarøy,3
2,7,0.002163762182102208,7,Onøy og Lurøy,3
2,8,0.03407494825216553,4,Lovund,3
2,9,0.16490766516947583,1,Sleneset,3
2,10,-0.03342051355081052,14,Aldra,3
2,11,0.0272729791702139,5,Southern 1,3
2,12,-0.005186263141475869,10,Southern 2,3
2,13,-0.009303044351496842,11,Southern 3,3
2,14,-0.014978613625846668,13,Southern 4,3
2,15,-0.0339086989253516,15,Southern 5,3
3,0,-0.009052669024038043,11,Nesøy,3
3,1,0.03276578456073254,4,Myken,3
3,2,0.03819638281295737,3,Træna,3
3,4,0.007700903461504334,6,Gjerøy,3
3,5,-0.001962637686472174,9,Hestmannøy,3
3,6,-0.00034890433325969933,8,Indre Kvarøy,3
3,7,0.004304342066194132,7,Onøy og Lurøy,3
3,8,0.0707092384573404,2,Lovund,3
3,9,0.1315161926339575,1,Sleneset,3
3,10,-0.03318139254622053,15,Aldra,3
3,11,0.024762108250054888,5,Southern 1,3
3,12,-0.005455222121331556,10,Southern 2,3
3,13,-0.009537621113768371,12,Southern 3,3
3,14,-0.014336459592427214,13,Southern 4,3
3,15,-0.025760643721134808,14,Southern 5,3
4,0,-0.008494471377032187,11,Nesøy,3
4,1,0.05898409740605205,3,Myken,3
4,2,0.04464242290822325,4,Træna,3
4,4,0.00140446438264381,7,Gjerøy,3
4,5,-0.0024830787722260397,9,Hestmannøy,3
4,6,0.0002209180165995417,8,Indre Kvarøy,3
4,7,0.0048652371424620575,6,Onøy og Lurøy,3
4,8,0.06302848324026379,2,Lovund,3
4,9,0.10300769284746959,1,Sleneset,3
4,10,-0.026166714258771488,15,Aldra,3
4,11,0.029108970371175644,5,Southern 1,3
4,12,-0.006129178426640479,10,Southern 2,3
4,13,-0.013533096133743969,12,Southern 3,3
4,14,-0.013948463653143582,13,Southern 4,3
4,15,-0.024187881589243215,14,Southern 5,3
5,0,-0.007807350034737029,11,Nesøy,3
5,1,0.05466961805924845,4,Myken,3
5,2,0.06787037861941175,2,Træna,3
5,4,0.004353817589361761,7,Gjerøy,3
5,5,-0.00289231617000191,9,Hestmannøy,3
5,6,2.0662804073162677e-05,8,Indre Kvarøy,3
5,7,0.004734500979104011,6,Onøy og Lurøy,3
5,8,0.0559995031052775,3,Lovund,3
5,9,0.08577915472401795,1,Sleneset,3
5,10,-0.02726241900350085,15,Aldra,3
5,11,0.02765733593923451,5,Southern 1,3
5,12,-0.004557265703198818,10,Southern 2,3
5,13,-0.012415587062601218,12,Southern 3,3
5,14,-0.014076348135364758,13,Southern 4,3
5,15,-0.021754283606235752,14,Southern 5,3
6,0,-0.007477641283298589,11,Nesøy,3
6,1,0.050325078836279735,3,Myken,3
6,2,0.07851214488104798,1,Træna,3
6,4,0.004366364529957476,7,Gjerøy,3
6,5,-0.0021571663117239195,9,Hestmannøy,3
6,6,0.00042354349322535717,8,Indre Kvarøy,3
6,7,0.008723957073518007,6,Onøy og Lurøy,3
6,8,0.049832762667880205,4,Lovund,3
6,9,0.07526199873102968,2,Sleneset,3
6,10,-0.02420048637891689,15,Aldra,3
6,11,0.026405446029903874,5,Southern 1,3
6,12,-0.00446326574118715,10,Southern 2,3
6,13,-0.011475348044712536,12,Southern 3,3
6,14,-0.014119304349814071,13,Southern 4,3
6,15,-0.019638682029100397,14,Southern 5,3
7,0,-0.007042230777660198,11,Nesøy,3
7,1,0.050479514930377986,3,Myken,3
7,2,0.07370226091975976,2,Træna,3
7,4,0.005944481754653991,7,Gjerøy,3
7,5,0.0005710787259891206,8,Hestmannøy,3
7,6,0.0002560352026035844,9,Indre Kvarøy,3
7,7,0.007479066174204745,6,Onøy og Lurøy,3
7,8,0.04886440514483433,4,Lovund,3
7,9,0.08770035729171975,1,Sleneset,3
