n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,202,0.005949155200068318,0.9983948469161987,shapley_mean,-1,14
2,320,0.005075515814643484,1.002638578414917,shapley_mean,-1,14
3,717,0.024677768029498684,0.9885117411613464,shapley_mean,-1,14
4,973,0.03961754406603663,0.9866622090339661,shapley_mean,-1,14
5,1554,0.1172128926023316,0.977698028087616,shapley_mean,-1,14
6,2609,0.1384609209254768,0.9791733622550964,shapley_mean,-1,14
7,2782,0.14506584850919185,0.9773250818252563,shapley_mean,-1,14
8,3068,0.13524176682291042,0.9772399663925171,shapley_mean,-1,14
9,3228,0.1431294791717012,0.9754666090011597,shapley_mean,-1,14
10,3577,0.13199225756314165,0.9807456135749817,shapley_mean,-1,14
11,3728,0.14259933718631695,0.9804805517196655,shapley_mean,-1,14
12,4281,0.13164253900039302,0.983485996723175,shapley_mean,-1,14
13,4864,0.13517929543817286,0.9793646931648254,shapley_mean,-1,14
14,4956,0.13381831312813855,0.9788498878479004,shapley_mean,-1,14
15,5147,0.13091446870432133,0.9759687781333923,shapley_mean,-1,14
1,202,-0.02785753988892942,0.9968015551567078,random_individual,0,14
2,320,-0.08819341433659769,1.0079814195632935,random_individual,0,14
3,717,-0.029889936685133702,1.0424479246139526,random_individual,0,14
4,973,0.022218798543093388,1.0386459827423096,random_individual,0,14
5,1554,0.06654843329235938,1.0123989582061768,random_individual,0,14
6,2609,0.05118620242812547,1.002938985824585,random_individual,0,14
7,2782,0.04180628825489148,1.0027263164520264,random_individual,0,14
8,3068,0.05850213780086459,1.0025594234466553,random_individual,0,14
9,3228,0.07195894203223957,0.9982888102531433,random_individual,0,14
10,3577,0.10201205979701153,0.994024395942688,random_individual,0,14
11,3728,0.1274367074667075,0.985235333442688,random_individual,0,14
12,4281,0.13466913009433615,0.9851351976394653,random_individual,0,14
13,4864,0.1372691022084602,0.9805769920349121,random_individual,0,14
14,4956,0.1398225709254857,0.9780001044273376,random_individual,0,14
15,5147,0.13091446870432133,0.9759687781333923,random_individual,0,14
1,202,0.13883514781701395,1.0056498050689697,random_individual,1,14
2,320,0.1622247583642023,1.0004761219024658,random_individual,1,14
3,717,0.14524859642775165,1.0050333738327026,random_individual,1,14
4,973,0.15317632476546164,0.9930291771888733,random_individual,1,14
5,1554,0.20107400807778214,0.9809463024139404,random_individual,1,14
6,2609,0.14844926772342956,0.9819226264953613,random_individual,1,14
7,2782,0.16590951112385385,0.9805679321289062,random_individual,1,14
8,3068,0.14190872691154607,0.9825488328933716,random_individual,1,14
9,3228,0.13949180450667595,0.9802342653274536,random_individual,1,14
10,3577,0.14768862474685754,0.9753281474113464,random_individual,1,14
11,3728,0.1511419902592749,0.976861834526062,random_individual,1,14
12,4281,0.1797522405183806,0.9691571593284607,random_individual,1,14
13,4864,0.14499594997816623,0.9700831174850464,random_individual,1,14
14,4956,0.1375824130451096,0.9709223508834839,random_individual,1,14
15,5147,0.13091446870432133,0.9759687781333923,random_individual,1,14
1,202,0.10418569020742681,1.0035886764526367,random_individual,2,14
2,320,0.13678372325808824,0.992184042930603,random_individual,2,14
3,717,0.13099918626804655,0.9940298199653625,random_individual,2,14
4,973,0.10597835715694441,0.9930340647697449,random_individual,2,14
5,1554,0.06974749150794483,0.9861871004104614,random_individual,2,14
6,2609,0.08948823890058069,0.9999564290046692,random_individual,2,14
7,2782,0.09316457532895382,0.9940265417098999,random_individual,2,14
8,3068,0.10220228513901591,0.9955651164054871,random_individual,2,14
9,3228,0.07570890306392761,1.001133680343628,random_individual,2,14
10,3577,0.08820439476483616,1.0011122226715088,random_individual,2,14
11,3728,0.10193988042762946,0.9949283599853516,random_individual,2,14
12,4281,0.11293461927361302,0.9851391911506653,random_individual,2,14
13,4864,0.11701867076999395,0.9833332300186157,random_individual,2,14
14,4956,0.11545108522317833,0.9813097715377808,random_individual,2,14
15,5147,0.13091446870432133,0.9759687781333923,random_individual,2,14
1,202,0.029271025397732645,1.0291993618011475,random_individual,3,14
2,320,0.020845546216090596,1.0196199417114258,random_individual,3,14
3,717,0.049235391184532566,0.9974044561386108,random_individual,3,14
4,973,0.05843871655195052,0.9944310188293457,random_individual,3,14
5,1554,0.11391401101239831,0.9868078827857971,random_individual,3,14
6,2609,0.12656695472967575,0.9914898872375488,random_individual,3,14
7,2782,0.13498603447592075,0.9890538454055786,random_individual,3,14
8,3068,0.14107142494494979,0.9900227785110474,random_individual,3,14
9,3228,0.15965772201357722,0.9852040410041809,random_individual,3,14
10,3577,0.1442565287587215,0.991409420967102,random_individual,3,14
11,3728,0.14702612672410167,0.9860697984695435,random_individual,3,14
12,4281,0.1438415548722372,0.9785410761833191,random_individual,3,14
13,4864,0.13193262846483184,0.9794309735298157,random_individual,3,14
14,4956,0.13689433718040475,0.9777103662490845,random_individual,3,14
15,5147,0.13091446870432133,0.9759687781333923,random_individual,3,14
1,202,0.05853700904026926,0.999543309211731,random_individual,4,14
2,320,0.06129894902027688,1.0228173732757568,random_individual,4,14
3,717,0.03708027442955539,1.0274142026901245,random_individual,4,14
4,973,0.13109915932992722,1.0058655738830566,random_individual,4,14
5,1554,0.1083628402018089,1.0122390985488892,random_individual,4,14
6,2609,0.1344548167830555,1.0033499002456665,random_individual,4,14
7,2782,0.1306392395295125,1.0016686916351318,random_individual,4,14
8,3068,0.118340748621673,0.9972105622291565,random_individual,4,14
9,3228,0.1338307148870866,0.9889925718307495,random_individual,4,14
10,3577,0.1369925443961684,0.9874165058135986,random_individual,4,14
11,3728,0.13881864379744407,0.9875528216362,random_individual,4,14
12,4281,0.12011560112558667,0.9896491169929504,random_individual,4,14
13,4864,0.13267480310130314,0.9782758355140686,random_individual,4,14
14,4956,0.13719513493832317,0.97864830493927,random_individual,4,14
15,5147,0.13091446870432133,0.9759687781333923,random_individual,4,14
