n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.23320288935548528,1.3811007738113403,shapley_mean,-1,3
2,252,0.3640900436227042,1.352352499961853,shapley_mean,-1,3
3,403,0.5117425426307983,1.3124130964279175,shapley_mean,-1,3
4,689,0.6059089134100476,1.1861202716827393,shapley_mean,-1,3
5,945,0.5872496878225851,1.1645935773849487,shapley_mean,-1,3
6,1526,0.6122992291604007,1.1583640575408936,shapley_mean,-1,3
7,1875,0.6061261793612602,1.1572558879852295,shapley_mean,-1,3
8,2428,0.5705595354085309,1.1807411909103394,shapley_mean,-1,3
9,2825,0.539187278052174,1.2016513347625732,shapley_mean,-1,3
10,3880,0.6192269604221954,1.1875174045562744,shapley_mean,-1,3
11,4463,0.6332985634660276,1.195617437362671,shapley_mean,-1,3
12,4636,0.6183257614712828,1.2044291496276855,shapley_mean,-1,3
13,5122,0.6101765741511026,1.1940250396728516,shapley_mean,-1,3
14,5240,0.6090532785677601,1.1875433921813965,shapley_mean,-1,3
15,5442,0.5842311786757558,1.1993720531463623,shapley_mean,-1,3
1,92,0.14223352181025717,1.3282519578933716,random_individual,0,3
2,252,0.2522925347282944,1.3183722496032715,random_individual,0,3
3,403,0.18861021264623923,1.3170912265777588,random_individual,0,3
4,689,0.2526364228617355,1.3116719722747803,random_individual,0,3
5,945,0.24864688707678373,1.315362811088562,random_individual,0,3
6,1526,0.1978339860155348,1.3734630346298218,random_individual,0,3
7,1875,0.37163669916298164,1.321673035621643,random_individual,0,3
8,2428,0.4417562960621697,1.2627294063568115,random_individual,0,3
9,2825,0.419287578138964,1.269757628440857,random_individual,0,3
10,3880,0.4842186917306557,1.2529112100601196,random_individual,0,3
11,4463,0.5903633724237931,1.2235342264175415,random_individual,0,3
12,4636,0.5632180613913014,1.2297255992889404,random_individual,0,3
13,5122,0.5893952440682338,1.203681230545044,random_individual,0,3
14,5240,0.5942195902648159,1.2007101774215698,random_individual,0,3
15,5442,0.5842311786757558,1.1993720531463623,random_individual,0,3
1,92,0.34389302597823773,1.3365354537963867,random_individual,1,3
2,252,0.21885247286156326,1.4126824140548706,random_individual,1,3
3,403,0.3149428783678959,1.3578015565872192,random_individual,1,3
4,689,0.2622278254820466,1.3746302127838135,random_individual,1,3
5,945,0.38095934924160424,1.3387495279312134,random_individual,1,3
6,1526,0.2899776049000616,1.3567357063293457,random_individual,1,3
7,1875,0.291196798102847,1.3504778146743774,random_individual,1,3
8,2428,0.33458091748761204,1.3348193168640137,random_individual,1,3
9,2825,0.35384665943264776,1.291479229927063,random_individual,1,3
10,3880,0.4069545945420142,1.2388721704483032,random_individual,1,3
11,4463,0.44632049261509416,1.2327877283096313,random_individual,1,3
12,4636,0.4752288590257925,1.227607011795044,random_individual,1,3
13,5122,0.5320189344699484,1.223427414894104,random_individual,1,3
14,5240,0.562808226818642,1.2049847841262817,random_individual,1,3
15,5442,0.5842311786757558,1.1993720531463623,random_individual,1,3
