n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
7,8,2719,0.12785966869615475,1.3292264938354492,random_individual,1,8,2719,5
6,9,3272,0.1419628482690722,1.3274739980697632,random_individual,1,9,3272,5
5,10,3474,0.1394704205563207,1.3260035514831543,random_individual,1,10,3474,5
4,11,4057,0.15129444287540442,1.3249232769012451,random_individual,1,11,4057,5
3,12,4217,0.15912300544215693,1.322714924812317,random_individual,1,12,4217,5
2,13,4335,0.16399319811730773,1.3237676620483398,random_individual,1,13,4335,5
1,14,4427,0.1595387762921271,1.327410101890564,random_individual,1,14,4427,5
0,15,4578,0.1605526361075856,1.3264408111572266,random_individual,1,15,4578,5
14,1,256,0.037258722688356116,1.3568124771118164,random_individual,2,1,256,5
13,2,605,0.09126999453375652,1.352250099182129,random_individual,2,2,605,5
12,3,1091,0.11734745257746429,1.3480651378631592,random_individual,2,3,1091,5
11,4,1264,0.1179217281955291,1.3478469848632812,random_individual,2,4,1264,5
10,5,1845,0.08915521265897236,1.3573668003082275,random_individual,2,5,1845,5
9,6,2242,0.10232950278027182,1.3504635095596313,random_individual,2,6,2242,5
8,7,2433,0.09902160894567269,1.3542965650558472,random_individual,2,7,2433,5
7,8,2719,0.0963309247289791,1.3513123989105225,random_individual,2,8,2719,5
6,9,3272,0.12251900622541387,1.3386390209197998,random_individual,2,9,3272,5
5,10,3474,0.12164041743214489,1.3404664993286133,random_individual,2,10,3474,5
4,11,4057,0.14701065789168916,1.3288265466690063,random_individual,2,11,4057,5
3,12,4217,0.14757422941108303,1.3275425434112549,random_individual,2,12,4217,5
2,13,4335,0.15534935856118312,1.3249984979629517,random_individual,2,13,4335,5
1,14,4427,0.1594401230107013,1.323991298675537,random_individual,2,14,4427,5
0,15,4578,0.1605526361075856,1.3264408111572266,random_individual,2,15,4578,5
14,1,256,0.13844343623024222,1.3625603914260864,random_individual,3,1,256,5
13,2,605,0.17638013811644468,1.338593602180481,random_individual,3,2,605,5
12,3,1091,0.1430512184658882,1.3405057191848755,random_individual,3,3,1091,5
11,4,1264,0.13854391715035771,1.349801778793335,random_individual,3,4,1264,5
10,5,1845,0.15286978305779228,1.3396878242492676,random_individual,3,5,1845,5
9,6,2242,0.15048479225009206,1.3404936790466309,random_individual,3,6,2242,5
8,7,2433,0.15220643560095012,1.338706374168396,random_individual,3,7,2433,5
7,8,2719,0.15377320683854317,1.334029197692871,random_individual,3,8,2719,5
6,9,3272,0.15782922198025304,1.326885461807251,random_individual,3,9,3272,5
5,10,3474,0.1531639267148454,1.329301357269287,random_individual,3,10,3474,5
4,11,4057,0.15199239790484634,1.3291034698486328,random_individual,3,11,4057,5
3,12,4217,0.15719364258073185,1.3228909969329834,random_individual,3,12,4217,5
2,13,4335,0.16236846704154317,1.3232536315917969,random_individual,3,13,4335,5
1,14,4427,0.16329894182175245,1.3249729871749878,random_individual,3,14,4427,5
0,15,4578,0.1605526361075856,1.3264408111572266,random_individual,3,15,4578,5
14,1,256,0.09649083542157269,1.3631221055984497,random_individual,4,1,256,5
13,2,605,0.12775714087751078,1.3546109199523926,random_individual,4,2,605,5
12,3,1091,0.09150028579702145,1.356021523475647,random_individual,4,3,1091,5
11,4,1264,0.11190590983121286,1.3570064306259155,random_individual,4,4,1264,5
10,5,1845,0.1289810347209905,1.3471531867980957,random_individual,4,5,1845,5
9,6,2242,0.1340475828328915,1.3444867134094238,random_individual,4,6,2242,5
8,7,2433,0.12513956975244356,1.3439717292785645,random_individual,4,7,2433,5
7,8,2719,0.1293871559560031,1.3370693922042847,random_individual,4,8,2719,5
6,9,3272,0.15660222729345766,1.3236007690429688,random_individual,4,9,3272,5
5,10,3474,0.14953139980788704,1.3261187076568604,random_individual,4,10,3474,5
4,11,4057,0.15297342404490602,1.3299106359481812,random_individual,4,11,4057,5
3,12,4217,0.1565355109882661,1.3303203582763672,random_individual,4,12,4217,5
2,13,4335,0.15494778797066752,1.3289076089859009,random_individual,4,13,4335,5
1,14,4427,0.150250793708606,1.3291584253311157,random_individual,4,14,4427,5
0,15,4578,0.1605526361075856,1.3264408111572266,random_individual,4,15,4578,5
