target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,15,Southern 5,0.11878346002817544,0.0005880369308325517,202,1,1
14,12,Southern 2,0.08446836319594873,0.00021276665792430412,397,2,3
14,5,Hestmannøy,0.06930455994718149,6.569152601628576e-05,1055,3,6
14,11,Southern 1,0.051296999465853296,8.82908768775444e-05,581,4,5
14,0,Nesøy,0.037899552423569585,0.00032118264765736935,118,5,2
14,7,Onøy og Lurøy,0.029388183794704214,0.00011479759294806334,256,6,4
14,10,Aldra,0.004023199783056842,2.3255490075473076e-05,173,7,7
14,2,Træna,-0.001610882512129249,-5.632456336116255e-06,286,8,8
14,9,Sleneset,-0.0033148142755903137,-2.071758922243946e-05,160,9,9
14,6,Indre Kvarøy,-0.0109432406273446,-3.135599033623094e-05,349,10,10
14,8,Lovund,-0.013440531641811233,-8.90101433232532e-05,151,11,11
14,1,Myken,-0.01402446285664141,-0.00015243981365914577,92,12,14
14,3,Selvær,-0.05098248980965165,-0.00026692403041702435,191,13,15
14,4,Gjerøy,-0.051560596344992424,-9.323796807412735e-05,553,14,12
14,13,Southern 3,-0.07960688873553187,-0.00013654697896317645,583,15,13
