n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,202,0.005949155200068318,0.9983948469161987,shapley_mean,-1,1,202,14
13,2,320,0.005075515814643484,1.002638578414917,shapley_mean,-1,2,320,14
12,3,717,0.024677768029498684,0.9885117411613464,shapley_mean,-1,3,717,14
11,4,973,0.03961754406603663,0.9866622090339661,shapley_mean,-1,4,973,14
10,5,1554,0.1172128926023316,0.977698028087616,shapley_mean,-1,5,1554,14
9,6,2609,0.1384609209254768,0.9791733622550964,shapley_mean,-1,6,2609,14
8,7,2782,0.14506584850919185,0.9773250818252563,shapley_mean,-1,7,2782,14
7,8,3068,0.13524176682291042,0.9772399663925171,shapley_mean,-1,8,3068,14
6,9,3228,0.1431294791717012,0.9754666090011597,shapley_mean,-1,9,3228,14
5,10,3577,0.13199225756314165,0.9807456135749817,shapley_mean,-1,10,3577,14
4,11,3728,0.14259933718631695,0.9804805517196655,shapley_mean,-1,11,3728,14
3,12,4281,0.13164253900039302,0.983485996723175,shapley_mean,-1,12,4281,14
2,13,4864,0.13517929543817286,0.9793646931648254,shapley_mean,-1,13,4864,14
1,14,4956,0.13381831312813855,0.9788498878479004,shapley_mean,-1,14,4956,14
0,15,5147,0.13091446870432133,0.9759687781333923,shapley_mean,-1,15,5147,14
14,1,202,-0.02785753988892942,0.9968015551567078,random_individual,0,1,202,14
13,2,320,-0.08819341433659769,1.0079814195632935,random_individual,0,2,320,14
12,3,717,-0.029889936685133702,1.0424479246139526,random_individual,0,3,717,14
11,4,973,0.022218798543093388,1.0386459827423096,random_individual,0,4,973,14
10,5,1554,0.06654843329235938,1.0123989582061768,random_individual,0,5,1554,14
9,6,2609,0.05118620242812547,1.002938985824585,random_individual,0,6,2609,14
8,7,2782,0.04180628825489148,1.0027263164520264,random_individual,0,7,2782,14
7,8,3068,0.05850213780086459,1.0025594234466553,random_individual,0,8,3068,14
6,9,3228,0.07195894203223957,0.9982888102531433,random_individual,0,9,3228,14
5,10,3577,0.10201205979701153,0.994024395942688,random_individual,0,10,3577,14
4,11,3728,0.1274367074667075,0.985235333442688,random_individual,0,11,3728,14
3,12,4281,0.13466913009433615,0.9851351976394653,random_individual,0,12,4281,14
2,13,4864,0.1372691022084602,0.9805769920349121,random_individual,0,13,4864,14
1,14,4956,0.1398225709254857,0.9780001044273376,random_individual,0,14,4956,14
0,15,5147,0.13091446870432133,0.9759687781333923,random_individual,0,15,5147,14
14,1,202,0.13883514781701395,1.0056498050689697,random_individual,1,1,202,14
13,2,320,0.1622247583642023,1.0004761219024658,random_individual,1,2,320,14
12,3,717,0.14524859642775165,1.0050333738327026,random_individual,1,3,717,14
11,4,973,0.15317632476546164,0.9930291771888733,random_individual,1,4,973,14
10,5,1554,0.20107400807778214,0.9809463024139404,random_individual,1,5,1554,14
9,6,2609,0.14844926772342956,0.9819226264953613,random_individual,1,6,2609,14
8,7,2782,0.16590951112385385,0.9805679321289062,random_individual,1,7,2782,14
7,8,3068,0.14190872691154607,0.9825488328933716,random_individual,1,8,3068,14
6,9,3228,0.13949180450667595,0.9802342653274536,random_individual,1,9,3228,14
5,10,3577,0.14768862474685754,0.9753281474113464,random_individual,1,10,3577,14
4,11,3728,0.1511419902592749,0.976861834526062,random_individual,1,11,3728,14
3,12,4281,0.1797522405183806,0.9691571593284607,random_individual,1,12,4281,14
2,13,4864,0.14499594997816623,0.9700831174850464,random_individual,1,13,4864,14
1,14,4956,0.1375824130451096,0.9709223508834839,random_individual,1,14,4956,14
0,15,5147,0.13091446870432133,0.9759687781333923,random_individual,1,15,5147,14
14,1,202,0.10418569020742681,1.0035886764526367,random_individual,2,1,202,14
13,2,320,0.13678372325808824,0.992184042930603,random_individual,2,2,320,14
12,3,717,0.13099918626804655,0.9940298199653625,random_individual,2,3,717,14
11,4,973,0.10597835715694441,0.9930340647697449,random_individual,2,4,973,14
