trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,pca_target_topk,1,Myken,0,14,500,500,2500,2500,89093.2,0.27819689094361355,1027.9390869140625,0.007998599990969524,92
body_mass,pca_target_topk,1,Myken,0,14,1000,1000,2500,2500,89093.2,0.23404550830879223,1026.4891357421875,0.02801840001484379,92
body_mass,pca_target_topk,1,Myken,0,14,1500,1500,2500,2500,89093.2,0.33461049625430195,1027.6009521484375,0.05086690001189709,92
body_mass,pca_target_topk,1,Myken,0,14,2000,2000,2500,2500,89093.2,0.33513973227706934,1028.046142578125,0.08001449998118915,92
body_mass,pca_target_topk,1,Myken,0,14,2500,2500,2500,2500,89093.2,0.2949408654888092,1028.131591796875,0.14041660001385026,92
body_mass,pca_target_topk,1,Myken,0,14,3000,3000,2500,2500,89093.2,0.31471692554743624,1028.930419921875,0.1523447999788914,92
body_mass,pca_target_topk,1,Myken,0,14,3500,3500,2500,2500,89093.2,0.3186576652067377,1028.98681640625,0.16240569998626597,92
body_mass,pca_target_topk,1,Myken,0,14,4000,4000,2500,2500,89093.2,0.3590364229950621,1029.9949951171875,0.171786399994744,92
body_mass,pca_target_topk,1,Myken,0,14,4500,4500,2500,2500,89093.2,0.3824755640161437,1030.5098876953125,0.19183490000432357,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,500,500,2500,2500,89093.2,0.31475356893805945,1030.5252685546875,0.009119200025452301,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,1000,1000,2500,2500,89093.2,0.36366070923752286,1030.668212890625,0.025041799992322922,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,1500,1500,2500,2500,89093.2,0.3556921097368759,1031.0284423828125,0.045903699996415526,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,2000,2000,2500,2500,89093.2,0.3827610975788632,1031.1903076171875,0.08070880000013858,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,2500,2500,2500,2500,89093.2,0.3895658112689102,1030.951904296875,0.13396790000842884,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,3000,3000,2500,2500,89093.2,0.41580324854594714,1030.7723388671875,0.13826810001046397,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,3500,3500,2500,2500,89093.2,0.43063288241733466,1030.843017578125,0.14859899997827597,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,4000,4000,2500,2500,89093.2,0.42907959790534933,1030.7752685546875,0.17437510000308976,92
body_mass,avggrm_diversity_lam0p25,1,Myken,0,14,4500,4500,2500,2500,89093.2,0.42949721818610936,1030.657470703125,0.16316219998407178,92
