n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.17247469479572142,1.5538268089294434,pevmean_ga,-1,17572.43494300797,6,Indre Kvarøy,4,395063024,body_mass
2500,0.31510145701867087,1.500779628753662,pevmean_ga,-1,17165.341059678398,6,Indre Kvarøy,4,395063024,body_mass
3000,0.29538912274562334,1.5000126361846924,pevmean_ga,-1,17009.792994244606,6,Indre Kvarøy,4,395063024,body_mass
1500,0.1049598909912123,1.571133017539978,random_individual,0,,6,Indre Kvarøy,4,395063024,body_mass
2500,0.2673066835401894,1.520599365234375,random_individual,0,,6,Indre Kvarøy,4,395063024,body_mass
3000,0.3171949639540229,1.5051898956298828,random_individual,0,,6,Indre Kvarøy,4,395063024,body_mass
1500,0.1669648208178977,1.5653636455535889,random_individual,1,,6,Indre Kvarøy,4,395063024,body_mass
2500,0.2493434885746302,1.5265854597091675,random_individual,1,,6,Indre Kvarøy,4,395063024,body_mass
3000,0.257801286625872,1.514312744140625,random_individual,1,,6,Indre Kvarøy,4,395063024,body_mass
1500,0.37140331938944815,1.5139912366867065,random_individual,2,,6,Indre Kvarøy,4,395063024,body_mass
2500,0.3030147274357146,1.5099135637283325,random_individual,2,,6,Indre Kvarøy,4,395063024,body_mass
3000,0.27733741387461525,1.514296054840088,random_individual,2,,6,Indre Kvarøy,4,395063024,body_mass
1500,0.19028505847821425,1.5577833652496338,random_individual,3,,6,Indre Kvarøy,4,395063024,body_mass
2500,0.23892122600234164,1.533035397529602,random_individual,3,,6,Indre Kvarøy,4,395063024,body_mass
3000,0.29014455458193733,1.5138901472091675,random_individual,3,,6,Indre Kvarøy,4,395063024,body_mass
1500,0.20227092962710982,1.5504124164581299,random_individual,4,,6,Indre Kvarøy,4,395063024,body_mass
2500,0.23006359042471775,1.5261176824569702,random_individual,4,,6,Indre Kvarøy,4,395063024,body_mass
3000,0.2680949036563971,1.5114738941192627,random_individual,4,,6,Indre Kvarøy,4,395063024,body_mass
