ringnr,island,score,rank
8887370,5,-0.003702273956150748,0
8L89399,6,-0.0017678538133623078,1
8N42716,4,-0.0016317437621182762,2
8981657,2,-0.0015469174613826908,3
8747224,5,-0.0015279361177817918,4
8816949,4,-0.0013886850611015689,5
8M72707,6,-0.0013695319721591659,6
8816954,4,-0.0012916689665871672,7
8L64587,12,-0.001250366993190255,8
8M71867,5,-0.0011863417385029607,9
8L89654,5,-0.0011863280815305188,10
8N42715,4,-0.0011530305309861433,11
8887342,5,-0.0011339414413669147,12
8943897,5,-0.001133239027694799,13
8P11894,14,-0.0011044700586353429,14
8P14856,14,-0.001092484268156113,15
8981214,12,-0.00109077322849771,16
8681038,5,-0.0010861537957680412,17
8N13927,5,-0.0010745467006927356,18
8M71865,5,-0.0010732600385381375,19
8794352,1,-0.0010730437643360347,20
8981031,4,-0.0010689151895348914,21
8668476,5,-0.0010370251038693823,22
8681028,5,-0.0010283090596203692,23
8N05682,15,-0.0010157739525311626,24
8939184,1,-0.0009854485797404777,25
8981156,12,-0.0009758119304024149,26
8934059,5,-0.0009713668987387791,27
8573608,7,-0.0009669301289250143,28
8P11750,7,-0.0009603968064766377,29
8730417,4,-0.000957800482865423,30
8L48651,5,-0.0009556702862028033,31
8M72666,5,-0.0009501340246060863,32
8981604,10,-0.0009500718006165698,33
8P11538,15,-0.0009233474702341482,34
8M72580,11,-0.0009130206562986132,35
8934077,5,-0.0009098385780816898,36
8N73409,4,-0.0008988138142740354,37
8N72678,11,-0.00089789404955809,38
8747732,7,-0.0008956637248047628,39
8N73460,11,-0.0008926161062845495,40
8730486,5,-0.0008917946834117174,41
8800077,5,-0.0008906749208108522,42
8L19729,4,-0.0008850244994391687,43
8N42988,14,-0.0008786344733380247,44
8N14968,7,-0.0008725071093067527,45
8800171,10,-0.0008584598253946751,46
8N14902,6,-0.0008548931054974673,47
8N73954,12,-0.0008492126507917419,48
8681371,5,-0.0008458649317617528,49
8N05299,13,-0.0008404444461120875,50
8681396,7,-0.0008382910673390143,51
8N42989,14,-0.0008360698520846199,52
8P14992,14,-0.0008349760682904162,53
8681069,9,-0.000821664119939669,54
8M31764,11,-0.0008188361352949869,55
8N05726,5,-0.0008185680453607347,56
8M31789,11,-0.0008167811829480343,57
8N73406,4,-0.0008157621232385281,58
8N27902,1,-0.0008134592499118298,59
8M72996,10,-0.0008106678251351696,60
8747735,7,-0.0008091893832897767,61
8N87978,13,-0.0008077134752966231,62
8N42729,5,-0.0008051186869124649,63
8N06293,2,-0.0008046855291468091,64
8L48314,5,-0.0008039361055125482,65
8N87526,11,-0.0008018684275157284,66
8981962,2,-0.0007987260105437599,67
8800102,10,-0.000786299609899288,68
8M31824,12,-0.0007806268622516654,69
8N06311,5,-0.0007802995860402007,70
8M31109,12,-0.0007778787366987672,71
8L30396,2,-0.0007694053783779964,72
8L89547,12,-0.0007589782690047286,73
8N05640,14,-0.0007553908035333734,74
8M31164,2,-0.0007549152214778587,75
8N05534,5,-0.0007529333706770558,76
8934888,7,-0.0007500470310333185,77
8N05709,5,-0.0007467259056284092,78
8L26597,6,-0.0007464328555215616,79
8N27119,7,-0.0007392841889668489,80
8N87515,11,-0.0007387881723843748,81
8N73533,5,-0.0007347295795625541,82
8N73573,6,-0.0007266918073582929,83
8943805,1,-0.0007239167389343493,84
8N06481,12,-0.0007222458698379342,85
8747758,5,-0.0007217937782115769,86
8800066,4,-0.0007139050903788302,87
8M31634,4,-0.0007063555713102687,88
8L19960,10,-0.0007058928167680278,89
8816486,5,-0.0006886291027967673,90
8N05846,5,-0.0006854107195977122,91
8M71492,13,-0.0006849127566965763,92
8943009,5,-0.0006788741484342609,93
8N28784,14,-0.0006786261255911086,94
8N27194,14,-0.0006775061010557692,95
8L89371,5,-0.0006768682942492887,96
8800663,12,-0.0006750515603926033,97
8N72664,5,-0.0006698305587633513,98
8P14861,14,-0.000667901764245471,99
8681041,5,-0.0006656123259745073,100
8N28864,4,-0.000659555818856461,101
8L19921,5,-0.0006590447992493864,102
8N05644,14,-0.0006589651165995747,103
8N06359,5,-0.0006560862784681376,104
8P14196,5,-0.0006530729297082871,105
8651998,5,-0.000650515084998915,106
8N87836,14,-0.0006495039888250176,107
8N73526,4,-0.0006470415537478402,108
8N42679,5,-0.0006461297161877155,109
8N06532,4,-0.0006454509530158248,110
8N28792,15,-0.0006392404029611498,111
8L89276,5,-0.0006384276457538363,112
8732656,5,-0.0006372605566866696,113
8939180,5,-0.0006370431328832638,114
8P14847,14,-0.0006359075530326663,115
8N73234,12,-0.0006350884577841498,116
8M72708,6,-0.0006350348812702578,117
8N14808,5,-0.0006349852010316681,118
8800427,5,-0.000633422769169556,119
8N27091,14,-0.0006323451489151921,120
8P14333,14,-0.0006313865760603221,121
8800489,10,-0.0006304198832367547,122
8N05840,10,-0.0006301905632426497,123
8N73052,5,-0.0006295267085079104,124
8L89655,5,-0.0006289277462201426,125
8N05223,12,-0.0006287335672823247,126
8P11559,14,-0.000627913173957495,127
8L48415,7,-0.0006272850951063447,128
8N72917,13,-0.0006270238191063982,129
8816496,1,-0.0006252691200643312,130
8L89384,5,-0.0006251147569855675,131
8N06944,4,-0.0006244144278753083,132
8M72420,13,-0.0006238926107471343,133
8L30164,12,-0.0006151387060526758,134
8N73696,13,-0.000614599932305282,135
8L57758,2,-0.0006140583427622914,136
8N72986,2,-0.0006136717674962711,137
8816418,4,-0.0006134076975286007,138
8P14063,5,-0.0006130597248557024,139
8N27412,5,-0.0006124319588707294,140
8309175,4,-0.0006090922288422007,141
8N42706,4,-0.000607720241532661,142
8N28898,14,-0.000607534617302008,143
8M31504,4,-0.000606545690970961,144
8M71106,13,-0.0006051156778994482,145
8N73220,12,-0.0006049917537893634,146
8N05695,15,-0.0006040346834197408,147
8N87553,11,-0.0006020375694788527,148
8934883,3,-0.0006009264579915907,149
8730454,5,-0.0005997512971589458,150
8N87592,11,-0.000592270811466733,151
8N72616,5,-0.0005903431110709789,152
8L89614,4,-0.0005898498093301896,153
8981399,12,-0.0005896192797081312,154
8N42985,14,-0.0005859587145096157,155
8981220,11,-0.0005857598371221684,156
8N14181,6,-0.0005838612614752492,157
8981050,12,-0.0005837312091898639,158
8N42273,5,-0.0005830391382914968,159
8934884,2,-0.0005825888147228397,160
8M31781,11,-0.0005820454898639582,161
8P26701,7,-0.000581797710765386,162
8N42276,5,-0.0005780584797321353,163
8681454,5,-0.0005777841179224197,164
8L19919,5,-0.0005775219688075595,165
8N05114,14,-0.0005756908958574058,166
8N27864,6,-0.0005754488229285926,167
8N14176,6,-0.0005697957785741892,168
8168642,5,-0.0005693891798728146,169
8L19988,4,-0.0005648847545671742,170
8L64915,4,-0.0005637238209601492,171
8732273,1,-0.000562339377211174,172
8800330,7,-0.0005619629082502797,173
8939897,5,-0.0005597279177891323,174
8N05175,13,-0.0005593734931608196,175
8N28091,2,-0.0005592383313341998,176
8M31304,4,-0.0005592186971625779,177
8N14531,11,-0.0005589710608546739,178
8981199,11,-0.0005557069343922194,179
8N05655,14,-0.0005556399264605716,180
8N05618,14,-0.0005556123724090867,181
8816959,4,-0.0005545025451283436,182
8939095,10,-0.0005526671066036215,183
8N42858,5,-0.0005511764684342779,184
8M31543,6,-0.0005501409759745002,185
8M71489,13,-0.0005484287466970272,186
8732595,7,-0.0005478789571498055,187
8857252,4,-0.0005478758375829784,188
8N28041,6,-0.0005464586465677712,189
8M71480,13,-0.0005461938089865725,190
8P14859,14,-0.0005456203216454014,191
