ringnr,island,score,rank
8N05698,15,-0.00026126763714273693,625
8939704,6,-0.0002606056623335462,626
8N13105,14,-0.00026049519692605827,627
8N87920,13,-0.0002603149550850503,628
8N05120,14,-0.0002602714457680122,629
8N28177,3,-0.00026024913449873566,630
8939617,6,-0.0002601240721560316,631
8N73515,7,-0.00025993669441959355,632
8N87947,13,-0.0002597291622805642,633
8M31210,11,-0.0002594835841591703,634
8N87812,14,-0.000259454207480303,635
8N13360,1,-0.00025937897680705646,636
8N05711,5,-0.0002592324899524101,637
8L52207,9,-0.00025922980421455577,638
8M31758,5,-0.0002591660856978706,639
8P14994,14,-0.0002588689440017333,640
8N13647,14,-0.00025886527146212757,641
8N05245,13,-0.0002587955223134486,642
8N05714,6,-0.00025857855780486716,643
8N05286,13,-0.0002585446100056288,644
8747062,9,-0.0002584249969004304,645
8N42275,5,-0.00025793653435357555,646
8P14980,14,-0.0002576305823822622,647
8N87525,11,-0.0002575860416982323,648
8934373,5,-0.000257128664998163,649
8L48451,5,-0.00025711766465974506,650
8651778,2,-0.00025676098812255077,651
8N28689,5,-0.0002559028584983025,652
8N14528,11,-0.0002552015084802406,653
8934301,5,-0.00025397200988663826,654
8N05673,15,-0.00025336530916320044,655
8981092,11,-0.0002529087469156366,656
8L57882,5,-0.00025266725333494833,657
8N14116,5,-0.00025255075615859823,658
8747498,3,-0.0002521564929338638,659
8N14344,15,-0.00025181569708365714,660
8P14835,4,-0.0002513590079615824,661
8N06482,12,-0.0002505668144294759,662
8L64923,10,-0.00025052083083210164,663
8866795,6,-0.0002503145706214127,664
8N13956,6,-0.0002502772758816718,665
8L52377,11,-0.0002498601470506401,666
8N73508,4,-0.0002496510733180912,667
8N27241,5,-0.0002488056411493744,668
8N73456,11,-0.0002485774693923304,669
8N14526,11,-0.0002484599048244718,670
8N87840,14,-0.0002478029073245125,671
8N42992,14,-0.00024777722865110263,672
8M71552,4,-0.00024765888701949734,673
8L49934,1,-0.0002474147709108365,674
8934526,1,-0.0002473646754879155,675
8N87865,13,-0.0002469465689500794,676
8681032,5,-0.0002465748515874111,677
8N72603,4,-0.00024644793393235886,678
8M71391,12,-0.00024514882534276694,679
8934596,10,-0.00024496547666785773,680
8P11471,2,-0.00024484001914970577,681
8887358,10,-0.0002447516167194408,682
8651907,2,-0.00024462210240017157,683
8L89391,4,-0.00024460787881253054,684
8N73963,12,-0.0002445893860567594,685
8M31433,4,-0.00024452365687466227,686
8N05831,4,-0.00024414413383055944,687
8L89988,2,-0.00024406942384302965,688
8309267,5,-0.00024309976606673445,689
8M72848,6,-0.0002425586126264534,690
8L52963,6,-0.0002416823754174402,691
8N06499,12,-0.00024159036820492474,692
8N05113,12,-0.00024113058225339046,693
8N73455,11,-0.00024057020527834538,694
8N05796,10,-0.00023993760896701133,695
8L64862,9,-0.0002394283501416794,696
8N06899,11,-0.00023888209580036346,697
8L52342,12,-0.0002387405766057782,698
8N72554,6,-0.00023859214979893295,699
8747781,4,-0.0002384483323112363,700
8N73461,11,-0.00023733849411655683,701
8N87975,13,-0.00023697937194810947,702
8N72906,13,-0.00023654422511754092,703
8N14907,4,-0.00023652618801861536,704
8681044,5,-0.0002364949677939876,705
8118430,6,-0.00023615479312866228,706
8L48425,7,-0.00023544464784208685,707
8P11521,14,-0.00023542451981484191,708
