n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,118,0.18896754010150832,1.3796452283859253,shapley_mean,-1,1,118,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
13,2,269,0.3842488394007246,1.3477932214736938,shapley_mean,-1,2,269,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
12,3,429,0.4367085655890636,1.3049546480178833,shapley_mean,-1,3,429,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
11,4,521,0.4690673347874589,1.2758378982543945,shapley_mean,-1,4,521,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
10,5,694,0.4538024159922118,1.278771996498108,shapley_mean,-1,5,694,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
9,6,1091,0.48603293020222765,1.2846074104309082,shapley_mean,-1,6,1091,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
8,7,1347,0.35074251454251587,1.2919209003448486,shapley_mean,-1,7,1347,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
7,8,1549,0.30362349644758546,1.3052724599838257,shapley_mean,-1,8,1549,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
6,9,1835,0.3239226206880091,1.229758858680725,shapley_mean,-1,9,1835,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
5,10,2184,0.38135092297240636,1.2122540473937988,shapley_mean,-1,10,2184,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
4,11,2767,0.3942102485410064,1.2107582092285156,shapley_mean,-1,11,2767,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
3,12,3822,0.41096780007130435,1.1711148023605347,shapley_mean,-1,12,3822,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
2,13,4403,0.4244584426711888,1.1598029136657715,shapley_mean,-1,13,4403,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
1,14,4889,0.42496418982755224,1.1522208452224731,shapley_mean,-1,14,4889,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
0,15,5442,0.4485504830867547,1.1541461944580078,shapley_mean,-1,15,5442,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
14,1,118,0.1279770777104073,1.383076548576355,random_individual,0,1,118,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
13,2,269,0.1732601492735396,1.3805904388427734,random_individual,0,2,269,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
12,3,429,0.22099436019134686,1.3493024110794067,random_individual,0,3,429,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
11,4,521,0.12317810610549647,1.3553574085235596,random_individual,0,4,521,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
10,5,694,0.09988698923209624,1.3388396501541138,random_individual,0,5,694,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
9,6,1091,0.12072262743440888,1.3175508975982666,random_individual,0,6,1091,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
8,7,1347,0.11802207344527922,1.3159407377243042,random_individual,0,7,1347,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
7,8,1549,0.20904697945456924,1.3042051792144775,random_individual,0,8,1549,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
6,9,1835,0.26235243699351324,1.2871578931808472,random_individual,0,9,1835,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
5,10,2184,0.2815990533062495,1.2714282274246216,random_individual,0,10,2184,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
4,11,2767,0.3609371979788404,1.2262864112854004,random_individual,0,11,2767,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
3,12,3822,0.47889446974419986,1.196190595626831,random_individual,0,12,3822,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
2,13,4403,0.41227283636990464,1.1855878829956055,random_individual,0,13,4403,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
1,14,4889,0.35879458181041246,1.1955875158309937,random_individual,0,14,4889,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
0,15,5442,0.4485504830867547,1.1541461944580078,random_individual,0,15,5442,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
14,1,118,0.10947341150864176,1.372568130493164,random_individual,1,1,118,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
13,2,269,-0.03026437813817347,1.3553210496902466,random_individual,1,2,269,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
12,3,429,-0.061228562606308594,1.363856315612793,random_individual,1,3,429,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
11,4,521,-0.05447860581571406,1.3665878772735596,random_individual,1,4,521,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
10,5,694,0.012714964410978045,1.356954574584961,random_individual,1,5,694,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
9,6,1091,0.07328108617575711,1.3311476707458496,random_individual,1,6,1091,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
8,7,1347,0.02456117227953597,1.3390954732894897,random_individual,1,7,1347,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
7,8,1549,0.05536202171806259,1.3323103189468384,random_individual,1,8,1549,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
6,9,1835,0.0778645814040255,1.3142451047897339,random_individual,1,9,1835,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
5,10,2184,0.10639770597546468,1.316678524017334,random_individual,1,10,2184,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
4,11,2767,0.18188797442861449,1.2736291885375977,random_individual,1,11,2767,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
3,12,3822,0.33592556684485797,1.2235177755355835,random_individual,1,12,3822,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
2,13,4403,0.3333787716516251,1.2082830667495728,random_individual,1,13,4403,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
1,14,4889,0.4035825692799169,1.17449152469635,random_individual,1,14,4889,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
0,15,5442,0.4485504830867547,1.1541461944580078,random_individual,1,15,5442,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
14,1,118,0.16921045074712476,1.3769958019256592,random_individual,2,1,118,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
13,2,269,0.3139516335965791,1.3290318250656128,random_individual,2,2,269,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
12,3,429,0.3016074963066901,1.3256404399871826,random_individual,2,3,429,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
11,4,521,0.39454320280623933,1.2984675168991089,random_individual,2,4,521,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
10,5,694,0.3190711827321296,1.283355951309204,random_individual,2,5,694,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
9,6,1091,0.3320161128598274,1.2845783233642578,random_individual,2,6,1091,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
8,7,1347,0.27688616805585214,1.3029948472976685,random_individual,2,7,1347,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
7,8,1549,0.26031522103573174,1.3081753253936768,random_individual,2,8,1549,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
6,9,1835,0.2998274449745482,1.290518045425415,random_individual,2,9,1835,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
5,10,2184,0.3838937400012401,1.2502663135528564,random_individual,2,10,2184,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
4,11,2767,0.39208677427350963,1.2252097129821777,random_individual,2,11,2767,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
3,12,3822,0.371478717346676,1.2013598680496216,random_individual,2,12,3822,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
2,13,4403,0.37914685766718054,1.189307451248169,random_individual,2,13,4403,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
1,14,4889,0.40873747930046994,1.1828041076660156,random_individual,2,14,4889,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
0,15,5442,0.4485504830867547,1.1541461944580078,random_individual,2,15,5442,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
14,1,118,0.01713327090051532,1.395340085029602,random_individual,3,1,118,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
13,2,269,0.24522766512624328,1.3597761392593384,random_individual,3,2,269,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
12,3,429,0.2948216815373537,1.377061367034912,random_individual,3,3,429,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
11,4,521,0.23412273507620937,1.3689217567443848,random_individual,3,4,521,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
10,5,694,0.2535997318232171,1.3509777784347534,random_individual,3,5,694,3,Selvær,2,1678152808,10,wing,0.05235602094240838,10
