target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
0,Nesøy,3,3014,3212,3212,8N73533,5,Hestmannøy,0.03702032436863568,1,0.5018705090885726,50
0,Nesøy,3,3014,4726,4726,8747757,7,Onøy og Lurøy,0.035395495007475304,2,0.5018705090885726,50
0,Nesøy,3,3014,5550,5550,8981823,5,Hestmannøy,0.03172861142122954,3,0.5018705090885726,50
0,Nesøy,3,3014,2760,2760,8N42642,7,Onøy og Lurøy,0.029878660827254072,4,0.5018705090885726,50
0,Nesøy,3,3014,4953,4953,8857215,10,Aldra,0.028477446488040355,5,0.5018705090885726,50
0,Nesøy,3,3014,5135,5135,8934064,5,Hestmannøy,0.02705057112632447,6,0.5018705090885726,50
0,Nesøy,3,3014,1002,1002,8M71492,13,Southern 3,0.025172284029768295,7,0.5018705090885726,50
0,Nesøy,3,3014,643,643,8L89682,6,Indre Kvarøy,0.02283479007921487,8,0.5018705090885726,50
0,Nesøy,3,3014,4111,4111,8P14992,14,Southern 4,0.021828220514469462,9,0.5018705090885726,50
0,Nesøy,3,3014,5019,5019,8887210,4,Gjerøy,0.0213743521115366,10,0.5018705090885726,50
0,Nesøy,3,3014,600,600,8L89471,6,Indre Kvarøy,0.019924866443365902,11,0.5018705090885726,50
0,Nesøy,3,3014,879,879,8M71084,2,Træna,0.01774417228095705,12,0.5018705090885726,50
0,Nesøy,3,3014,4664,4664,8747529,6,Indre Kvarøy,0.017575624085352872,13,0.5018705090885726,50
0,Nesøy,3,3014,2742,2742,8N42520,5,Hestmannøy,0.017281489529175527,14,0.5018705090885726,50
0,Nesøy,3,3014,5020,5020,8887211,4,Gjerøy,0.017233563194326267,15,0.5018705090885726,50
0,Nesøy,3,3014,2081,2081,8N14115,5,Hestmannøy,0.017131125518378545,16,0.5018705090885726,50
0,Nesøy,3,3014,4462,4462,8730486,5,Hestmannøy,0.01674069485421009,17,0.5018705090885726,50
0,Nesøy,3,3014,4135,4135,8P26525,9,Sleneset,0.016532096263230857,18,0.5018705090885726,50
0,Nesøy,3,3014,5461,5461,8981147,11,Southern 1,0.015906406653199288,19,0.5018705090885726,50
0,Nesøy,3,3014,236,236,8L48609,6,Indre Kvarøy,0.01509002182485184,20,0.5018705090885726,50
0,Nesøy,3,3014,269,269,8L49910,5,Hestmannøy,0.014871316747118245,21,0.5018705090885726,50
0,Nesøy,3,3014,4994,4994,8866658,8,Lovund,0.014590185772726628,22,0.5018705090885726,50
0,Nesøy,3,3014,2810,2810,8N42952,4,Gjerøy,0.013870932718187188,23,0.5018705090885726,50
0,Nesøy,3,3014,1900,1900,8N13114,14,Southern 4,0.013606084360722312,24,0.5018705090885726,50
0,Nesøy,3,3014,5483,5483,8981267,5,Hestmannøy,0.013209908380023807,25,0.5018705090885726,50
0,Nesøy,3,3014,4811,4811,8800095,6,Indre Kvarøy,0.013202259206508481,26,0.5018705090885726,50
0,Nesøy,3,3014,603,603,8L89503,5,Hestmannøy,0.012761027835200582,27,0.5018705090885726,50
0,Nesøy,3,3014,5063,5063,8887370,5,Hestmannøy,0.012734051617447237,28,0.5018705090885726,50
0,Nesøy,3,3014,4101,4101,8N14980,6,Indre Kvarøy,0.01217698257269463,29,0.5018705090885726,50
0,Nesøy,3,3014,4237,4237,8309285,5,Hestmannøy,0.011927366345891454,30,0.5018705090885726,50
0,Nesøy,3,3014,5480,5480,8981264,5,Hestmannøy,0.011773506314635793,31,0.5018705090885726,50
0,Nesøy,3,3014,4809,4809,8800091,6,Indre Kvarøy,0.01175028326231343,32,0.5018705090885726,50
0,Nesøy,3,3014,5051,5051,8887342,5,Hestmannøy,0.011635463473547792,33,0.5018705090885726,50
0,Nesøy,3,3014,2525,2525,8N27951,4,Gjerøy,0.011617259541287417,34,0.5018705090885726,50
0,Nesøy,3,3014,516,516,8L64873,14,Southern 4,0.011137906439232861,35,0.5018705090885726,50
0,Nesøy,3,3014,1836,1836,8N06900,11,Southern 1,0.011135313383555133,36,0.5018705090885726,50
0,Nesøy,3,3014,1056,1056,8M72037,3,Selvær,0.011131204482116432,37,0.5018705090885726,50
0,Nesøy,3,3014,5532,5532,8981723,5,Hestmannøy,0.011055671316324574,38,0.5018705090885726,50
