target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,4,Gjerøy,0.06390144749778776,0.00011451872311431497,558,1,5
5,6,Indre Kvarøy,0.05266818598536084,0.00014794434265550798,356,2,4
5,3,Selvær,0.030803729822467273,0.0001587821124869447,194,3,3
5,12,Southern 2,0.029023839585424024,7.310790827562727e-05,397,4,7
5,10,Aldra,0.028296718310978464,0.00016356484572819922,173,5,2
5,13,Southern 3,0.026947692884513597,4.6143309733756155e-05,584,6,8
5,1,Myken,0.017403025310619182,0.00018916331859368676,92,7,1
5,14,Southern 4,0.017073410058185214,3.513047337075147e-05,486,8,9
5,15,Southern 5,0.015551132203494793,7.698580298759799e-05,202,9,6
5,0,Nesøy,-0.002895871792035042,-2.4335057075924722e-05,119,10,11
5,9,Sleneset,-0.009878443409525465,-5.9508695238105205e-05,166,11,12
5,11,Southern 1,-0.01123016146498135,-1.9262712632901115e-05,583,12,10
5,2,Træna,-0.01870453196388857,-6.405661631468688e-05,292,13,13
5,8,Lovund,-0.02245704887047805,-0.00014213322069922817,158,14,14
5,7,Onøy og Lurøy,-0.06763726051790273,-0.0002611477240073464,259,15,15
