n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,158,0.34598643189627964,1.025375485420227,shapley_mean,-1,1,158,3
13,2,450,0.32387317665238513,0.9881067872047424,shapley_mean,-1,2,450,3
12,3,623,0.33006118673697826,0.9831872582435608,shapley_mean,-1,3,623,3
11,4,825,0.31603843785465113,0.9903995990753174,shapley_mean,-1,4,825,3
10,5,917,0.29571100206700274,0.9880211353302002,shapley_mean,-1,5,917,3
9,6,1273,0.3665502835140835,0.970141589641571,shapley_mean,-1,6,1273,3
8,7,1857,0.38908604398096003,0.9647848010063171,shapley_mean,-1,7,1857,3
7,8,2343,0.3662977339210746,0.9680624008178711,shapley_mean,-1,8,2343,3
6,9,2926,0.3610313133512545,0.9687634110450745,shapley_mean,-1,9,2926,3
5,10,4004,0.39931261684645847,0.9592149257659912,shapley_mean,-1,10,4004,3
4,11,4170,0.4362825249434908,0.9431676268577576,shapley_mean,-1,11,4170,3
3,12,4289,0.45221488334053406,0.9285049438476562,shapley_mean,-1,12,4289,3
2,13,4548,0.453684920698855,0.9305156469345093,shapley_mean,-1,13,4548,3
1,14,4945,0.4271670142049624,0.9399055242538452,shapley_mean,-1,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,shapley_mean,-1,15,5503,3
14,1,158,0.04512988617643889,1.0346176624298096,random_individual,0,1,158,3
13,2,450,0.09332992503885099,1.0257624387741089,random_individual,0,2,450,3
12,3,623,0.18312275564956876,1.0229636430740356,random_individual,0,3,623,3
11,4,825,0.07080034219070976,1.0322575569152832,random_individual,0,4,825,3
10,5,917,0.10562712535568261,1.0313901901245117,random_individual,0,5,917,3
9,6,1273,0.07736553481374454,1.0457297563552856,random_individual,0,6,1273,3
8,7,1857,0.18427514827239178,1.0136903524398804,random_individual,0,7,1857,3
7,8,2343,0.18787394877004715,1.0185275077819824,random_individual,0,8,2343,3
6,9,2926,0.22235923358595908,1.0150487422943115,random_individual,0,9,2926,3
5,10,4004,0.24250321143356593,1.0208768844604492,random_individual,0,10,4004,3
4,11,4170,0.23274059331991953,1.0213319063186646,random_individual,0,11,4170,3
3,12,4289,0.2732011650619888,1.0049716234207153,random_individual,0,12,4289,3
2,13,4548,0.30905218472092844,0.9886335134506226,random_individual,0,13,4548,3
1,14,4945,0.29133554771222087,1.0002659559249878,random_individual,0,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,random_individual,0,15,5503,3
14,1,158,0.1435289244587998,1.0312079191207886,random_individual,1,1,158,3
13,2,450,0.17674356800390734,1.0208956003189087,random_individual,1,2,450,3
12,3,623,0.2610470966376698,1.0098191499710083,random_individual,1,3,623,3
11,4,825,0.3152920099583582,0.9954973459243774,random_individual,1,4,825,3
10,5,917,0.2837004609614225,0.9948928356170654,random_individual,1,5,917,3
9,6,1273,0.31251437595927534,0.9925371408462524,random_individual,1,6,1273,3
8,7,1857,0.21279868255704487,1.0185015201568604,random_individual,1,7,1857,3
7,8,2343,0.2561675275261234,1.0212069749832153,random_individual,1,8,2343,3
6,9,2926,0.258081268731389,1.0275477170944214,random_individual,1,9,2926,3
5,10,4004,0.2502770542509297,1.0262917280197144,random_individual,1,10,4004,3
4,11,4170,0.24004022871857394,1.0291246175765991,random_individual,1,11,4170,3
3,12,4289,0.2551881838287971,1.0249284505844116,random_individual,1,12,4289,3
2,13,4548,0.2630092824500635,1.0188958644866943,random_individual,1,13,4548,3
1,14,4945,0.292031412335558,0.9982194304466248,random_individual,1,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,random_individual,1,15,5503,3
14,1,158,0.08775865692119746,1.0355156660079956,random_individual,2,1,158,3
13,2,450,-0.0007647658878615113,1.0383095741271973,random_individual,2,2,450,3
12,3,623,0.126189103151005,1.029771089553833,random_individual,2,3,623,3
11,4,825,0.16811480000257584,1.023971676826477,random_individual,2,4,825,3
10,5,917,0.16558861079986095,1.0258402824401855,random_individual,2,5,917,3
9,6,1273,0.14190378941431478,1.0241310596466064,random_individual,2,6,1273,3
8,7,1857,0.17437782722986367,1.0163582563400269,random_individual,2,7,1857,3
7,8,2343,0.17641960544913837,1.0154465436935425,random_individual,2,8,2343,3
6,9,2926,0.1754004885863736,1.020529866218567,random_individual,2,9,2926,3
5,10,4004,0.150108170314089,1.0537750720977783,random_individual,2,10,4004,3
4,11,4170,0.18090525742011102,1.0494405031204224,random_individual,2,11,4170,3
3,12,4289,0.19350736351089914,1.0444339513778687,random_individual,2,12,4289,3
2,13,4548,0.19202214396487446,1.043192744255066,random_individual,2,13,4548,3
1,14,4945,0.26372209776380817,1.0150542259216309,random_individual,2,14,4945,3
0,15,5503,0.329492416379353,0.978743314743042,random_individual,2,15,5503,3
14,1,158,0.2715731973601702,1.0144522190093994,random_individual,3,1,158,3
13,2,450,0.40952700403702835,0.981248676776886,random_individual,3,2,450,3
12,3,623,0.4382289324407356,0.9680364727973938,random_individual,3,3,623,3
11,4,825,0.43968824231356546,0.9484857320785522,random_individual,3,4,825,3
10,5,917,0.44044879220757704,0.956926703453064,random_individual,3,5,917,3
9,6,1273,0.44456360580078064,0.9613258838653564,random_individual,3,6,1273,3
8,7,1857,0.3440045547895993,0.993891179561615,random_individual,3,7,1857,3
7,8,2343,0.3292885259413989,1.0032342672348022,random_individual,3,8,2343,3
6,9,2926,0.3743977865437871,0.9806597232818604,random_individual,3,9,2926,3
5,10,4004,0.37566532049063067,0.9670819640159607,random_individual,3,10,4004,3
4,11,4170,0.3644859775077203,0.9679949283599854,random_individual,3,11,4170,3
3,12,4289,0.3441866126840423,0.9768268465995789,random_individual,3,12,4289,3
2,13,4548,0.36881660666959626,0.9649654626846313,random_individual,3,13,4548,3
