target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.10595434173938988,0.0003628573347239379,292,1,2
3,8,Lovund,0.0731614655540268,0.0004630472503419418,158,2,1
3,6,Indre Kvarøy,0.035990347888426824,0.00010109648283265962,356,3,6
3,13,Southern 3,0.03217802160895877,5.509935207013489e-05,584,4,7
3,15,Southern 5,0.025978692991478976,0.00012860739104692562,202,5,4
3,10,Aldra,0.02517609686787388,0.00014552657149060046,173,6,3
3,14,Southern 4,0.021539340353107016,4.431963035618728e-05,486,7,8
3,1,Myken,0.011559741825505135,0.00012564936766853408,92,8,5
3,9,Sleneset,-0.004171172623037204,-2.512754592191087e-05,166,9,11
3,11,Southern 1,-0.004309492005224126,-7.391924537262651e-06,583,10,9
3,0,Nesøy,-0.005039045484541184,-4.234492003816121e-05,119,11,12
3,7,Onøy og Lurøy,-0.021420296765615732,-8.270384851589086e-05,259,12,13
3,5,Hestmannøy,-0.025499732153594048,-2.365466804600561e-05,1078,13,10
3,12,Southern 2,-0.035421385927091834,-8.922263457705752e-05,397,14,14
3,4,Gjerøy,-0.05523346788734134,-9.898470947552211e-05,558,15,15
