n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,259,0.010372082293114527,0.930745005607605,shapley_mean,-1,14
2,656,0.0653016508696133,0.9232974052429199,shapley_mean,-1,14
3,814,0.06074181659514978,0.9235084056854248,shapley_mean,-1,14
4,1170,0.03456546232767867,0.9299489259719849,shapley_mean,-1,14
5,1754,0.05124040543868889,0.9219650030136108,shapley_mean,-1,14
6,2312,0.044305960281846225,0.9222065210342407,shapley_mean,-1,14
7,2895,0.08078708933995223,0.9195078015327454,shapley_mean,-1,14
8,3973,0.06992844111929788,0.9204132556915283,shapley_mean,-1,14
9,4139,0.07739769177761886,0.9179869890213013,shapley_mean,-1,14
10,4333,0.08512336195803984,0.9148266911506653,shapley_mean,-1,14
11,4452,0.08390517460287611,0.9146080017089844,shapley_mean,-1,14
12,4744,0.08481777023367705,0.9124022722244263,shapley_mean,-1,14
13,4946,0.1079106762188265,0.9066018462181091,shapley_mean,-1,14
14,5119,0.09896439969971702,0.9090643525123596,shapley_mean,-1,14
15,5211,0.09831981668753181,0.9096162915229797,shapley_mean,-1,14
1,259,0.010036524763403198,0.9264764189720154,random_individual,0,14
2,656,0.010700211602845794,0.9270028471946716,random_individual,0,14
3,814,-0.022217751340334158,0.9294546246528625,random_individual,0,14
4,1170,-0.003371603049220483,0.9271202087402344,random_individual,0,14
5,1754,0.0409461902521029,0.9213088154792786,random_individual,0,14
6,2312,0.05331478854584957,0.9210430383682251,random_individual,0,14
7,2895,0.09448454104774938,0.9127197265625,random_individual,0,14
8,3973,0.11842844124886757,0.906666100025177,random_individual,0,14
9,4139,0.1307323580490421,0.9040433168411255,random_individual,0,14
10,4333,0.12034929486401243,0.9054089784622192,random_individual,0,14
11,4452,0.12431867598741107,0.9038451910018921,random_individual,0,14
12,4744,0.1104104433869832,0.9068418145179749,random_individual,0,14
13,4946,0.12051677085001317,0.9047579765319824,random_individual,0,14
14,5119,0.10028828570337205,0.9091666340827942,random_individual,0,14
15,5211,0.09831981668753181,0.9096162915229797,random_individual,0,14
1,259,0.09834716998822744,0.923859715461731,random_individual,1,14
2,656,-0.006095632092731326,0.9352311491966248,random_individual,1,14
3,814,0.03806036715558941,0.9281694293022156,random_individual,1,14
4,1170,0.06238914217294909,0.9280962347984314,random_individual,1,14
5,1754,0.05938221703312579,0.9266331791877747,random_individual,1,14
6,2312,0.07495665172651286,0.9224879145622253,random_individual,1,14
7,2895,0.07885775991541369,0.9179892539978027,random_individual,1,14
8,3973,0.08914071144458446,0.9125615358352661,random_individual,1,14
9,4139,0.08732959746747923,0.9126729369163513,random_individual,1,14
10,4333,0.08746041281253482,0.9121178984642029,random_individual,1,14
11,4452,0.09800205732825414,0.9093639850616455,random_individual,1,14
12,4744,0.10893582721339916,0.9073383808135986,random_individual,1,14
13,4946,0.10919048332608718,0.9075602293014526,random_individual,1,14
14,5119,0.10662040159458104,0.908050000667572,random_individual,1,14
15,5211,0.09831981668753181,0.9096162915229797,random_individual,1,14
1,259,-0.02919570743902137,0.9291361570358276,random_individual,2,14
2,656,-0.006722433602515169,0.9251604676246643,random_individual,2,14
3,814,0.05995357815858482,0.9175489544868469,random_individual,2,14
4,1170,0.010472168005205723,0.9250530004501343,random_individual,2,14
5,1754,0.013046046413236409,0.9250440001487732,random_individual,2,14
6,2312,0.0006492591403840009,0.9249889850616455,random_individual,2,14
7,2895,-0.010371625716696689,0.9271491169929504,random_individual,2,14
8,3973,0.06806981298743538,0.9152742028236389,random_individual,2,14
9,4139,0.07094444737579018,0.9150782823562622,random_individual,2,14
10,4333,0.09117421689051808,0.9118468761444092,random_individual,2,14
11,4452,0.07200736280134372,0.9150207042694092,random_individual,2,14
12,4744,0.07237987464300574,0.9152315855026245,random_individual,2,14
13,4946,0.07407074736247402,0.9148775935173035,random_individual,2,14
14,5119,0.09222902100079962,0.9107998609542847,random_individual,2,14
15,5211,0.09831981668753181,0.9096162915229797,random_individual,2,14
1,259,0.037622331350511365,0.926276445388794,random_individual,3,14
2,656,0.0274024359382896,0.9237067103385925,random_individual,3,14
3,814,0.016808034952228625,0.9235354065895081,random_individual,3,14
4,1170,0.03640209781339446,0.9200966358184814,random_individual,3,14
5,1754,0.053204284924961376,0.9207543134689331,random_individual,3,14
6,2312,0.10115096385204331,0.9099063873291016,random_individual,3,14
7,2895,0.11521997064121685,0.9058058857917786,random_individual,3,14
8,3973,0.07589574719973821,0.9151850938796997,random_individual,3,14
9,4139,0.071548077040887,0.9167217016220093,random_individual,3,14
10,4333,0.06834771153953637,0.916863739490509,random_individual,3,14
11,4452,0.07243949040623651,0.9161648750305176,random_individual,3,14
12,4744,0.08271792726943333,0.9125112891197205,random_individual,3,14
13,4946,0.0880073903885372,0.9120076298713684,random_individual,3,14
14,5119,0.0970558802588625,0.9101624488830566,random_individual,3,14
15,5211,0.09831981668753181,0.9096162915229797,random_individual,3,14
1,259,0.06042467804456046,0.9716696739196777,random_individual,4,14
2,656,0.11983417929835014,0.9255267381668091,random_individual,4,14
3,814,0.13707948293139974,0.9205412864685059,random_individual,4,14
4,1170,0.11355227987356338,0.9273843169212341,random_individual,4,14
5,1754,0.13996083926532907,0.918765127658844,random_individual,4,14
6,2312,0.13833360681866447,0.9066970348358154,random_individual,4,14
7,2895,0.097861755259288,0.9146742224693298,random_individual,4,14
8,3973,0.11301775186748925,0.9066534638404846,random_individual,4,14
9,4139,0.11360898255125981,0.9070354700088501,random_individual,4,14
10,4333,0.09837698948438205,0.910094141960144,random_individual,4,14
11,4452,0.09819449263020294,0.9110134840011597,random_individual,4,14
12,4744,0.09132211855215458,0.911548912525177,random_individual,4,14
13,4946,0.10575265243776194,0.9077128171920776,random_individual,4,14
14,5119,0.08837049832324657,0.9118189215660095,random_individual,4,14
15,5211,0.09831981668753181,0.9096162915229797,random_individual,4,14
