n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.09196687601647174,1.596293568611145,shapley_mean,-1,5
2,265,0.10586630000386098,1.5888285636901855,shapley_mean,-1,5
3,459,0.07379057364685031,1.5927727222442627,shapley_mean,-1,5
4,815,0.14706166769812903,1.5686298608779907,shapley_mean,-1,5
5,1373,0.16045098301953875,1.555935263633728,shapley_mean,-1,5
6,1575,0.15248994938100913,1.5578734874725342,shapley_mean,-1,5
7,1972,0.1468169539386312,1.5599496364593506,shapley_mean,-1,5
8,2556,0.1357123909990205,1.564268946647644,shapley_mean,-1,5
9,3042,0.13412002115276955,1.5640355348587036,shapley_mean,-1,5
10,3625,0.13857080168030778,1.5632705688476562,shapley_mean,-1,5
11,3744,0.13107215114606152,1.5654033422470093,shapley_mean,-1,5
12,3910,0.13341760078327614,1.5640537738800049,shapley_mean,-1,5
13,4202,0.1355212857622572,1.5628819465637207,shapley_mean,-1,5
14,4360,0.1425196547715911,1.5594902038574219,shapley_mean,-1,5
15,4619,0.13619961722198534,1.562193751335144,shapley_mean,-1,5
1,92,0.008253143630784188,1.644099235534668,random_individual,0,5
2,265,0.038635023567215,1.600922703742981,random_individual,0,5
3,459,0.04825869774896308,1.5955934524536133,random_individual,0,5
4,815,0.09207537622722192,1.5888006687164307,random_individual,0,5
5,1373,0.07986615017081329,1.5867432355880737,random_individual,0,5
6,1575,0.07315211494094365,1.5877454280853271,random_individual,0,5
7,1972,0.10717754039264994,1.5777361392974854,random_individual,0,5
8,2556,0.1250749233789507,1.5718107223510742,random_individual,0,5
9,3042,0.12174868357352585,1.5715277194976807,random_individual,0,5
10,3625,0.14533866685615837,1.561761498451233,random_individual,0,5
11,3744,0.13856490888950307,1.5633838176727295,random_individual,0,5
12,3910,0.1375683699202663,1.5632296800613403,random_individual,0,5
13,4202,0.13316261554131262,1.564403772354126,random_individual,0,5
14,4360,0.12606752928823958,1.56704580783844,random_individual,0,5
15,4619,0.13619961722198534,1.562193751335144,random_individual,0,5
1,92,0.014406573324829287,1.599958062171936,random_individual,1,5
2,265,0.03788114786662725,1.597550392150879,random_individual,1,5
3,459,0.06539234979215228,1.594618558883667,random_individual,1,5
4,815,0.04698526995435272,1.5963197946548462,random_individual,1,5
5,1373,0.09844117862788482,1.5882089138031006,random_individual,1,5
6,1575,0.1260319824631587,1.5823074579238892,random_individual,1,5
7,1972,0.13088096349650616,1.5757514238357544,random_individual,1,5
8,2556,0.1171136973529972,1.578525185585022,random_individual,1,5
9,3042,0.11250838408476,1.580134391784668,random_individual,1,5
10,3625,0.11553690192440769,1.572718858718872,random_individual,1,5
11,3744,0.11860624823484249,1.5707075595855713,random_individual,1,5
12,3910,0.12357898307618999,1.5691746473312378,random_individual,1,5
13,4202,0.12601374572537186,1.567901372909546,random_individual,1,5
14,4360,0.1277783178313703,1.5670075416564941,random_individual,1,5
15,4619,0.13619961722198534,1.562193751335144,random_individual,1,5
1,92,0.03780080199774476,1.629119873046875,random_individual,2,5
2,265,0.13207890951604742,1.5890034437179565,random_individual,2,5
3,459,0.09479631738833497,1.591189980506897,random_individual,2,5
4,815,0.08410576173759862,1.58469557762146,random_individual,2,5
5,1373,0.05440267461310243,1.5924235582351685,random_individual,2,5
6,1575,0.055068563270680104,1.5908548831939697,random_individual,2,5
7,1972,0.07995989108581476,1.5842441320419312,random_individual,2,5
8,2556,0.09746563955513983,1.5826773643493652,random_individual,2,5
9,3042,0.12830381148976244,1.5729119777679443,random_individual,2,5
10,3625,0.13762755019023112,1.567810297012329,random_individual,2,5
11,3744,0.12555749968313085,1.5689948797225952,random_individual,2,5
12,3910,0.12489787841029162,1.5670068264007568,random_individual,2,5
13,4202,0.13002273036416065,1.5644780397415161,random_individual,2,5
14,4360,0.13429678645148027,1.5623650550842285,random_individual,2,5
15,4619,0.13619961722198534,1.562193751335144,random_individual,2,5
1,92,-0.02529703176989312,1.6048716306686401,random_individual,3,5
2,265,-0.03268526066700549,1.6189438104629517,random_individual,3,5
3,459,0.00031564001293986533,1.6064660549163818,random_individual,3,5
4,815,-0.004160181572852726,1.6078130006790161,random_individual,3,5
5,1373,0.03562898946985757,1.599359154701233,random_individual,3,5
6,1575,0.05044296997342998,1.5973957777023315,random_individual,3,5
7,1972,0.08642006800587863,1.5855039358139038,random_individual,3,5
8,2556,0.10228616511479299,1.5777133703231812,random_individual,3,5
9,3042,0.11815587114773748,1.5748010873794556,random_individual,3,5
10,3625,0.11284173874270592,1.5712103843688965,random_individual,3,5
11,3744,0.11458535734105214,1.5709812641143799,random_individual,3,5
12,3910,0.134527434207698,1.5645052194595337,random_individual,3,5
13,4202,0.12928183541613728,1.5664960145950317,random_individual,3,5
14,4360,0.13263417650991538,1.5643861293792725,random_individual,3,5
15,4619,0.13619961722198534,1.562193751335144,random_individual,3,5
1,92,0.012668596813726386,1.5993967056274414,random_individual,4,5
2,265,0.03283525301597588,1.6217998266220093,random_individual,4,5
3,459,0.08934773501057618,1.5999938249588013,random_individual,4,5
4,815,0.1570108689132077,1.5834579467773438,random_individual,4,5
5,1373,0.15078133877626276,1.576778531074524,random_individual,4,5
6,1575,0.1507505327689069,1.5733553171157837,random_individual,4,5
7,1972,0.1337727744378845,1.5727918148040771,random_individual,4,5
8,2556,0.14106788016650873,1.5676791667938232,random_individual,4,5
9,3042,0.14259485915174128,1.5618523359298706,random_individual,4,5
10,3625,0.1382954910658129,1.5637496709823608,random_individual,4,5
11,3744,0.13855955031738756,1.5634220838546753,random_individual,4,5
12,3910,0.1343853853159377,1.564527153968811,random_individual,4,5
13,4202,0.14631947459616185,1.5588783025741577,random_individual,4,5
14,4360,0.13034406927845027,1.5643763542175293,random_individual,4,5
15,4619,0.13619961722198534,1.562193751335144,random_individual,4,5
