n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.16615742390488056,0.9104414582252502,pevmean_ga,-1,17797.85409203568,3,Selvær,2,1562338001,body_mass
2500,0.19370942088578036,0.896726131439209,pevmean_ga,-1,17357.9123134393,3,Selvær,2,1562338001,body_mass
3000,0.21992679937794665,0.8985704183578491,pevmean_ga,-1,17199.161025622852,3,Selvær,2,1562338001,body_mass
1500,0.04949342186573852,0.9313185214996338,random_individual,0,,3,Selvær,2,1562338001,body_mass
2500,0.15087424972244537,0.9106637239456177,random_individual,0,,3,Selvær,2,1562338001,body_mass
3000,0.16495067056569615,0.9099701642990112,random_individual,0,,3,Selvær,2,1562338001,body_mass
1500,0.04413270868396209,0.9325042963027954,random_individual,1,,3,Selvær,2,1562338001,body_mass
2500,0.1447286546713368,0.9139662981033325,random_individual,1,,3,Selvær,2,1562338001,body_mass
3000,0.13094058798103672,0.9171400666236877,random_individual,1,,3,Selvær,2,1562338001,body_mass
1500,0.13918168520972451,0.9078586101531982,random_individual,2,,3,Selvær,2,1562338001,body_mass
2500,0.17021901425510313,0.9047497510910034,random_individual,2,,3,Selvær,2,1562338001,body_mass
3000,0.13300416635166812,0.9138180613517761,random_individual,2,,3,Selvær,2,1562338001,body_mass
1500,0.14767167060967798,0.9182193279266357,random_individual,3,,3,Selvær,2,1562338001,body_mass
2500,0.1878361116891811,0.907469630241394,random_individual,3,,3,Selvær,2,1562338001,body_mass
3000,0.1980239499537372,0.9031333327293396,random_individual,3,,3,Selvær,2,1562338001,body_mass
1500,0.19015579503035157,0.9042173027992249,random_individual,4,,3,Selvær,2,1562338001,body_mass
2500,0.22304627637217728,0.8858867287635803,random_individual,4,,3,Selvær,2,1562338001,body_mass
3000,0.23163316663947556,0.8817808628082275,random_individual,4,,3,Selvær,2,1562338001,body_mass
