n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1000,0.2165191332940496,0.9072128534317017,pevmean_ga,-1,56621.759148032645,3,Selvær,0,261820732,body_mass
3500,0.2076639599830017,0.925941526889801,pevmean_ga,-1,50776.83084871186,3,Selvær,0,261820732,body_mass
2500,0.020820963511876345,1.414678692817688,pevmean_ga,-1,54253.39498501686,7,Onøy og Lurøy,0,546911525,body_mass
5114,0.16689039837924088,0.9536275267601013,pevmean_ga,-2,58023.76700326315,11,Southern 1,0,707858893,body_mass
5114,0.16689039837924088,0.9536275267601013,random_individual,-2,58023.76700326315,11,Southern 1,0,707858893,body_mass
2000,0.1272876785303741,0.9633610248565674,pevmean_ga,-1,61164.99204747743,11,Southern 1,0,707858893,body_mass
4500,0.15781661458752025,0.9541922211647034,pevmean_ga,-1,58496.702214267956,11,Southern 1,0,707858893,body_mass
1000,0.07398642171475622,0.8870793581008911,pevmean_ga,-1,64412.518180852094,15,Southern 5,0,1988484267,body_mass
3500,-0.02138515260621759,0.9463846683502197,pevmean_ga,-1,61594.120621806585,15,Southern 5,0,1988484267,body_mass
