target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
9,Sleneset,1,1014,1021,1021,8M71705,8,Lovund,0.0036882215757846988,1,-0.04815067317538281,300,148
9,Sleneset,1,1014,1876,1876,8N13373,2,Træna,0.00302580953385148,2,-0.04815067317538281,300,145
9,Sleneset,1,1014,4078,4078,8N14981,6,Indre Kvarøy,0.0026400696867968842,3,-0.04815067317538281,300,151
9,Sleneset,1,1014,2606,2606,8N28713,7,Onøy og Lurøy,0.0023942633494824905,4,-0.04815067317538281,300,137
9,Sleneset,1,1014,5349,5349,8943470,2,Træna,0.002288956166981839,5,-0.04815067317538281,300,145
9,Sleneset,1,1014,1066,1066,8M72304,8,Lovund,0.0022867502856178928,6,-0.04815067317538281,300,138
9,Sleneset,1,1014,5238,5238,8939377,7,Onøy og Lurøy,0.0020851412404898862,7,-0.04815067317538281,300,136
9,Sleneset,1,1014,3184,3184,8N73514,7,Onøy og Lurøy,0.001991215459842715,8,-0.04815067317538281,300,136
9,Sleneset,1,1014,169,169,8L30851,2,Træna,0.0019230680045365194,9,-0.04815067317538281,300,145
9,Sleneset,1,1014,5398,5398,8981031,4,Gjerøy,0.0017913011561169723,10,-0.04815067317538281,300,157
9,Sleneset,1,1014,2757,2757,8N42706,4,Gjerøy,0.001729409314643624,11,-0.04815067317538281,300,137
9,Sleneset,1,1014,4673,4673,8747732,7,Onøy og Lurøy,0.001714876271687228,12,-0.04815067317538281,300,148
9,Sleneset,1,1014,2739,2739,8N42642,7,Onøy og Lurøy,0.0017069216826149376,13,-0.04815067317538281,300,140
9,Sleneset,1,1014,3932,3932,8P14171,5,Hestmannøy,0.001603445203763209,14,-0.04815067317538281,300,137
9,Sleneset,1,1014,4226,4226,8573603,5,Hestmannøy,0.001599771393654081,15,-0.04815067317538281,300,157
9,Sleneset,1,1014,3873,3873,8P11577,5,Hestmannøy,0.0015509676155009797,16,-0.04815067317538281,300,138
9,Sleneset,1,1014,573,573,8L89399,6,Indre Kvarøy,0.001535238430304316,17,-0.04815067317538281,300,140
9,Sleneset,1,1014,4847,4847,8800663,12,Vega,0.001531452696235768,18,-0.04815067317538281,300,143
9,Sleneset,1,1014,4203,4203,8309285,5,Hestmannøy,0.0015156160174897829,19,-0.04815067317538281,300,139
9,Sleneset,1,1014,1459,1459,8N05567,3,Selvær,0.001461553143361604,20,-0.04815067317538281,300,134
