target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.12561663295460795,0.0003528557105466516,356,1,2
5,1,Myken,0.062466179198394214,0.000678980208678198,92,2,1
5,4,Gjerøy,0.056748731886098976,0.00010170023635501609,558,3,3
5,12,Southern 2,0.037761584041866594,9.511734015583525e-05,397,4,4
5,15,Southern 5,0.016111598823296915,7.976039021434117e-05,202,5,5
5,7,Onøy og Lurøy,0.014916146194688612,5.759129804899078e-05,259,6,7
5,13,Southern 3,0.011898447731760353,2.0374054335206085e-05,584,7,9
5,10,Aldra,0.011204464870698008,6.476569289420814e-05,173,8,6
5,9,Sleneset,0.008356360283414636,5.033951977960624e-05,166,9,8
5,0,Nesøy,-0.011580295715850423,-9.731340937689432e-05,119,10,13
5,8,Lovund,-0.012917764721457158,-8.175800456618455e-05,158,11,12
5,14,Southern 4,-0.014526336759384998,-2.988958180943415e-05,486,12,10
5,3,Selvær,-0.027269448589585684,-0.00014056416798755508,194,13,14
5,11,Southern 1,-0.03313793519015936,-5.6840369108335094e-05,583,14,11
5,2,Træna,-0.043497628980861576,-0.00014896448281116978,292,15,15
