n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.06647491474006462,1.6039807796478271,shapley_mean,-1,1,92,5
13,2,448,0.12556353564168993,1.581328272819519,shapley_mean,-1,2,448,5
12,3,1006,0.13886869705629132,1.567412257194519,shapley_mean,-1,3,1006,5
11,4,1403,0.132444341392994,1.5697261095046997,shapley_mean,-1,4,1403,5
10,5,1605,0.12521135779807685,1.5718324184417725,shapley_mean,-1,5,1605,5
9,6,1778,0.13938010561181333,1.5671573877334595,shapley_mean,-1,6,1778,5
8,7,2037,0.12164496094620716,1.5728657245635986,shapley_mean,-1,7,2037,5
7,8,2203,0.12240592268737958,1.5719480514526367,shapley_mean,-1,8,2203,5
6,9,2787,0.11598103009705113,1.5758814811706543,shapley_mean,-1,9,2787,5
5,10,3273,0.11863149594550967,1.5747427940368652,shapley_mean,-1,10,3273,5
4,11,3856,0.12553083420766542,1.5730093717575073,shapley_mean,-1,11,3856,5
3,12,4014,0.13125944905289877,1.569703221321106,shapley_mean,-1,12,4014,5
2,13,4133,0.125045167286869,1.5717071294784546,shapley_mean,-1,13,4133,5
1,14,4327,0.1242632039082884,1.573428988456726,shapley_mean,-1,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,shapley_mean,-1,15,4619,5
14,1,92,-0.005643600409938466,1.6270793676376343,random_individual,0,1,92,5
13,2,448,0.08231495659160211,1.595555305480957,random_individual,0,2,448,5
12,3,1006,0.06423174632133515,1.5980185270309448,random_individual,0,3,1006,5
11,4,1403,0.07162633244930182,1.5964182615280151,random_individual,0,4,1403,5
10,5,1605,0.08365696946868492,1.593590259552002,random_individual,0,5,1605,5
9,6,1778,0.10145510348141971,1.5878890752792358,random_individual,0,6,1778,5
8,7,2037,0.10807202765486647,1.5845823287963867,random_individual,0,7,2037,5
7,8,2203,0.10781422938504438,1.5832397937774658,random_individual,0,8,2203,5
6,9,2787,0.10703755386382091,1.5821186304092407,random_individual,0,9,2787,5
5,10,3273,0.10659362590454205,1.582127571105957,random_individual,0,10,3273,5
4,11,3856,0.11474816899224827,1.5784789323806763,random_individual,0,11,3856,5
3,12,4014,0.11260289159991932,1.5802693367004395,random_individual,0,12,4014,5
2,13,4133,0.12243982526145782,1.5761312246322632,random_individual,0,13,4133,5
1,14,4327,0.13625926737451532,1.569664478302002,random_individual,0,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,random_individual,0,15,4619,5
14,1,92,-0.02002801474937409,1.6123255491256714,random_individual,1,1,92,5
13,2,448,0.09533107486391376,1.6003575325012207,random_individual,1,2,448,5
12,3,1006,0.13191330928357634,1.588864803314209,random_individual,1,3,1006,5
11,4,1403,0.10028523123066126,1.5928484201431274,random_individual,1,4,1403,5
10,5,1605,0.1332390159341211,1.5820494890213013,random_individual,1,5,1605,5
9,6,1778,0.12645240009631317,1.5806316137313843,random_individual,1,6,1778,5
8,7,2037,0.11345525864760368,1.5814182758331299,random_individual,1,7,2037,5
7,8,2203,0.12236495929000023,1.5785224437713623,random_individual,1,8,2203,5
6,9,2787,0.13332800080655532,1.572425127029419,random_individual,1,9,2787,5
5,10,3273,0.1401229717360835,1.5677032470703125,random_individual,1,10,3273,5
4,11,3856,0.12910487399893228,1.5728380680084229,random_individual,1,11,3856,5
3,12,4014,0.13277280645982892,1.5721348524093628,random_individual,1,12,4014,5
2,13,4133,0.13502433336531286,1.570858120918274,random_individual,1,13,4133,5
1,14,4327,0.1323579323800623,1.5705448389053345,random_individual,1,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,random_individual,1,15,4619,5
14,1,92,-0.06206091994735162,1.6204901933670044,random_individual,2,1,92,5
13,2,448,0.012119024651990943,1.6073112487792969,random_individual,2,2,448,5
12,3,1006,0.0818076514194841,1.5919288396835327,random_individual,2,3,1006,5
11,4,1403,0.10204306853971178,1.585983157157898,random_individual,2,4,1403,5
10,5,1605,0.09383235495200568,1.5881965160369873,random_individual,2,5,1605,5
9,6,1778,0.12166308407722795,1.5838497877120972,random_individual,2,6,1778,5
8,7,2037,0.1302683007439575,1.5814332962036133,random_individual,2,7,2037,5
7,8,2203,0.1397292063927095,1.5776870250701904,random_individual,2,8,2203,5
6,9,2787,0.13259592096489892,1.5755996704101562,random_individual,2,9,2787,5
5,10,3273,0.13670454822617287,1.574921727180481,random_individual,2,10,3273,5
4,11,3856,0.12007389433443989,1.5769083499908447,random_individual,2,11,3856,5
3,12,4014,0.12180857445315132,1.5762040615081787,random_individual,2,12,4014,5
2,13,4133,0.11536796996698039,1.577868103981018,random_individual,2,13,4133,5
1,14,4327,0.12320665434800056,1.5749675035476685,random_individual,2,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,random_individual,2,15,4619,5
14,1,92,0.03859042438686286,1.6170052289962769,random_individual,3,1,92,5
13,2,448,0.07874478655562789,1.606513261795044,random_individual,3,2,448,5
12,3,1006,0.04920856462814991,1.6103655099868774,random_individual,3,3,1006,5
11,4,1403,0.046191632839759716,1.6125767230987549,random_individual,3,4,1403,5
10,5,1605,0.08961470760706713,1.6049216985702515,random_individual,3,5,1605,5
9,6,1778,0.07738611204055489,1.6071077585220337,random_individual,3,6,1778,5
8,7,2037,0.1080675648437543,1.594395399093628,random_individual,3,7,2037,5
7,8,2203,0.12543548632784368,1.5884629487991333,random_individual,3,8,2203,5
6,9,2787,0.1191584534027261,1.587166666984558,random_individual,3,9,2787,5
5,10,3273,0.12725316356228977,1.5778186321258545,random_individual,3,10,3273,5
4,11,3856,0.13540908989183617,1.5732868909835815,random_individual,3,11,3856,5
3,12,4014,0.12847049407288794,1.573083519935608,random_individual,3,12,4014,5
2,13,4133,0.1230858675487713,1.5738805532455444,random_individual,3,13,4133,5
1,14,4327,0.128402431921854,1.5703632831573486,random_individual,3,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,random_individual,3,15,4619,5
14,1,92,-0.023458307437776226,1.6078234910964966,random_individual,4,1,92,5
13,2,448,0.004026185192401922,1.6066694259643555,random_individual,4,2,448,5
12,3,1006,0.0579192333361042,1.5980279445648193,random_individual,4,3,1006,5
11,4,1403,0.0778641829514278,1.592321515083313,random_individual,4,4,1403,5
10,5,1605,0.07131523916170292,1.5930900573730469,random_individual,4,5,1605,5
9,6,1778,0.0707167083745674,1.5917929410934448,random_individual,4,6,1778,5
8,7,2037,0.08088284366508573,1.5877293348312378,random_individual,4,7,2037,5
7,8,2203,0.08621514965001374,1.585784673690796,random_individual,4,8,2203,5
6,9,2787,0.08900801515887338,1.5852314233779907,random_individual,4,9,2787,5
5,10,3273,0.10070390353540307,1.5802102088928223,random_individual,4,10,3273,5
4,11,3856,0.10398219898381611,1.5813347101211548,random_individual,4,11,3856,5
3,12,4014,0.1082946007715574,1.580971598625183,random_individual,4,12,4014,5
2,13,4133,0.119159850286438,1.5765535831451416,random_individual,4,13,4133,5
1,14,4327,0.1268921594161903,1.572667121887207,random_individual,4,14,4327,5
0,15,4619,0.1280912343381636,1.5718473196029663,random_individual,4,15,4619,5
