target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.1387379979340606,0.0004850978948743378,286,1,2
3,8,Lovund,0.07465980268531795,0.0004944357793729665,151,2,1
3,9,Sleneset,0.059188465690095705,0.00036992791056309816,160,3,3
3,5,Hestmannøy,0.04291846397392394,4.068100850608904e-05,1055,4,7
3,6,Indre Kvarøy,0.032624464795502184,9.347984182092317e-05,349,5,5
3,11,Southern 1,0.03241969986021418,5.57998276423652e-05,581,6,6
3,1,Myken,0.026486885313999026,0.0002879009273260764,92,7,4
3,0,Nesøy,-0.0019215276972695773,-1.6284133027708283e-05,118,8,8
3,10,Aldra,-0.004234712590846818,-2.44781074615423e-05,173,9,10
3,7,Onøy og Lurøy,-0.008727967379075118,-3.409362257451218e-05,256,10,11
3,13,Southern 3,-0.00980563505110685,-1.6819271099668697e-05,583,11,9
3,12,Southern 2,-0.017880681389878736,-4.5039499722616464e-05,397,12,13
3,4,Gjerøy,-0.022938158177365976,-4.147949037498368e-05,553,13,12
3,15,Southern 5,-0.02518223893733508,-0.00012466454919472813,202,14,15
3,14,Southern 4,-0.02640936373636567,-5.434025460157546e-05,486,15,14
