target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.1340289553613257,0.0003840371213791567,349,1,1
5,2,Træna,0.06615844465491147,0.00023132323305913102,286,2,2
5,14,Southern 4,0.039481660817773045,8.123798522175523e-05,486,3,4
5,8,Lovund,0.019322292263660383,0.00012796220042159194,151,4,3
5,12,Southern 2,0.012022862299919751,3.028428790911776e-05,397,5,5
5,11,Southern 1,0.002221954748826682,3.8243627346414495e-06,581,6,6
5,7,Onøy og Lurøy,-0.0004750840349984213,-1.8557970117125831e-06,256,7,7
5,0,Nesøy,-0.004534349559958285,-3.842669118608716e-05,118,8,10
5,10,Aldra,-0.005377082736500437,-3.1081403101158595e-05,173,9,8
5,1,Myken,-0.00558053948782385,-6.06580379111288e-05,92,10,12
5,3,Selvær,-0.008710561074307017,-4.560503180265454e-05,191,11,11
5,4,Gjerøy,-0.018433703802761846,-3.333400325996717e-05,553,12,9
5,15,Southern 5,-0.02172894384031272,-0.0001075690289124392,202,13,13
5,9,Sleneset,-0.03999828485365799,-0.0002499892803353624,160,14,15
5,13,Southern 3,-0.09404735985695568,-0.0001613162261697353,583,15,14
