n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,151,0.353741176092946,1.0838696956634521,shapley_mean,-1,1,151,3
13,2,437,0.24337420181188288,0.9887060523033142,shapley_mean,-1,2,437,3
12,3,597,0.2647961677008694,0.9869558811187744,shapley_mean,-1,3,597,3
11,4,689,0.3753879462483238,0.9735255241394043,shapley_mean,-1,4,689,3
10,5,1038,0.2751515320137197,0.9669109582901001,shapley_mean,-1,5,1038,3
9,6,1619,0.31474076842251364,0.9560750722885132,shapley_mean,-1,6,1619,3
8,7,2674,0.26550751482850354,1.007449984550476,shapley_mean,-1,7,2674,3
7,8,2792,0.27210961111774484,0.9968135356903076,shapley_mean,-1,8,2792,3
6,9,3375,0.27547686663902604,1.002342939376831,shapley_mean,-1,9,3375,3
5,10,3548,0.27091782938499065,1.000825047492981,shapley_mean,-1,10,3548,3
4,11,3804,0.3806857270010028,0.9845057129859924,shapley_mean,-1,11,3804,3
3,12,4357,0.38472745783676665,0.9920702576637268,shapley_mean,-1,12,4357,3
2,13,4754,0.3828042466903452,0.998113214969635,shapley_mean,-1,13,4754,3
1,14,5240,0.39736463159308066,0.9948106408119202,shapley_mean,-1,14,5240,3
0,15,5442,0.38446594248557314,0.9993973970413208,shapley_mean,-1,15,5442,3
14,1,151,0.1487111985071894,1.0628248453140259,random_individual,0,1,151,3
13,2,437,0.3200740246416486,1.1023370027542114,random_individual,0,2,437,3
12,3,597,0.3714195269884656,1.1011606454849243,random_individual,0,3,597,3
11,4,689,0.37876071155228613,1.0711359977722168,random_individual,0,4,689,3
10,5,1038,0.37314297913520494,1.065510869026184,random_individual,0,5,1038,3
9,6,1619,0.32885852352269457,1.0484153032302856,random_individual,0,6,1619,3
8,7,2674,0.33067582666099904,1.0268666744232178,random_individual,0,7,2674,3
7,8,2792,0.2960312720140153,1.0398194789886475,random_individual,0,8,2792,3
6,9,3375,0.3151962285014706,1.0260512828826904,random_individual,0,9,3375,3
5,10,3548,0.3287508890080912,1.0210305452346802,random_individual,0,10,3548,3
4,11,3804,0.3685054181253872,0.9926968216896057,random_individual,0,11,3804,3
3,12,4357,0.35622920082727433,0.9960017204284668,random_individual,0,12,4357,3
2,13,4754,0.3819142631968157,0.9924066066741943,random_individual,0,13,4754,3
1,14,5240,0.3694305028638846,1.001447081565857,random_individual,0,14,5240,3
0,15,5442,0.38446594248557314,0.9993973970413208,random_individual,0,15,5442,3
14,1,151,0.27866881138207983,1.0668740272521973,random_individual,1,1,151,3
13,2,437,0.4097406867358203,1.0451855659484863,random_individual,1,2,437,3
12,3,597,0.3310202455099357,1.050178050994873,random_individual,1,3,597,3
11,4,689,0.2888030297823065,1.0672035217285156,random_individual,1,4,689,3
10,5,1038,0.19701810302438463,1.0777696371078491,random_individual,1,5,1038,3
9,6,1619,0.19877317607610046,1.073182225227356,random_individual,1,6,1619,3
8,7,2674,0.2635908507277718,1.0836429595947266,random_individual,1,7,2674,3
7,8,2792,0.24486867013532398,1.084852695465088,random_individual,1,8,2792,3
