method,n_train_size,n_individuals,corr_eval_cal,corr_eval_test,mse_adj_test,pevmean_obj,fitness,target_island,target_island_name,n_cal_samples,repeat,repeat_seed,trait,order_seed,ga_generations,ga_elapsed_sec
random,3000,3000,0.2260362520250502,0.0273019772148692,0.7793824076652527,,7.534541734168342e-05,3,Selvær,100,4,1056434328,body_mass,0,0,0.0
random,3000,3000,0.2725086621066432,0.2662867143322223,0.720246434211731,,9.083622070221442e-05,3,Selvær,100,4,1056434328,body_mass,1,0,0.0
random,3000,3000,0.3104434047261127,0.129187712006277,0.7583192586898804,,0.0001034811349087,3,Selvær,100,4,1056434328,body_mass,2,0,0.0
random,3000,3000,0.1906586272833372,0.0969247819057927,0.770524799823761,,6.355287576111241e-05,3,Selvær,100,4,1056434328,body_mass,3,0,0.0
random,3000,3000,0.2532337136753359,0.1508662821767485,0.7559572458267212,,8.441123789177864e-05,3,Selvær,100,4,1056434328,body_mass,4,0,0.0
calibration_ga,4000,4000,0.625825737468592,0.1624631947139391,0.7500026226043701,,0.0001564564343671,3,Selvær,100,4,1056434328,body_mass,-1,100,3236.71014676895
pevmean_ga,4000,4000,0.2449008718136039,0.1330289290705702,0.7608026266098022,16929.041744666574,6.122521795340098e-05,3,Selvær,100,4,1056434328,body_mass,-1,100,1235.215180646861
random,4000,4000,0.1639251566180897,0.1546791500887622,0.7592475414276123,,4.098128915452244e-05,3,Selvær,100,4,1056434328,body_mass,0,0,0.0
random,4000,4000,0.204966648615844,0.1288325274877037,0.7537590861320496,,5.124166215396101e-05,3,Selvær,100,4,1056434328,body_mass,1,0,0.0
random,4000,4000,0.2758346034273256,0.1521269039162212,0.7525452375411987,,6.89586508568314e-05,3,Selvær,100,4,1056434328,body_mass,2,0,0.0
random,4000,4000,0.2723091225726211,0.1142956403777698,0.7679927349090576,,6.807728064315529e-05,3,Selvær,100,4,1056434328,body_mass,3,0,0.0
random,4000,4000,0.2417755515335851,0.1481993068759872,0.7522588968276978,,6.0443887883396285e-05,3,Selvær,100,4,1056434328,body_mass,4,0,0.0
