trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,1,Myken,full_baseline,full_source_unweighted,none,500,,5605,0.3216936059725373,,1.622669695305082,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.2674618317261676,,1.6574351118753023,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.2723249190647308,,1.6499864779299087,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.3254920022197336,,1.634630000971311,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.3448096448802304,,1.6169868192013843,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.3547759117187384,,1.6137807276425142,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.3377792557164973,,1.626455641803195,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.333384690154871,,1.6248529775082237,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.3346962920999602,,1.619568569908689,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.3388805385278446,,1.6181294180542811,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1052760300515621,,1.7492482191993168,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.2683769900037022,,1.6714150513641035,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.2788108329227067,,1.6536202113692438,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.3547349096148455,,1.6205885547046384,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.3560479934743585,,1.6034701620218057,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.3312317221330527,,1.6193149053632327,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.3207884649592737,,1.6321638639858558,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.2945855720804054,,1.6480432430037353,1
body_mass,1,Myken,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.3177320642851524,,1.6374813559834756,1
body_mass,1,Myken,ranked_subset,random_individual,random,500,,500,0.2517568752300633,0.05791963651340947,1.6800856237985642,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,1000,0.24150306260398793,0.07634255963026854,1.6932659615273322,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,1500,0.27969343366438104,0.062494950947918924,1.6689475537360843,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,2000,0.29713049117550927,0.05323056247954193,1.6472377750482665,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,2500,0.2715822158165556,0.05423790461878925,1.6646846429804831,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,3000,0.29252907341332735,0.03502116232746772,1.6484240706388882,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,3500,0.3081931881161046,0.020102216348793712,1.640777756324691,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,4000,0.31520501016202457,0.017906601682855575,1.6271360115926572,5
body_mass,1,Myken,ranked_subset,random_individual,random,500,,4500,0.3167022548280421,0.020436943515176532,1.6269238240140016,5
